epoch (ms),time (01:00),elapsed (s),x-axis (deg/s),y-axis (deg/s),z-axis (deg/s)
1685128269298,2023-05-26T21:11:09.298,0.000,4.375,1.090,0.488
1685128269308,2023-05-26T21:11:09.308,0.010,4.413,0.480,-0.343
1685128269318,2023-05-26T21:11:09.318,0.020,4.619,0.884,0.213
1685128269328,2023-05-26T21:11:09.328,0.030,4.535,0.998,0.015
1685128269338,2023-05-26T21:11:09.338,0.040,3.872,1.044,0.107
1685128269348,2023-05-26T21:11:09.348,0.050,2.851,0.846,0.442
1685128269358,2023-05-26T21:11:09.358,0.060,1.761,0.511,0.709
1685128269368,2023-05-26T21:11:09.368,0.070,0.640,0.351,0.755
1685128269378,2023-05-26T21:11:09.378,0.080,-0.053,0.457,0.800
1685128269388,2023-05-26T21:11:09.388,0.090,-0.503,0.816,0.793
1685128269398,2023-05-26T21:11:09.398,0.100,-0.869,1.075,0.511
1685128269408,2023-05-26T21:11:09.408,0.110,-1.364,1.235,0.328
1685128269418,2023-05-26T21:11:09.418,0.120,-1.540,0.998,0.168
1685128269428,2023-05-26T21:11:09.428,0.130,-1.646,0.739,-0.046
1685128269438,2023-05-26T21:11:09.438,0.140,-1.494,0.716,0.122
1685128269448,2023-05-26T21:11:09.448,0.150,-0.960,0.724,0.328
1685128269458,2023-05-26T21:11:09.458,0.160,-0.541,0.663,0.526
1685128269468,2023-05-26T21:11:09.468,0.170,0.000,0.655,0.617
1685128269478,2023-05-26T21:11:09.478,0.180,0.671,0.595,0.450
1685128269488,2023-05-26T21:11:09.488,0.190,1.601,0.648,0.107
1685128269498,2023-05-26T21:11:09.498,0.200,2.309,0.625,-0.099
1685128269508,2023-05-26T21:11:09.508,0.210,2.927,0.800,-0.213
1685128269518,2023-05-26T21:11:09.518,0.220,3.216,1.014,-0.366
1685128269528,2023-05-26T21:11:09.528,0.230,3.003,1.280,-0.313
1685128269538,2023-05-26T21:11:09.538,0.240,2.569,1.280,0.023
1685128269548,2023-05-26T21:11:09.548,0.250,1.867,1.349,0.183
1685128269558,2023-05-26T21:11:09.558,0.260,1.372,1.265,0.130
1685128269568,2023-05-26T21:11:09.568,0.270,0.747,1.067,0.130
1685128269578,2023-05-26T21:11:09.578,0.280,0.107,0.938,0.221
1685128269588,2023-05-26T21:11:09.588,0.290,-0.625,0.770,0.381
1685128269598,2023-05-26T21:11:09.598,0.300,-1.128,0.633,0.587
1685128269608,2023-05-26T21:11:09.608,0.310,-1.768,0.419,0.869
1685128269618,2023-05-26T21:11:09.618,0.320,-1.959,0.389,1.120
1685128269628,2023-05-26T21:11:09.628,0.330,-1.547,0.274,1.075
1685128269638,2023-05-26T21:11:09.638,0.340,-1.014,0.244,0.938
1685128269648,2023-05-26T21:11:09.648,0.350,-0.267,0.503,0.861
1685128269658,2023-05-26T21:11:09.658,0.360,0.732,0.762,0.770
1685128269668,2023-05-26T21:11:09.668,0.370,1.616,0.938,0.617
1685128269678,2023-05-26T21:11:09.678,0.380,2.256,1.181,0.534
1685128269688,2023-05-26T21:11:09.688,0.390,2.820,1.250,0.480
1685128269698,2023-05-26T21:11:09.698,0.400,3.095,1.341,0.595
1685128269708,2023-05-26T21:11:09.708,0.410,2.919,1.380,0.709
1685128269718,2023-05-26T21:11:09.718,0.420,2.523,1.349,0.610
1685128269728,2023-05-26T21:11:09.728,0.430,2.393,1.517,0.465
1685128269738,2023-05-26T21:11:09.738,0.440,2.043,1.700,0.480
1685128269748,2023-05-26T21:11:09.748,0.450,1.540,1.852,0.640
1685128269758,2023-05-26T21:11:09.758,0.460,0.930,1.730,0.511
1685128269768,2023-05-26T21:11:09.768,0.470,0.122,1.486,0.572
1685128269778,2023-05-26T21:11:09.778,0.480,-0.709,1.303,0.854
1685128269788,2023-05-26T21:11:09.788,0.490,-1.181,1.395,1.090
1685128269798,2023-05-26T21:11:09.798,0.500,-1.608,1.448,1.303
1685128269808,2023-05-26T21:11:09.808,0.510,-1.677,1.593,1.151
1685128269818,2023-05-26T21:11:09.818,0.520,-1.448,1.791,0.976
1685128269828,2023-05-26T21:11:09.828,0.530,-0.869,1.867,0.846
1685128269838,2023-05-26T21:11:09.838,0.540,-0.450,1.875,0.861
1685128269848,2023-05-26T21:11:09.848,0.550,-0.297,1.753,0.991
1685128269858,2023-05-26T21:11:09.858,0.560,-0.229,1.471,1.136
1685128269868,2023-05-26T21:11:09.868,0.570,0.015,1.067,1.273
1685128269878,2023-05-26T21:11:09.878,0.580,0.442,0.465,1.250
1685128269888,2023-05-26T21:11:09.888,0.590,0.846,0.091,1.250
1685128269898,2023-05-26T21:11:09.898,0.600,1.204,-0.099,1.212
1685128269908,2023-05-26T21:11:09.908,0.610,1.372,-0.351,1.044
1685128269918,2023-05-26T21:11:09.918,0.620,1.684,-0.465,0.945
1685128269928,2023-05-26T21:11:09.928,0.630,2.005,-0.358,0.953
1685128269938,2023-05-26T21:11:09.938,0.640,2.264,-0.152,0.755
1685128269948,2023-05-26T21:11:09.948,0.650,2.203,0.137,0.579
1685128269958,2023-05-26T21:11:09.958,0.660,1.745,0.107,0.640
1685128269968,2023-05-26T21:11:09.968,0.670,1.037,0.069,0.587
1685128269978,2023-05-26T21:11:09.978,0.680,0.259,0.122,0.366
1685128269988,2023-05-26T21:11:09.988,0.690,-0.518,0.229,0.434
1685128269998,2023-05-26T21:11:09.998,0.700,-1.220,0.236,0.602
1685128270008,2023-05-26T21:11:10.008,0.710,-1.768,0.175,0.770
1685128270018,2023-05-26T21:11:10.018,0.720,-1.768,-0.008,0.945
1685128270028,2023-05-26T21:11:10.028,0.730,-1.684,0.175,1.052
1685128270038,2023-05-26T21:11:10.038,0.740,-1.258,0.518,1.059
1685128270048,2023-05-26T21:11:10.048,0.750,-0.465,0.938,1.029
1685128270058,2023-05-26T21:11:10.058,0.760,0.381,1.113,1.029
1685128270068,2023-05-26T21:11:10.068,0.770,0.899,1.075,0.953
1685128270078,2023-05-26T21:11:10.078,0.780,1.265,0.777,0.953
1685128270088,2023-05-26T21:11:10.088,0.790,1.441,0.633,0.976
1685128270098,2023-05-26T21:11:10.098,0.800,1.601,0.450,0.945
1685128270108,2023-05-26T21:11:10.108,0.810,1.738,0.579,0.800
