epoch (ms),time (01:00),elapsed (s),pitch (deg),roll (deg),yaw (deg), heading (deg)
1685131317524,2023-05-26T22:01:57.524,0.000,171.936,-80.859,-0.000,-0.000
1685131317534,2023-05-26T22:01:57.534,0.010,171.951,-80.868,359.986,359.986
1685131317544,2023-05-26T22:01:57.544,0.020,171.957,-80.873,359.986,359.986
1685131317554,2023-05-26T22:01:57.554,0.030,171.965,-80.880,359.978,359.978
1685131317564,2023-05-26T22:01:57.564,0.040,171.975,-80.889,359.968,359.968
1685131317574,2023-05-26T22:01:57.574,0.050,171.984,-80.897,359.958,359.958
1685131317584,2023-05-26T22:01:57.584,0.060,171.994,-80.907,359.955,359.955
1685131317594,2023-05-26T22:01:57.594,0.070,172.004,-80.916,359.952,359.952
1685131317604,2023-05-26T22:01:57.604,0.080,172.014,-80.924,359.942,359.942
1685131317614,2023-05-26T22:01:57.614,0.090,172.025,-80.934,359.932,359.932
1685131317624,2023-05-26T22:01:57.624,0.100,172.035,-80.943,359.921,359.921
1685131317634,2023-05-26T22:01:57.634,0.110,172.045,-80.951,359.912,359.912
1685131317644,2023-05-26T22:01:57.644,0.120,172.054,-80.959,359.903,359.903
1685131317654,2023-05-26T22:01:57.654,0.130,172.064,-80.969,359.898,359.898
1685131317664,2023-05-26T22:01:57.664,0.140,172.075,-80.978,359.894,359.894
1685131317674,2023-05-26T22:01:57.674,0.150,172.085,-80.988,359.890,359.890
1685131317684,2023-05-26T22:01:57.684,0.160,172.095,-80.997,359.886,359.886
1685131317694,2023-05-26T22:01:57.694,0.170,172.106,-81.007,359.875,359.875
1685131317704,2023-05-26T22:01:57.704,0.180,172.117,-81.016,359.864,359.864
1685131317714,2023-05-26T22:01:57.714,0.190,172.128,-81.026,359.853,359.853
1685131317724,2023-05-26T22:01:57.724,0.200,172.139,-81.036,359.842,359.842
1685131317734,2023-05-26T22:01:57.734,0.210,172.150,-81.042,359.832,359.832
1685131317744,2023-05-26T22:01:57.744,0.220,172.161,-81.051,359.821,359.821
1685131317754,2023-05-26T22:01:57.754,0.230,172.170,-81.060,359.818,359.818
1685131317764,2023-05-26T22:01:57.764,0.240,172.180,-81.069,359.815,359.815
1685131317774,2023-05-26T22:01:57.774,0.250,172.189,-81.077,359.813,359.813
1685131317784,2023-05-26T22:01:57.784,0.260,172.198,-81.086,359.812,359.812
1685131317794,2023-05-26T22:01:57.794,0.270,172.208,-81.095,359.808,359.808
1685131317804,2023-05-26T22:01:57.804,0.280,172.218,-81.104,359.804,359.804
1685131317814,2023-05-26T22:01:57.814,0.290,172.229,-81.114,359.800,359.800
1685131317824,2023-05-26T22:01:57.824,0.300,172.240,-81.124,359.796,359.796
1685131317834,2023-05-26T22:01:57.834,0.310,172.250,-81.133,359.793,359.793
