epoch (ms);time (01:00);elapsed (s);pitch (deg);roll (deg);yaw (deg); heading (deg)
1.6828E+12;2023-04-29T23:37:50.555;0;155.606;-60.447;0;0
1.6828E+12;2023-04-29T23:37:50.565;0.01;155.602;-60.459;0.002;0.002
1.6828E+12;2023-04-29T23:37:50.575;0.02;155.593;-60.47;359.997;359.997
1.6828E+12;2023-04-29T23:37:50.585;0.03;155.585;-60.48;359.992;359.992
1.6828E+12;2023-04-29T23:37:50.595;0.04;155.568;-60.493;359.998;359.998
1.6828E+12;2023-04-29T23:37:50.605;0.05;155.548;-60.508;0.005;0.005
1.6828E+12;2023-04-29T23:37:50.615;0.06;155.53;-60.522;0.009;0.009
1.6828E+12;2023-04-29T23:37:50.625;0.07;155.503;-60.532;0.021;0.021
1.6828E+12;2023-04-29T23:37:50.635;0.08;155.476;-60.539;0.034;0.034
1.6828E+12;2023-04-29T23:37:50.645;0.09;155.45;-60.547;0.04;0.04
1.6828E+12;2023-04-29T23:37:50.655;0.1;155.422;-60.556;0.046;0.046
1.6828E+12;2023-04-29T23:37:50.665;0.11;155.391;-60.565;0.054;0.054
1.6828E+12;2023-04-29T23:37:50.675;0.12;155.357;-60.577;0.062;0.062
1.6828E+12;2023-04-29T23:37:50.685;0.13;155.322;-60.587;0.071;0.071
1.6828E+12;2023-04-29T23:37:50.695;0.14;155.278;-60.598;0.092;0.092
1.6828E+12;2023-04-29T23:37:50.705;0.15;155.236;-60.606;0.116;0.116
1.6828E+12;2023-04-29T23:37:50.715;0.16;155.191;-60.612;0.142;0.142
1.6828E+12;2023-04-29T23:37:50.725;0.17;155.147;-60.617;0.169;0.169
1.6828E+12;2023-04-29T23:37:50.735;0.18;155.113;-60.619;0.183;0.183
1.6828E+12;2023-04-29T23:37:50.745;0.19;155.082;-60.622;0.196;0.196
1.6828E+12;2023-04-29T23:37:50.755;0.2;155.051;-60.623;0.209;0.209
1.6828E+12;2023-04-29T23:37:50.765;0.21;155.029;-60.625;0.212;0.212
1.6828E+12;2023-04-29T23:37:50.775;0.22;155.012;-60.621;0.215;0.215
1.6828E+12;2023-04-29T23:37:50.785;0.23;154.986;-60.617;0.232;0.232
1.6828E+12;2023-04-29T23:37:50.795;0.24;154.959;-60.611;0.249;0.249
1.6828E+12;2023-04-29T23:37:50.805;0.25;154.93;-60.606;0.268;0.268
1.6828E+12;2023-04-29T23:37:50.815;0.26;154.897;-60.605;0.285;0.285
1.6828E+12;2023-04-29T23:37:50.825;0.27;154.864;-60.607;0.301;0.301
1.6828E+12;2023-04-29T23:37:50.835;0.28;154.835;-60.608;0.315;0.315
1.6828E+12;2023-04-29T23:37:50.845;0.29;154.809;-60.61;0.327;0.327
