epoch (ms),time (01:00),elapsed (s),pitch (deg),roll (deg),yaw (deg), heading (deg)
1685130659298,2023-05-26T21:50:59.298,0.000,3.447,-80.321,359.999,359.999
1685130659308,2023-05-26T21:50:59.308,0.010,3.447,-80.321,0.000,0.000
1685130659318,2023-05-26T21:50:59.318,0.020,3.440,-80.323,359.992,359.992
1685130659328,2023-05-26T21:50:59.328,0.030,3.432,-80.326,359.985,359.985
1685130659338,2023-05-26T21:50:59.338,0.040,3.432,-80.326,359.985,359.985
1685130659348,2023-05-26T21:50:59.348,0.050,3.433,-80.326,359.985,359.985
1685130659358,2023-05-26T21:50:59.358,0.060,3.432,-80.326,359.990,359.990
1685130659368,2023-05-26T21:50:59.368,0.070,3.431,-80.332,359.996,359.996
1685130659378,2023-05-26T21:50:59.378,0.080,3.424,-80.340,359.996,359.996
1685130659388,2023-05-26T21:50:59.388,0.090,3.423,-80.346,0.004,0.004
1685130659398,2023-05-26T21:50:59.398,0.100,3.416,-80.353,0.004,0.004
1685130659408,2023-05-26T21:50:59.408,0.110,3.408,-80.355,0.005,0.005
1685130659418,2023-05-26T21:50:59.418,0.120,3.401,-80.357,0.007,0.007
1685130659428,2023-05-26T21:50:59.428,0.130,3.394,-80.360,0.008,0.008
1685130659438,2023-05-26T21:50:59.438,0.140,3.393,-80.365,0.017,0.017
1685130659448,2023-05-26T21:50:59.448,0.150,3.391,-80.372,0.024,0.024
1685130659458,2023-05-26T21:50:59.458,0.160,3.385,-80.381,0.025,0.025
1685130659468,2023-05-26T21:50:59.468,0.170,3.384,-80.388,0.031,0.031
1685130659478,2023-05-26T21:50:59.478,0.180,3.383,-80.395,0.038,0.038
1685130659488,2023-05-26T21:50:59.488,0.190,3.382,-80.402,0.046,0.046
1685130659498,2023-05-26T21:50:59.498,0.200,3.376,-80.413,0.047,0.047
1685130659508,2023-05-26T21:50:59.508,0.210,3.368,-80.423,0.050,0.050
1685130659518,2023-05-26T21:50:59.518,0.220,3.360,-80.435,0.052,0.052
1685130659528,2023-05-26T21:50:59.528,0.230,3.352,-80.445,0.052,0.052
1685130659538,2023-05-26T21:50:59.538,0.240,3.343,-80.454,0.051,0.051
1685130659548,2023-05-26T21:50:59.548,0.250,3.335,-80.464,0.049,0.049
1685130659558,2023-05-26T21:50:59.558,0.260,3.326,-80.474,0.040,0.040
1685130659568,2023-05-26T21:50:59.568,0.270,3.317,-80.483,0.032,0.032
1685130659578,2023-05-26T21:50:59.578,0.280,3.310,-80.493,0.025,0.025
1685130659588,2023-05-26T21:50:59.588,0.290,3.302,-80.502,0.018,0.018
1685130659598,2023-05-26T21:50:59.598,0.300,3.295,-80.512,0.011,0.011
1685130659608,2023-05-26T21:50:59.608,0.310,3.288,-80.522,0.004,0.004
1685130659618,2023-05-26T21:50:59.618,0.320,3.282,-80.531,359.997,359.997
1685130659628,2023-05-26T21:50:59.628,0.330,3.275,-80.540,359.997,359.997
1685130659638,2023-05-26T21:50:59.638,0.340,3.268,-80.549,359.998,359.998
1685130659648,2023-05-26T21:50:59.648,0.350,3.261,-80.558,0.000,0.000
1685130659658,2023-05-26T21:50:59.658,0.360,3.254,-80.567,0.003,0.003
1685130659668,2023-05-26T21:50:59.668,0.370,3.247,-80.570,0.004,0.004
1685130659678,2023-05-26T21:50:59.678,0.380,3.239,-80.573,0.002,0.002
1685130659688,2023-05-26T21:50:59.688,0.390,3.231,-80.576,0.000,0.000
1685130659698,2023-05-26T21:50:59.698,0.400,3.223,-80.578,359.992,359.992
1685130659708,2023-05-26T21:50:59.708,0.410,3.215,-80.581,359.983,359.983
1685130659718,2023-05-26T21:50:59.718,0.420,3.206,-80.584,359.975,359.975
1685130659728,2023-05-26T21:50:59.728,0.430,3.200,-80.586,359.968,359.968
1685130659738,2023-05-26T21:50:59.738,0.440,3.193,-80.588,359.960,359.960
1685130659748,2023-05-26T21:50:59.748,0.450,3.186,-80.596,359.954,359.954
1685130659758,2023-05-26T21:50:59.758,0.460,3.179,-80.605,359.947,359.947
1685130659768,2023-05-26T21:50:59.768,0.470,3.173,-80.613,359.941,359.941
1685130659778,2023-05-26T21:50:59.778,0.480,3.166,-80.621,359.935,359.935
1685130659788,2023-05-26T21:50:59.788,0.490,3.160,-80.623,359.928,359.928
1685130659798,2023-05-26T21:50:59.798,0.500,3.152,-80.631,359.928,359.928
1685130659808,2023-05-26T21:50:59.808,0.510,3.145,-80.639,359.928,359.928
1685130659818,2023-05-26T21:50:59.818,0.520,3.137,-80.641,359.927,359.927
1685130659828,2023-05-26T21:50:59.828,0.530,3.130,-80.644,359.919,359.919
1685130659838,2023-05-26T21:50:59.838,0.540,3.121,-80.653,359.911,359.911
1685130659848,2023-05-26T21:50:59.848,0.550,3.114,-80.655,359.903,359.903
1685130659858,2023-05-26T21:50:59.858,0.560,3.107,-80.657,359.896,359.896
1685130659868,2023-05-26T21:50:59.868,0.570,3.107,-80.657,359.896,359.896
1685130659878,2023-05-26T21:50:59.878,0.580,3.108,-80.657,359.897,359.897
1685130659888,2023-05-26T21:50:59.888,0.590,3.109,-80.657,359.898,359.898
1685130659898,2023-05-26T21:50:59.898,0.600,3.110,-80.657,359.899,359.899
1685130659908,2023-05-26T21:50:59.908,0.610,3.112,-80.657,359.900,359.900
1685130659918,2023-05-26T21:50:59.918,0.620,3.113,-80.657,359.901,359.901
1685130659928,2023-05-26T21:50:59.928,0.630,3.114,-80.656,359.902,359.902
1685130659938,2023-05-26T21:50:59.938,0.640,3.115,-80.656,359.903,359.903
1685130659948,2023-05-26T21:50:59.948,0.650,3.115,-80.655,359.903,359.903
1685130659958,2023-05-26T21:50:59.958,0.660,3.116,-80.655,359.904,359.904
1685130659968,2023-05-26T21:50:59.968,0.670,3.116,-80.655,359.904,359.904
1685130659978,2023-05-26T21:50:59.978,0.680,3.117,-80.655,359.904,359.904
1685130659988,2023-05-26T21:50:59.988,0.690,3.117,-80.655,359.904,359.904
1685130659998,2023-05-26T21:50:59.998,0.700,3.117,-80.655,359.905,359.905
1685130660008,2023-05-26T21:51:00.008,0.710,3.117,-80.654,359.905,359.905
1685130660018,2023-05-26T21:51:00.018,0.720,3.118,-80.654,359.905,359.905
1685130660028,2023-05-26T21:51:00.028,0.730,3.118,-80.654,359.906,359.906
1685130660038,2023-05-26T21:51:00.038,0.740,3.119,-80.653,359.906,359.906
1685130660048,2023-05-26T21:51:00.048,0.750,3.120,-80.653,359.907,359.907
1685130660058,2023-05-26T21:51:00.058,0.760,3.121,-80.652,359.908,359.908
1685130660068,2023-05-26T21:51:00.068,0.770,3.122,-80.652,359.909,359.909
1685130660078,2023-05-26T21:51:00.078,0.780,3.123,-80.651,359.909,359.909
