epoch (ms);time (01:00);elapsed (s);pitch (deg);roll (deg);yaw (deg); heading (deg)
1.68198E+12;2023-04-20T09:55:10.823;0;8.505;-79.817;0;0
1.68198E+12;2023-04-20T09:55:10.833;0.01;8.499;-79.815;359.971;359.971
1.68198E+12;2023-04-20T09:55:10.843;0.02;8.502;-79.803;359.947;359.947
1.68198E+12;2023-04-20T09:55:10.853;0.03;8.506;-79.79;359.917;359.917
1.68198E+12;2023-04-20T09:55:10.863;0.04;8.506;-79.779;359.872;359.872
1.68198E+12;2023-04-20T09:55:10.873;0.05;8.505;-79.764;359.82;359.82
1.68198E+12;2023-04-20T09:55:10.883;0.06;8.503;-79.748;359.765;359.765
1.68198E+12;2023-04-20T09:55:10.893;0.07;8.499;-79.731;359.712;359.712
1.68198E+12;2023-04-20T09:55:10.903;0.08;8.495;-79.714;359.664;359.664
1.68198E+12;2023-04-20T09:55:10.913;0.09;8.488;-79.7;359.619;359.619
1.68198E+12;2023-04-20T09:55:10.923;0.1;8.478;-79.687;359.582;359.582
1.68198E+12;2023-04-20T09:55:10.933;0.11;8.468;-79.674;359.552;359.552
1.68198E+12;2023-04-20T09:55:10.943;0.12;8.464;-79.653;359.532;359.532
1.68198E+12;2023-04-20T09:55:10.953;0.13;8.46;-79.63;359.522;359.522
1.68198E+12;2023-04-20T09:55:10.963;0.14;8.456;-79.605;359.513;359.513
1.68198E+12;2023-04-20T09:55:10.973;0.15;8.451;-79.579;359.509;359.509
1.68198E+12;2023-04-20T09:55:10.983;0.16;8.444;-79.551;359.514;359.514
1.68198E+12;2023-04-20T09:55:10.993;0.17;8.438;-79.521;359.529;359.529
1.68198E+12;2023-04-20T09:55:11.003;0.18;8.437;-79.485;359.558;359.558
1.68198E+12;2023-04-20T09:55:11.013;0.19;8.439;-79.445;359.59;359.59
1.68198E+12;2023-04-20T09:55:11.023;0.2;8.435;-79.41;359.613;359.613
1.68198E+12;2023-04-20T09:55:11.033;0.21;8.433;-79.375;359.631;359.631
1.68198E+12;2023-04-20T09:55:11.043;0.22;8.432;-79.34;359.643;359.643
1.68198E+12;2023-04-20T09:55:11.053;0.23;8.431;-79.306;359.652;359.652
1.68198E+12;2023-04-20T09:55:11.063;0.24;8.429;-79.272;359.658;359.658
1.68198E+12;2023-04-20T09:55:11.073;0.25;8.426;-79.239;359.662;359.662
1.68198E+12;2023-04-20T09:55:11.083;0.26;8.427;-79.202;359.672;359.672
