epoch (ms),time (01:00),elapsed (s),pitch (deg),roll (deg),yaw (deg), heading (deg)
1685131424758,2023-05-26T22:03:44.758,0.000,171.934,-80.589,-0.000,-0.000
1685131424768,2023-05-26T22:03:44.768,0.010,171.948,-80.597,359.994,359.994
1685131424778,2023-05-26T22:03:44.778,0.020,171.948,-80.597,359.994,359.994
1685131424788,2023-05-26T22:03:44.788,0.030,171.954,-80.602,359.988,359.988
1685131424798,2023-05-26T22:03:44.798,0.040,171.962,-80.609,359.980,359.980
1685131424808,2023-05-26T22:03:44.808,0.050,171.969,-80.615,359.973,359.973
1685131424818,2023-05-26T22:03:44.818,0.060,171.975,-80.620,359.967,359.967
1685131424828,2023-05-26T22:03:44.828,0.070,171.981,-80.625,359.961,359.961
1685131424838,2023-05-26T22:03:44.838,0.080,171.986,-80.629,359.956,359.956
1685131424848,2023-05-26T22:03:44.848,0.090,171.991,-80.632,359.951,359.951
1685131424858,2023-05-26T22:03:44.858,0.100,171.996,-80.633,359.948,359.948
1685131424868,2023-05-26T22:03:44.868,0.110,172.001,-80.637,359.943,359.943
1685131424878,2023-05-26T22:03:44.878,0.120,172.007,-80.641,359.937,359.937
1685131424888,2023-05-26T22:03:44.888,0.130,172.013,-80.646,359.931,359.931
1685131424898,2023-05-26T22:03:44.898,0.140,172.018,-80.650,359.926,359.926
1685131424908,2023-05-26T22:03:44.908,0.150,172.025,-80.653,359.920,359.920
1685131424918,2023-05-26T22:03:44.918,0.160,172.033,-80.657,359.912,359.912
1685131424928,2023-05-26T22:03:44.928,0.170,172.041,-80.660,359.906,359.906
1685131424938,2023-05-26T22:03:44.938,0.180,172.049,-80.663,359.899,359.899
1685131424948,2023-05-26T22:03:44.948,0.190,172.056,-80.669,359.892,359.892
1685131424958,2023-05-26T22:03:44.958,0.200,172.063,-80.675,359.885,359.885
1685131424968,2023-05-26T22:03:44.968,0.210,172.069,-80.680,359.879,359.879
1685131424978,2023-05-26T22:03:44.978,0.220,172.074,-80.684,359.874,359.874
1685131424988,2023-05-26T22:03:44.988,0.230,172.079,-80.688,359.869,359.869
1685131424998,2023-05-26T22:03:44.998,0.240,172.084,-80.692,359.865,359.865
1685131425008,2023-05-26T22:03:45.008,0.250,172.088,-80.691,359.862,359.862
1685131425018,2023-05-26T22:03:45.018,0.260,172.094,-80.696,359.856,359.856
1685131425028,2023-05-26T22:03:45.028,0.270,172.101,-80.702,359.849,359.849
1685131425038,2023-05-26T22:03:45.038,0.280,172.110,-80.709,359.840,359.840
1685131425048,2023-05-26T22:03:45.048,0.290,172.117,-80.715,359.833,359.833
1685131425058,2023-05-26T22:03:45.058,0.300,172.124,-80.721,359.826,359.826
1685131425068,2023-05-26T22:03:45.068,0.310,172.132,-80.728,359.818,359.818
1685131425078,2023-05-26T22:03:45.078,0.320,172.140,-80.731,359.811,359.811
1685131425088,2023-05-26T22:03:45.088,0.330,172.148,-80.738,359.803,359.803
1685131425098,2023-05-26T22:03:45.098,0.340,172.155,-80.743,359.797,359.797
1685131425108,2023-05-26T22:03:45.108,0.350,172.162,-80.749,359.789,359.789
