epoch (ms);time (01:00);elapsed (s);x-axis (deg/s);y-axis (deg/s);z-axis (deg/s)
1.6828E+12;2023-04-29T23:32:12.098;0;-6.928;-0.099;-0.175
1.6828E+12;2023-04-29T23:32:12.108;0.01;-6.204;0.267;0.869
1.6828E+12;2023-04-29T23:32:12.118;0.02;-3.75;-0.076;0.465
1.6828E+12;2023-04-29T23:32:12.128;0.03;-0.8;0.069;0.953
1.6828E+12;2023-04-29T23:32:12.138;0.04;1.128;0.518;1.471
1.6828E+12;2023-04-29T23:32:12.148;0.05;2.767;0.968;1.73
1.6828E+12;2023-04-29T23:32:12.158;0.06;4.337;1.334;1.89
1.6828E+12;2023-04-29T23:32:12.168;0.07;5.473;1.715;2.005
1.6828E+12;2023-04-29T23:32:12.178;0.08;6.258;2.027;2.111
1.6828E+12;2023-04-29T23:32:12.188;0.09;6.966;2.294;2.096
1.6828E+12;2023-04-29T23:32:12.198;0.1;7.53;2.63;1.974
1.6828E+12;2023-04-29T23:32:12.208;0.11;8.056;2.691;1.974
1.6828E+12;2023-04-29T23:32:12.218;0.12;8.209;2.584;1.806
1.6828E+12;2023-04-29T23:32:12.228;0.13;7.973;2.416;1.494
1.6828E+12;2023-04-29T23:32:12.238;0.14;7.744;2.271;1.181
1.6828E+12;2023-04-29T23:32:12.248;0.15;7.256;2.035;0.884
1.6828E+12;2023-04-29T23:32:12.258;0.16;6.402;1.921;0.503
1.6828E+12;2023-04-29T23:32:12.268;0.17;5.404;1.677;0.069
1.6828E+12;2023-04-29T23:32:12.278;0.18;4.527;1.486;-0.343
1.6828E+12;2023-04-29T23:32:12.288;0.19;3.78;1.319;-0.785
1.6828E+12;2023-04-29T23:32:12.298;0.2;3.308;1.113;-1.098
1.6828E+12;2023-04-29T23:32:12.308;0.21;2.82;0.991;-1.387
1.6828E+12;2023-04-29T23:32:12.318;0.22;2.652;1.098;-1.631
1.6828E+12;2023-04-29T23:32:12.328;0.23;2.607;1.288;-1.814
1.6828E+12;2023-04-29T23:32:12.338;0.24;2.477;1.593;-1.944
1.6828E+12;2023-04-29T23:32:12.348;0.25;2.53;1.669;-2.073
1.6828E+12;2023-04-29T23:32:12.358;0.26;2.508;1.578;-2.294
1.6828E+12;2023-04-29T23:32:12.368;0.27;2.759;1.517;-2.363
1.6828E+12;2023-04-29T23:32:12.378;0.28;3.155;1.524;-2.279
1.6828E+12;2023-04-29T23:32:12.388;0.29;3.277;1.258;-2.203
1.6828E+12;2023-04-29T23:32:12.398;0.3;3.468;0.96;-2.157
1.6828E+12;2023-04-29T23:32:12.408;0.31;3.567;0.473;-1.997
1.6828E+12;2023-04-29T23:32:12.418;0.32;3.445;-0.274;-1.951
1.6828E+12;2023-04-29T23:32:12.428;0.33;3.232;-0.625;-1.89
1.6828E+12;2023-04-29T23:32:12.438;0.34;2.813;-1.128;-1.944
1.6828E+12;2023-04-29T23:32:12.448;0.35;1.936;-1.806;-2.188
