epoch (ms),time (01:00),elapsed (s),x-axis (deg/s),y-axis (deg/s),z-axis (deg/s)
1683369487704,2023-05-06T12:38:07.704,0.000,0.404,1.288,1.890
1683369487714,2023-05-06T12:38:07.714,0.010,0.221,-0.709,-0.922
1683369487724,2023-05-06T12:38:07.724,0.020,0.130,-0.023,-0.259
1683369487734,2023-05-06T12:38:07.734,0.030,0.145,0.282,0.244
1683369487744,2023-05-06T12:38:07.744,0.040,0.236,0.244,0.053
1683369487754,2023-05-06T12:38:07.754,0.050,0.320,0.389,0.084
1683369487764,2023-05-06T12:38:07.764,0.060,0.274,0.282,0.053
1683369487774,2023-05-06T12:38:07.774,0.070,0.107,0.229,0.160
1683369487784,2023-05-06T12:38:07.784,0.080,0.023,0.244,0.252
1683369487794,2023-05-06T12:38:07.794,0.090,-0.023,0.259,0.290
1683369487804,2023-05-06T12:38:07.804,0.100,-0.091,0.267,0.236
1683369487814,2023-05-06T12:38:07.814,0.110,0.008,0.412,0.267
1683369487824,2023-05-06T12:38:07.824,0.120,0.076,0.412,0.259
1683369487834,2023-05-06T12:38:07.834,0.130,0.152,0.328,0.259
1683369487844,2023-05-06T12:38:07.844,0.140,0.328,0.290,0.351
1683369487854,2023-05-06T12:38:07.854,0.150,0.320,0.381,0.282
1683369487864,2023-05-06T12:38:07.864,0.160,0.328,0.328,0.206
1683369487874,2023-05-06T12:38:07.874,0.170,0.175,0.366,0.168
1683369487884,2023-05-06T12:38:07.884,0.180,-0.168,0.389,0.252
1683369487894,2023-05-06T12:38:07.894,0.190,-0.434,0.412,0.175
1683369487904,2023-05-06T12:38:07.904,0.200,-0.465,0.465,0.099
1683369487914,2023-05-06T12:38:07.914,0.210,-0.351,0.518,0.061
1683369487924,2023-05-06T12:38:07.924,0.220,-0.160,0.320,0.168
1683369487934,2023-05-06T12:38:07.934,0.230,0.030,0.373,0.168
1683369487944,2023-05-06T12:38:07.944,0.240,0.389,0.373,0.175
1683369487954,2023-05-06T12:38:07.954,0.250,0.549,0.213,0.206
1683369487964,2023-05-06T12:38:07.964,0.260,0.655,0.206,0.297
1683369487974,2023-05-06T12:38:07.974,0.270,0.625,0.244,0.358
1683369487984,2023-05-06T12:38:07.984,0.280,0.640,0.343,0.396
1683369487994,2023-05-06T12:38:07.994,0.290,0.564,0.450,0.328
1683369488004,2023-05-06T12:38:08.004,0.300,0.335,0.351,0.290
