epoch (ms);time (01:00);elapsed (s);x-axis (deg/s);y-axis (deg/s);z-axis (deg/s)
1.68198E+12;2023-04-20T10:24:18.147;0;-0.823;0.777;3.232
1.68198E+12;2023-04-20T10:24:18.157;0.01;-1.098;0.823;2.896
1.68198E+12;2023-04-20T10:24:18.167;0.02;-1.471;0.755;3.552
1.68198E+12;2023-04-20T10:24:18.177;0.03;-1.913;0.518;3.308
1.68198E+12;2023-04-20T10:24:18.187;0.04;-2.088;0.343;3.148
1.68198E+12;2023-04-20T10:24:18.197;0.05;-2.18;0.137;3.178
1.68198E+12;2023-04-20T10:24:18.207;0.06;-2.416;-0.114;3.483
1.68198E+12;2023-04-20T10:24:18.217;0.07;-2.431;-0.03;3.826
1.68198E+12;2023-04-20T10:24:18.227;0.08;-2.119;0.236;4.078
1.68198E+12;2023-04-20T10:24:18.237;0.09;-2.157;0.168;4.169
1.68198E+12;2023-04-20T10:24:18.247;0.1;-2.165;0.122;4.04
1.68198E+12;2023-04-20T10:24:18.257;0.11;-2.271;0.145;4.047
1.68198E+12;2023-04-20T10:24:18.267;0.12;-2.576;0.13;4.04
1.68198E+12;2023-04-20T10:24:18.277;0.13;-2.942;0.213;3.948
1.68198E+12;2023-04-20T10:24:18.287;0.14;-2.919;0.191;3.887
1.68198E+12;2023-04-20T10:24:18.297;0.15;-2.721;0.114;3.796
1.68198E+12;2023-04-20T10:24:18.307;0.16;-2.325;0.107;3.887
1.68198E+12;2023-04-20T10:24:18.317;0.17;-1.883;0.13;3.712
1.68198E+12;2023-04-20T10:24:18.327;0.18;-1.524;-0.244;3.537
1.68198E+12;2023-04-20T10:24:18.337;0.19;-1.623;-0.556;3.422
1.68198E+12;2023-04-20T10:24:18.347;0.2;-1.776;-0.709;3.598
1.68198E+12;2023-04-20T10:24:18.357;0.21;-1.867;-0.854;3.758
1.68198E+12;2023-04-20T10:24:18.367;0.22;-1.822;-1.09;3.834
1.68198E+12;2023-04-20T10:24:18.377;0.23;-1.608;-1.349;3.918
1.68198E+12;2023-04-20T10:24:18.387;0.24;-1.38;-1.387;3.819
1.68198E+12;2023-04-20T10:24:18.397;0.25;-1.204;-1.41;3.75
1.68198E+12;2023-04-20T10:24:18.407;0.26;-0.884;-1.486;3.681
1.68198E+12;2023-04-20T10:24:18.417;0.27;-0.427;-1.54;3.659
1.68198E+12;2023-04-20T10:24:18.427;0.28;-0.206;-1.517;3.498
1.68198E+12;2023-04-20T10:24:18.437;0.29;-0.351;-1.448;3.27
1.68198E+12;2023-04-20T10:24:18.447;0.3;-0.838;-1.402;3.255
1.68198E+12;2023-04-20T10:24:18.457;0.31;-1.402;-1.38;3.186
1.68198E+12;2023-04-20T10:24:18.467;0.32;-2.119;-1.448;3.255
1.68198E+12;2023-04-20T10:24:18.477;0.33;-2.759;-1.532;3.262
1.68198E+12;2023-04-20T10:24:18.487;0.34;-3.079;-1.593;3.171
1.68198E+12;2023-04-20T10:24:18.497;0.35;-3.43;-1.829;3.178
1.68198E+12;2023-04-20T10:24:18.507;0.36;-3.742;-2.104;3.224
1.68198E+12;2023-04-20T10:24:18.517;0.37;-3.712;-2.47;3.422
1.68198E+12;2023-04-20T10:24:18.527;0.38;-3.201;-2.5;3.59
1.68198E+12;2023-04-20T10:24:18.537;0.39;-2.104;-2.675;3.91
1.68198E+12;2023-04-20T10:24:18.547;0.4;-1.227;-3.095;4.04
1.68198E+12;2023-04-20T10:24:18.557;0.41;-1.014;-3.506;3.971
1.68198E+12;2023-04-20T10:24:18.567;0.42;-0.991;-3.773;4.024
1.68198E+12;2023-04-20T10:24:18.577;0.43;-0.983;-3.986;4.063
1.68198E+12;2023-04-20T10:24:18.587;0.44;-1.021;-4.139;4.23
1.68198E+12;2023-04-20T10:24:18.597;0.45;-1.235;-4.352;4.459
1.68198E+12;2023-04-20T10:24:18.607;0.46;-1.296;-4.466;4.604
1.68198E+12;2023-04-20T10:24:18.617;0.47;-1.555;-4.71;4.741
1.68198E+12;2023-04-20T10:24:18.627;0.48;-2.081;-5.046;5.061
1.68198E+12;2023-04-20T10:24:18.637;0.49;-2.241;-5.198;5.427
1.68198E+12;2023-04-20T10:24:18.647;0.5;-2.073;-5.313;5.694
1.68198E+12;2023-04-20T10:24:18.657;0.51;-1.502;-5.823;6.059
1.68198E+12;2023-04-20T10:24:18.667;0.52;-0.816;-6.585;6.174
1.68198E+12;2023-04-20T10:24:18.677;0.53;-0.206;-7.309;6.235
1.68198E+12;2023-04-20T10:24:18.687;0.54;-0.213;-7.752;6.303
1.68198E+12;2023-04-20T10:24:18.697;0.55;-0.899;-8.148;6.471
