epoch (ms),time (01:00),elapsed (s),x-axis (deg/s),y-axis (deg/s),z-axis (deg/s)
1684149651692,2023-05-15T13:20:51.692,0.000,-0.633,-0.046,4.367
1684149651702,2023-05-15T13:20:51.702,0.010,-1.037,-1.212,2.508
1684149651712,2023-05-15T13:20:51.712,0.020,-2.157,-1.669,1.608
1684149651722,2023-05-15T13:20:51.722,0.030,-2.515,-2.111,1.669
1684149651732,2023-05-15T13:20:51.732,0.040,-1.578,-1.982,1.189
1684149651742,2023-05-15T13:20:51.742,0.050,-0.351,-1.311,0.922
1684149651752,2023-05-15T13:20:51.752,0.060,1.082,-0.663,0.732
1684149651762,2023-05-15T13:20:51.762,0.070,1.707,-0.351,0.716
1684149651772,2023-05-15T13:20:51.772,0.080,1.502,-0.229,0.816
1684149651782,2023-05-15T13:20:51.782,0.090,1.242,-0.137,1.052
1684149651792,2023-05-15T13:20:51.792,0.100,1.349,-0.030,1.052
1684149651802,2023-05-15T13:20:51.802,0.110,1.479,0.412,0.983
1684149651812,2023-05-15T13:20:51.812,0.120,1.136,0.938,1.174
1684149651822,2023-05-15T13:20:51.822,0.130,1.616,1.105,1.372
1684149651832,2023-05-15T13:20:51.832,0.140,2.736,1.334,1.509
1684149651842,2023-05-15T13:20:51.842,0.150,4.306,1.730,1.791
1684149651852,2023-05-15T13:20:51.852,0.160,6.128,2.172,2.111
1684149651862,2023-05-15T13:20:51.862,0.170,7.401,2.188,2.431
1684149651872,2023-05-15T13:20:51.872,0.180,8.491,2.134,2.591
1684149651882,2023-05-15T13:20:51.882,0.190,9.375,1.936,2.782
1684149651892,2023-05-15T13:20:51.892,0.200,9.779,1.875,2.980
1684149651902,2023-05-15T13:20:51.902,0.210,9.352,1.608,2.851
1684149651912,2023-05-15T13:20:51.912,0.220,7.988,1.090,2.652
1684149651922,2023-05-15T13:20:51.922,0.230,6.608,0.587,2.287
1684149651932,2023-05-15T13:20:51.932,0.240,5.000,0.511,1.913
1684149651942,2023-05-15T13:20:51.942,0.250,3.155,0.640,1.425
1684149651952,2023-05-15T13:20:51.952,0.260,1.311,0.808,0.938
1684149651962,2023-05-15T13:20:51.962,0.270,-0.091,0.739,0.854
1684149651972,2023-05-15T13:20:51.972,0.280,-0.579,0.739,0.953
1684149651982,2023-05-15T13:20:51.982,0.290,-0.755,0.816,1.120
1684149651992,2023-05-15T13:20:51.992,0.300,-0.480,0.587,1.113
1684149652002,2023-05-15T13:20:52.002,0.310,0.076,0.564,1.120
1684149652012,2023-05-15T13:20:52.012,0.320,0.610,0.709,1.258
1684149652022,2023-05-15T13:20:52.022,0.330,1.258,0.671,1.250
1684149652032,2023-05-15T13:20:52.032,0.340,1.555,0.732,1.212
1684149652042,2023-05-15T13:20:52.042,0.350,1.608,0.579,1.242
1684149652052,2023-05-15T13:20:52.052,0.360,1.601,0.457,1.151
1684149652062,2023-05-15T13:20:52.062,0.370,1.418,0.732,1.189
1684149652072,2023-05-15T13:20:52.072,0.380,0.922,0.968,1.441
1684149652082,2023-05-15T13:20:52.082,0.390,0.892,0.983,1.486
1684149652092,2023-05-15T13:20:52.092,0.400,0.854,0.831,1.425
1684149652102,2023-05-15T13:20:52.102,0.410,1.082,0.907,1.258
1684149652112,2023-05-15T13:20:52.112,0.420,1.296,1.174,1.311
1684149652122,2023-05-15T13:20:52.122,0.430,1.555,1.212,1.341
1684149652132,2023-05-15T13:20:52.132,0.440,1.822,0.968,1.334
1684149652142,2023-05-15T13:20:52.142,0.450,2.005,1.029,1.303
1684149652152,2023-05-15T13:20:52.152,0.460,1.944,0.678,1.098
1684149652162,2023-05-15T13:20:52.162,0.470,1.875,0.503,0.884
1684149652172,2023-05-15T13:20:52.172,0.480,1.814,0.549,0.899
1684149652182,2023-05-15T13:20:52.182,0.490,1.890,0.709,0.930
1684149652192,2023-05-15T13:20:52.192,0.500,2.142,0.800,0.808
1684149652202,2023-05-15T13:20:52.202,0.510,2.043,0.724,0.579
1684149652212,2023-05-15T13:20:52.212,0.520,1.784,0.892,0.465
1684149652222,2023-05-15T13:20:52.222,0.530,1.448,0.892,0.412
1684149652232,2023-05-15T13:20:52.232,0.540,1.334,0.694,0.213
1684149652242,2023-05-15T13:20:52.242,0.550,0.823,0.480,0.038
1684149652252,2023-05-15T13:20:52.252,0.560,0.206,0.389,0.061
1684149652262,2023-05-15T13:20:52.262,0.570,-0.252,0.305,-0.015
1684149652272,2023-05-15T13:20:52.272,0.580,-0.648,0.168,-0.084
1684149652282,2023-05-15T13:20:52.282,0.590,-0.915,0.183,-0.122
1684149652292,2023-05-15T13:20:52.292,0.600,-1.166,0.305,-0.069
1684149652302,2023-05-15T13:20:52.302,0.610,-0.633,0.320,-0.145
1684149652312,2023-05-15T13:20:52.312,0.620,-0.008,0.617,-0.107
1684149652322,2023-05-15T13:20:52.322,0.630,0.008,0.884,-0.137
1684149652332,2023-05-15T13:20:52.332,0.640,0.282,0.838,-0.267
1684149652342,2023-05-15T13:20:52.342,0.650,0.793,0.816,-0.358
1684149652352,2023-05-15T13:20:52.352,0.660,1.098,0.877,-0.290
1684149652362,2023-05-15T13:20:52.362,0.670,1.090,0.968,-0.434
1684149652372,2023-05-15T13:20:52.372,0.680,0.838,0.739,-0.678
1684149652382,2023-05-15T13:20:52.382,0.690,0.450,0.518,-0.701
1684149652392,2023-05-15T13:20:52.392,0.700,-0.396,0.854,-0.686
1684149652402,2023-05-15T13:20:52.402,0.710,-1.418,0.998,-0.511
1684149652412,2023-05-15T13:20:52.412,0.720,-1.814,1.037,-0.328
1684149652422,2023-05-15T13:20:52.422,0.730,-1.700,0.998,-0.183
1684149652432,2023-05-15T13:20:52.432,0.740,-1.105,1.090,-0.191
1684149652442,2023-05-15T13:20:52.442,0.750,-0.381,1.166,-0.076
1684149652452,2023-05-15T13:20:52.452,0.760,0.373,1.242,0.107
1684149652462,2023-05-15T13:20:52.462,0.770,0.922,0.983,0.381
1684149652472,2023-05-15T13:20:52.472,0.780,1.296,0.495,0.701
1684149652482,2023-05-15T13:20:52.482,0.790,1.334,0.366,0.915
1684149652492,2023-05-15T13:20:52.492,0.800,0.899,0.358,1.021
1684149652502,2023-05-15T13:20:52.502,0.810,0.259,0.473,1.029
1684149652512,2023-05-15T13:20:52.512,0.820,0.099,0.495,0.777
1684149652522,2023-05-15T13:20:52.522,0.830,0.137,0.648,0.686
1684149652532,2023-05-15T13:20:52.532,0.840,-0.168,0.716,0.595
1684149652542,2023-05-15T13:20:52.542,0.850,-0.343,0.640,0.450
1684149652552,2023-05-15T13:20:52.552,0.860,-0.381,0.739,0.252
1684149652562,2023-05-15T13:20:52.562,0.870,-1.220,0.556,0.236
1684149652572,2023-05-15T13:20:52.572,0.880,-2.294,0.152,0.351
1684149652582,2023-05-15T13:20:52.582,0.890,-2.782,0.076,0.396
1684149652592,2023-05-15T13:20:52.592,0.900,-2.546,0.198,0.595
1684149652602,2023-05-15T13:20:52.602,0.910,-1.959,0.389,1.136
1684149652612,2023-05-15T13:20:52.612,0.920,-1.166,0.587,1.547
1684149652622,2023-05-15T13:20:52.622,0.930,-0.152,0.518,1.875
1684149652632,2023-05-15T13:20:52.632,0.940,1.029,0.366,1.768
1684149652642,2023-05-15T13:20:52.642,0.950,1.250,0.221,1.608
1684149652652,2023-05-15T13:20:52.652,0.960,1.113,0.175,1.479
1684149652662,2023-05-15T13:20:52.662,0.970,1.098,0.229,1.227
1684149652672,2023-05-15T13:20:52.672,0.980,0.739,0.000,1.021
1684149652682,2023-05-15T13:20:52.682,0.990,0.495,-0.030,0.800
1684149652692,2023-05-15T13:20:52.692,1.000,0.595,0.343,0.648
1684149652702,2023-05-15T13:20:52.702,1.010,0.213,0.816,0.595
1684149652712,2023-05-15T13:20:52.712,1.020,-0.297,1.021,0.419
1684149652722,2023-05-15T13:20:52.722,1.030,-0.404,1.189,0.267
1684149652732,2023-05-15T13:20:52.732,1.040,-0.457,1.288,0.099
1684149652742,2023-05-15T13:20:52.742,1.050,-1.037,1.288,-0.030
1684149652752,2023-05-15T13:20:52.752,1.060,-2.264,0.892,-0.053
1684149652762,2023-05-15T13:20:52.762,1.070,-3.316,0.351,-0.191
1684149652772,2023-05-15T13:20:52.772,1.080,-4.040,0.267,-0.267
