epoch (ms),time (01:00),elapsed (s),pitch (deg),roll (deg),yaw (deg), heading (deg)
1683370190266,2023-05-06T12:49:50.266,0.000,-177.672,-82.154,0.013,0.013
1683370190276,2023-05-06T12:49:50.276,0.010,-177.674,-82.154,0.024,0.024
1683370190286,2023-05-06T12:49:50.286,0.020,-177.676,-82.154,0.039,0.039
1683370190296,2023-05-06T12:49:50.296,0.030,-177.678,-82.154,0.062,0.062
1683370190306,2023-05-06T12:49:50.306,0.040,-177.681,-82.154,0.087,0.087
1683370190316,2023-05-06T12:49:50.316,0.050,-177.684,-82.153,0.107,0.107
1683370190326,2023-05-06T12:49:50.326,0.060,-177.685,-82.151,0.118,0.118
1683370190336,2023-05-06T12:49:50.336,0.070,-177.685,-82.149,0.125,0.125
1683370190346,2023-05-06T12:49:50.346,0.080,-177.678,-82.145,0.117,0.117
1683370190356,2023-05-06T12:49:50.356,0.090,-177.677,-82.143,0.116,0.116
1683370190366,2023-05-06T12:49:50.366,0.100,-177.675,-82.134,0.114,0.114
1683370190376,2023-05-06T12:49:50.376,0.110,-177.673,-82.125,0.104,0.104
1683370190386,2023-05-06T12:49:50.386,0.120,-177.672,-82.113,0.102,0.102
1683370190396,2023-05-06T12:49:50.396,0.130,-177.672,-82.102,0.101,0.101
1683370190406,2023-05-06T12:49:50.406,0.140,-177.671,-82.094,0.100,0.100
1683370190416,2023-05-06T12:49:50.416,0.150,-177.671,-82.094,0.100,0.100
1683370190426,2023-05-06T12:49:50.426,0.160,-177.671,-82.094,0.100,0.100
1683370190436,2023-05-06T12:49:50.436,0.170,-177.671,-82.095,0.100,0.100
1683370190446,2023-05-06T12:49:50.446,0.180,-177.670,-82.087,0.099,0.099
1683370190456,2023-05-06T12:49:50.456,0.190,-177.670,-82.077,0.098,0.098
1683370190466,2023-05-06T12:49:50.466,0.200,-177.669,-82.067,0.097,0.097
1683370190476,2023-05-06T12:49:50.476,0.210,-177.669,-82.058,0.096,0.096
1683370190486,2023-05-06T12:49:50.486,0.220,-177.669,-82.050,0.096,0.096
1683370190496,2023-05-06T12:49:50.496,0.230,-177.669,-82.041,0.095,0.095
1683370190506,2023-05-06T12:49:50.506,0.240,-177.669,-82.033,0.095,0.095
1683370190516,2023-05-06T12:49:50.516,0.250,-177.671,-82.024,0.103,0.103
1683370190526,2023-05-06T12:49:50.526,0.260,-177.672,-82.014,0.117,0.117
1683370190536,2023-05-06T12:49:50.536,0.270,-177.674,-82.000,0.131,0.131
1683370190546,2023-05-06T12:49:50.546,0.280,-177.676,-81.985,0.146,0.146
1683370190556,2023-05-06T12:49:50.556,0.290,-177.678,-81.973,0.164,0.164
1683370190566,2023-05-06T12:49:50.566,0.300,-177.680,-81.967,0.182,0.182
1683370190576,2023-05-06T12:49:50.576,0.310,-177.681,-81.967,0.193,0.193
1683370190586,2023-05-06T12:49:50.586,0.320,-177.680,-81.960,0.191,0.191
1683370190596,2023-05-06T12:49:50.596,0.330,-177.680,-81.952,0.190,0.190
1683370190606,2023-05-06T12:49:50.606,0.340,-177.679,-81.942,0.189,0.189
1683370190616,2023-05-06T12:49:50.616,0.350,-177.678,-81.931,0.187,0.187
1683370190626,2023-05-06T12:49:50.626,0.360,-177.678,-81.921,0.186,0.186
1683370190636,2023-05-06T12:49:50.636,0.370,-177.678,-81.913,0.186,0.186
1683370190646,2023-05-06T12:49:50.646,0.380,-177.678,-81.913,0.186,0.186
1683370190656,2023-05-06T12:49:50.656,0.390,-177.678,-81.907,0.186,0.186
1683370190666,2023-05-06T12:49:50.666,0.400,-177.679,-81.898,0.187,0.187
1683370190676,2023-05-06T12:49:50.676,0.410,-177.679,-81.887,0.186,0.186
1683370190686,2023-05-06T12:49:50.686,0.420,-177.681,-81.878,0.199,0.199
1683370190696,2023-05-06T12:49:50.696,0.430,-177.683,-81.868,0.215,0.215
1683370190706,2023-05-06T12:49:50.706,0.440,-177.685,-81.859,0.234,0.234
1683370190716,2023-05-06T12:49:50.716,0.450,-177.687,-81.849,0.250,0.250
1683370190726,2023-05-06T12:49:50.726,0.460,-177.689,-81.838,0.262,0.262
1683370190736,2023-05-06T12:49:50.736,0.470,-177.690,-81.829,0.275,0.275
1683370190746,2023-05-06T12:49:50.746,0.480,-177.692,-81.822,0.289,0.289
1683370190756,2023-05-06T12:49:50.756,0.490,-177.693,-81.816,0.301,0.301
1683370190766,2023-05-06T12:49:50.766,0.500,-177.695,-81.810,0.312,0.312
1683370190776,2023-05-06T12:49:50.776,0.510,-177.696,-81.803,0.321,0.321
1683370190786,2023-05-06T12:49:50.786,0.520,-177.695,-81.792,0.320,0.320
1683370190796,2023-05-06T12:49:50.796,0.530,-177.695,-81.780,0.319,0.319
1683370190806,2023-05-06T12:49:50.806,0.540,-177.695,-81.771,0.319,0.319
1683370190816,2023-05-06T12:49:50.816,0.550,-177.695,-81.771,0.319,0.319
1683370190826,2023-05-06T12:49:50.826,0.560,-177.695,-81.771,0.319,0.319
1683370190836,2023-05-06T12:49:50.836,0.570,-177.695,-81.764,0.318,0.318
1683370190846,2023-05-06T12:49:50.846,0.580,-177.695,-81.757,0.318,0.318
1683370190856,2023-05-06T12:49:50.856,0.590,-177.694,-81.748,0.311,0.311
1683370190866,2023-05-06T12:49:50.866,0.600,-177.694,-81.737,0.310,0.310
1683370190876,2023-05-06T12:49:50.876,0.610,-177.695,-81.724,0.317,0.317
1683370190886,2023-05-06T12:49:50.886,0.620,-177.697,-81.714,0.329,0.329
1683370190896,2023-05-06T12:49:50.896,0.630,-177.699,-81.706,0.343,0.343
1683370190906,2023-05-06T12:49:50.906,0.640,-177.701,-81.700,0.357,0.357
1683370190916,2023-05-06T12:49:50.916,0.650,-177.703,-81.694,0.369,0.369
1683370190926,2023-05-06T12:49:50.926,0.660,-177.703,-81.694,0.369,0.369
1683370190936,2023-05-06T12:49:50.936,0.670,-177.703,-81.694,0.369,0.369
1683370190946,2023-05-06T12:49:50.946,0.680,-177.703,-81.694,0.369,0.369
1683370190956,2023-05-06T12:49:50.956,0.690,-177.703,-81.685,0.369,0.369
1683370190966,2023-05-06T12:49:50.966,0.700,-177.703,-81.675,0.368,0.368
1683370190976,2023-05-06T12:49:50.976,0.710,-177.704,-81.675,0.369,0.369
1683370190986,2023-05-06T12:49:50.986,0.720,-177.705,-81.675,0.377,0.377
1683370190996,2023-05-06T12:49:50.996,0.730,-177.706,-81.676,0.388,0.388
1683370191006,2023-05-06T12:49:51.006,0.740,-177.708,-81.676,0.398,0.398
1683370191016,2023-05-06T12:49:51.016,0.750,-177.709,-81.676,0.407,0.407
1683370191026,2023-05-06T12:49:51.026,0.760,-177.710,-81.676,0.414,0.414
1683370191036,2023-05-06T12:49:51.036,0.770,-177.711,-81.676,0.422,0.422
1683370191046,2023-05-06T12:49:51.046,0.780,-177.712,-81.669,0.429,0.429
1683370191056,2023-05-06T12:49:51.056,0.790,-177.713,-81.669,0.438,0.438
1683370191066,2023-05-06T12:49:51.066,0.800,-177.714,-81.669,0.448,0.448
1683370191076,2023-05-06T12:49:51.076,0.810,-177.714,-81.669,0.448,0.448
1683370191086,2023-05-06T12:49:51.086,0.820,-177.715,-81.669,0.448,0.448
1683370191096,2023-05-06T12:49:51.096,0.830,-177.715,-81.669,0.448,0.448
1683370191106,2023-05-06T12:49:51.106,0.840,-177.716,-81.669,0.455,0.455
1683370191116,2023-05-06T12:49:51.116,0.850,-177.716,-81.669,0.455,0.455
1683370191126,2023-05-06T12:49:51.126,0.860,-177.716,-81.669,0.455,0.455
1683370191136,2023-05-06T12:49:51.136,0.870,-177.715,-81.669,0.455,0.455
1683370191146,2023-05-06T12:49:51.146,0.880,-177.715,-81.669,0.455,0.455
1683370191156,2023-05-06T12:49:51.156,0.890,-177.715,-81.670,0.455,0.455
1683370191166,2023-05-06T12:49:51.166,0.900,-177.714,-81.670,0.446,0.446
1683370191176,2023-05-06T12:49:51.176,0.910,-177.713,-81.670,0.438,0.438
1683370191186,2023-05-06T12:49:51.186,0.920,-177.712,-81.670,0.429,0.429
1683370191196,2023-05-06T12:49:51.196,0.930,-177.712,-81.670,0.430,0.430
1683370191206,2023-05-06T12:49:51.206,0.940,-177.712,-81.670,0.430,0.430
1683370191216,2023-05-06T12:49:51.216,0.950,-177.712,-81.670,0.430,0.430
1683370191226,2023-05-06T12:49:51.226,0.960,-177.712,-81.671,0.430,0.430
1683370191236,2023-05-06T12:49:51.236,0.970,-177.712,-81.671,0.430,0.430
1683370191246,2023-05-06T12:49:51.246,0.980,-177.712,-81.671,0.430,0.430
1683370191256,2023-05-06T12:49:51.256,0.990,-177.712,-81.671,0.430,0.430
1683370191266,2023-05-06T12:49:51.266,1.000,-177.712,-81.671,0.430,0.430
1683370191276,2023-05-06T12:49:51.276,1.010,-177.712,-81.671,0.430,0.430
1683370191286,2023-05-06T12:49:51.286,1.020,-177.712,-81.671,0.430,0.430
1683370191296,2023-05-06T12:49:51.296,1.030,-177.712,-81.671,0.430,0.430
1683370191306,2023-05-06T12:49:51.306,1.040,-177.712,-81.671,0.430,0.430
1683370191316,2023-05-06T12:49:51.316,1.050,-177.712,-81.671,0.430,0.430
1683370191326,2023-05-06T12:49:51.326,1.060,-177.712,-81.671,0.430,0.430
1683370191336,2023-05-06T12:49:51.336,1.070,-177.712,-81.671,0.430,0.430
1683370191346,2023-05-06T12:49:51.346,1.080,-177.712,-81.677,0.430,0.430
1683370191356,2023-05-06T12:49:51.356,1.090,-177.712,-81.677,0.430,0.430
1683370191366,2023-05-06T12:49:51.366,1.100,-177.712,-81.677,0.430,0.430
1683370191376,2023-05-06T12:49:51.376,1.110,-177.712,-81.677,0.430,0.430
1683370191386,2023-05-06T12:49:51.386,1.120,-177.713,-81.677,0.437,0.437
1683370191396,2023-05-06T12:49:51.396,1.130,-177.714,-81.677,0.446,0.446
1683370191406,2023-05-06T12:49:51.406,1.140,-177.715,-81.677,0.455,0.455
1683370191416,2023-05-06T12:49:51.416,1.150,-177.716,-81.677,0.463,0.463
1683370191426,2023-05-06T12:49:51.426,1.160,-177.716,-81.677,0.463,0.463
1683370191436,2023-05-06T12:49:51.436,1.170,-177.716,-81.677,0.463,0.463
1683370191446,2023-05-06T12:49:51.446,1.180,-177.716,-81.677,0.463,0.463
1683370191456,2023-05-06T12:49:51.456,1.190,-177.716,-81.677,0.463,0.463
1683370191466,2023-05-06T12:49:51.466,1.200,-177.716,-81.677,0.463,0.463
1683370191476,2023-05-06T12:49:51.476,1.210,-177.716,-81.677,0.463,0.463
1683370191486,2023-05-06T12:49:51.486,1.220,-177.716,-81.677,0.463,0.463
1683370191496,2023-05-06T12:49:51.496,1.230,-177.716,-81.677,0.463,0.463
1683370191506,2023-05-06T12:49:51.506,1.240,-177.716,-81.677,0.463,0.463
1683370191516,2023-05-06T12:49:51.516,1.250,-177.716,-81.677,0.463,0.463
1683370191526,2023-05-06T12:49:51.526,1.260,-177.716,-81.677,0.463,0.463
1683370191536,2023-05-06T12:49:51.536,1.270,-177.716,-81.677,0.463,0.463
1683370191546,2023-05-06T12:49:51.546,1.280,-177.717,-81.677,0.472,0.472
1683370191556,2023-05-06T12:49:51.556,1.290,-177.718,-81.677,0.479,0.479
1683370191566,2023-05-06T12:49:51.566,1.300,-177.718,-81.677,0.479,0.479
1683370191576,2023-05-06T12:49:51.576,1.310,-177.718,-81.677,0.479,0.479
1683370191586,2023-05-06T12:49:51.586,1.320,-177.718,-81.677,0.479,0.479
1683370191596,2023-05-06T12:49:51.596,1.330,-177.718,-81.677,0.479,0.479
1683370191606,2023-05-06T12:49:51.606,1.340,-177.718,-81.677,0.479,0.479
1683370191616,2023-05-06T12:49:51.616,1.350,-177.718,-81.677,0.479,0.479
1683370191626,2023-05-06T12:49:51.626,1.360,-177.718,-81.677,0.479,0.479
1683370191636,2023-05-06T12:49:51.636,1.370,-177.719,-81.677,0.488,0.488
1683370191646,2023-05-06T12:49:51.646,1.380,-177.719,-81.677,0.488,0.488
1683370191656,2023-05-06T12:49:51.656,1.390,-177.719,-81.677,0.488,0.488
1683370191666,2023-05-06T12:49:51.666,1.400,-177.717,-81.677,0.473,0.473
1683370191676,2023-05-06T12:49:51.676,1.410,-177.715,-81.677,0.451,0.451
1683370191686,2023-05-06T12:49:51.686,1.420,-177.712,-81.677,0.425,0.425
1683370191696,2023-05-06T12:49:51.696,1.430,-177.709,-81.677,0.404,0.404
1683370191706,2023-05-06T12:49:51.706,1.440,-177.707,-81.677,0.384,0.384
1683370191716,2023-05-06T12:49:51.716,1.450,-177.705,-81.677,0.366,0.366
1683370191726,2023-05-06T12:49:51.726,1.460,-177.703,-81.677,0.356,0.356
1683370191736,2023-05-06T12:49:51.736,1.470,-177.703,-81.677,0.356,0.356
1683370191746,2023-05-06T12:49:51.746,1.480,-177.703,-81.677,0.356,0.356
1683370191756,2023-05-06T12:49:51.756,1.490,-177.703,-81.677,0.356,0.356
1683370191766,2023-05-06T12:49:51.766,1.500,-177.703,-81.677,0.356,0.356
1683370191776,2023-05-06T12:49:51.776,1.510,-177.703,-81.677,0.356,0.356
1683370191786,2023-05-06T12:49:51.786,1.520,-177.704,-81.677,0.365,0.365
1683370191796,2023-05-06T12:49:51.796,1.530,-177.706,-81.677,0.375,0.375
1683370191806,2023-05-06T12:49:51.806,1.540,-177.707,-81.677,0.388,0.388
1683370191816,2023-05-06T12:49:51.816,1.550,-177.709,-81.677,0.402,0.402
1683370191826,2023-05-06T12:49:51.826,1.560,-177.710,-81.677,0.415,0.415
1683370191836,2023-05-06T12:49:51.836,1.570,-177.712,-81.677,0.428,0.428
1683370191846,2023-05-06T12:49:51.846,1.580,-177.713,-81.677,0.437,0.437
1683370191856,2023-05-06T12:49:51.856,1.590,-177.713,-81.677,0.437,0.437
1683370191866,2023-05-06T12:49:51.866,1.600,-177.714,-81.677,0.446,0.446
1683370191876,2023-05-06T12:49:51.876,1.610,-177.715,-81.677,0.456,0.456
1683370191886,2023-05-06T12:49:51.886,1.620,-177.716,-81.677,0.463,0.463
1683370191896,2023-05-06T12:49:51.896,1.630,-177.716,-81.677,0.463,0.463
1683370191906,2023-05-06T12:49:51.906,1.640,-177.716,-81.677,0.463,0.463
1683370191916,2023-05-06T12:49:51.916,1.650,-177.716,-81.677,0.463,0.463
1683370191926,2023-05-06T12:49:51.926,1.660,-177.716,-81.677,0.463,0.463
1683370191936,2023-05-06T12:49:51.936,1.670,-177.716,-81.669,0.463,0.463
1683370191946,2023-05-06T12:49:51.946,1.680,-177.716,-81.663,0.463,0.463
1683370191956,2023-05-06T12:49:51.956,1.690,-177.716,-81.663,0.463,0.463
1683370191966,2023-05-06T12:49:51.966,1.700,-177.716,-81.663,0.463,0.463
1683370191976,2023-05-06T12:49:51.976,1.710,-177.718,-81.663,0.473,0.473
1683370191986,2023-05-06T12:49:51.986,1.720,-177.719,-81.663,0.485,0.485
1683370191996,2023-05-06T12:49:51.996,1.730,-177.720,-81.655,0.496,0.496
1683370192006,2023-05-06T12:49:52.006,1.740,-177.722,-81.647,0.509,0.509
1683370192016,2023-05-06T12:49:52.016,1.750,-177.723,-81.647,0.518,0.518
1683370192026,2023-05-06T12:49:52.026,1.760,-177.724,-81.641,0.525,0.525
1683370192036,2023-05-06T12:49:52.036,1.770,-177.724,-81.635,0.525,0.525
1683370192046,2023-05-06T12:49:52.046,1.780,-177.724,-81.628,0.524,0.524
1683370192056,2023-05-06T12:49:52.056,1.790,-177.724,-81.628,0.524,0.524
1683370192066,2023-05-06T12:49:52.066,1.800,-177.724,-81.628,0.524,0.524
1683370192076,2023-05-06T12:49:52.076,1.810,-177.724,-81.628,0.524,0.524
1683370192086,2023-05-06T12:49:52.086,1.820,-177.724,-81.620,0.524,0.524
1683370192096,2023-05-06T12:49:52.096,1.830,-177.723,-81.611,0.514,0.514
1683370192106,2023-05-06T12:49:52.106,1.840,-177.723,-81.600,0.514,0.514
1683370192116,2023-05-06T12:49:52.116,1.850,-177.723,-81.592,0.514,0.514
1683370192126,2023-05-06T12:49:52.126,1.860,-177.723,-81.586,0.513,0.513
1683370192136,2023-05-06T12:49:52.136,1.870,-177.723,-81.580,0.513,0.513
1683370192146,2023-05-06T12:49:52.146,1.880,-177.723,-81.574,0.513,0.513
1683370192156,2023-05-06T12:49:52.156,1.890,-177.723,-81.567,0.512,0.512
1683370192166,2023-05-06T12:49:52.166,1.900,-177.724,-81.559,0.520,0.520
1683370192176,2023-05-06T12:49:52.176,1.910,-177.725,-81.551,0.532,0.532
1683370192186,2023-05-06T12:49:52.186,1.920,-177.727,-81.544,0.543,0.543
1683370192196,2023-05-06T12:49:52.196,1.930,-177.729,-81.534,0.558,0.558
1683370192206,2023-05-06T12:49:52.206,1.940,-177.731,-81.534,0.575,0.575
1683370192216,2023-05-06T12:49:52.216,1.950,-177.732,-81.534,0.583,0.583
1683370192226,2023-05-06T12:49:52.226,1.960,-177.732,-81.527,0.583,0.583
1683370192236,2023-05-06T12:49:52.236,1.970,-177.730,-81.515,0.569,0.569
1683370192246,2023-05-06T12:49:52.246,1.980,-177.729,-81.505,0.555,0.555
1683370192256,2023-05-06T12:49:52.256,1.990,-177.727,-81.496,0.544,0.544
1683370192266,2023-05-06T12:49:52.266,2.000,-177.726,-81.486,0.531,0.531
1683370192276,2023-05-06T12:49:52.276,2.010,-177.724,-81.476,0.519,0.519
1683370192286,2023-05-06T12:49:52.286,2.020,-177.724,-81.466,0.519,0.519
1683370192296,2023-05-06T12:49:52.296,2.030,-177.724,-81.459,0.518,0.518
1683370192306,2023-05-06T12:49:52.306,2.040,-177.725,-81.459,0.527,0.527
1683370192316,2023-05-06T12:49:52.316,2.050,-177.727,-81.454,0.536,0.536
1683370192326,2023-05-06T12:49:52.326,2.060,-177.727,-81.447,0.543,0.543
1683370192336,2023-05-06T12:49:52.336,2.070,-177.727,-81.440,0.543,0.543
1683370192346,2023-05-06T12:49:52.346,2.080,-177.727,-81.432,0.542,0.542
1683370192356,2023-05-06T12:49:52.356,2.090,-177.726,-81.425,0.534,0.534
1683370192366,2023-05-06T12:49:52.366,2.100,-177.726,-81.418,0.534,0.534
1683370192376,2023-05-06T12:49:52.376,2.110,-177.726,-81.418,0.534,0.534
1683370192386,2023-05-06T12:49:52.386,2.120,-177.727,-81.418,0.542,0.542
1683370192396,2023-05-06T12:49:52.396,2.130,-177.729,-81.418,0.556,0.556
1683370192406,2023-05-06T12:49:52.406,2.140,-177.731,-81.413,0.572,0.572
1683370192416,2023-05-06T12:49:52.416,2.150,-177.733,-81.405,0.585,0.585
1683370192426,2023-05-06T12:49:52.426,2.160,-177.734,-81.405,0.596,0.596
1683370192436,2023-05-06T12:49:52.436,2.170,-177.735,-81.405,0.605,0.605
1683370192446,2023-05-06T12:49:52.446,2.180,-177.735,-81.405,0.605,0.605
1683370192456,2023-05-06T12:49:52.456,2.190,-177.735,-81.405,0.605,0.605
1683370192466,2023-05-06T12:49:52.466,2.200,-177.735,-81.405,0.605,0.605
1683370192476,2023-05-06T12:49:52.476,2.210,-177.736,-81.405,0.612,0.612
1683370192486,2023-05-06T12:49:52.486,2.220,-177.736,-81.405,0.612,0.612
1683370192496,2023-05-06T12:49:52.496,2.230,-177.737,-81.405,0.621,0.621
1683370192506,2023-05-06T12:49:52.506,2.240,-177.739,-81.405,0.637,0.637
1683370192516,2023-05-06T12:49:52.516,2.250,-177.741,-81.405,0.652,0.652
1683370192526,2023-05-06T12:49:52.526,2.260,-177.741,-81.405,0.652,0.652
1683370192536,2023-05-06T12:49:52.536,2.270,-177.741,-81.405,0.652,0.652
1683370192546,2023-05-06T12:49:52.546,2.280,-177.741,-81.405,0.652,0.652
1683370192556,2023-05-06T12:49:52.556,2.290,-177.741,-81.405,0.652,0.652
1683370192566,2023-05-06T12:49:52.566,2.300,-177.741,-81.405,0.652,0.652
1683370192576,2023-05-06T12:49:52.576,2.310,-177.742,-81.405,0.660,0.660
1683370192586,2023-05-06T12:49:52.586,2.320,-177.743,-81.405,0.668,0.668
1683370192596,2023-05-06T12:49:52.596,2.330,-177.744,-81.405,0.675,0.675
1683370192606,2023-05-06T12:49:52.606,2.340,-177.744,-81.405,0.675,0.675
1683370192616,2023-05-06T12:49:52.616,2.350,-177.744,-81.405,0.675,0.675
1683370192626,2023-05-06T12:49:52.626,2.360,-177.744,-81.405,0.675,0.675
