epoch (ms),time (01:00),elapsed (s),pitch (deg),roll (deg),yaw (deg), heading (deg)
1683370238844,2023-05-06T12:50:38.844,0.000,-174.384,-74.554,-0.000,-0.000
1683370238854,2023-05-06T12:50:38.854,0.010,-174.374,-74.550,359.989,359.989
1683370238864,2023-05-06T12:50:38.864,0.020,-174.374,-74.550,359.989,359.989
1683370238874,2023-05-06T12:50:38.874,0.030,-174.374,-74.550,359.989,359.989
1683370238884,2023-05-06T12:50:38.884,0.040,-174.374,-74.550,359.989,359.989
1683370238894,2023-05-06T12:50:38.894,0.050,-174.374,-74.550,359.989,359.989
1683370238904,2023-05-06T12:50:38.904,0.060,-174.375,-74.549,359.990,359.990
1683370238914,2023-05-06T12:50:38.914,0.070,-174.375,-74.549,359.990,359.990
1683370238924,2023-05-06T12:50:38.924,0.080,-174.375,-74.549,359.991,359.991
1683370238934,2023-05-06T12:50:38.934,0.090,-174.376,-74.548,359.991,359.991
1683370238944,2023-05-06T12:50:38.944,0.100,-174.376,-74.548,359.991,359.991
1683370238954,2023-05-06T12:50:38.954,0.110,-174.376,-74.548,359.991,359.991
1683370238964,2023-05-06T12:50:38.964,0.120,-174.376,-74.547,359.991,359.991
1683370238974,2023-05-06T12:50:38.974,0.130,-174.376,-74.547,359.991,359.991
1683370238984,2023-05-06T12:50:38.984,0.140,-174.376,-74.547,359.991,359.991
1683370238994,2023-05-06T12:50:38.994,0.150,-174.376,-74.547,359.991,359.991
1683370239004,2023-05-06T12:50:39.004,0.160,-174.376,-74.547,359.991,359.991
1683370239014,2023-05-06T12:50:39.014,0.170,-174.376,-74.547,359.991,359.991
1683370239024,2023-05-06T12:50:39.024,0.180,-174.376,-74.547,359.991,359.991
1683370239034,2023-05-06T12:50:39.034,0.190,-174.378,-74.547,0.000,0.000
1683370239044,2023-05-06T12:50:39.044,0.200,-174.378,-74.547,0.000,0.000
1683370239054,2023-05-06T12:50:39.054,0.210,-174.378,-74.547,0.000,0.000
1683370239064,2023-05-06T12:50:39.064,0.220,-174.378,-74.548,0.001,0.001
1683370239074,2023-05-06T12:50:39.074,0.230,-174.378,-74.548,0.001,0.001
1683370239084,2023-05-06T12:50:39.084,0.240,-174.379,-74.548,0.001,0.001
1683370239094,2023-05-06T12:50:39.094,0.250,-174.379,-74.549,0.002,0.002
1683370239104,2023-05-06T12:50:39.104,0.260,-174.380,-74.549,0.002,0.002
1683370239114,2023-05-06T12:50:39.114,0.270,-174.380,-74.549,0.003,0.003
1683370239124,2023-05-06T12:50:39.124,0.280,-174.380,-74.549,0.003,0.003
1683370239134,2023-05-06T12:50:39.134,0.290,-174.380,-74.549,0.004,0.004
1683370239144,2023-05-06T12:50:39.144,0.300,-174.380,-74.549,0.004,0.004
1683370239154,2023-05-06T12:50:39.154,0.310,-174.381,-74.550,0.004,0.004
1683370239164,2023-05-06T12:50:39.164,0.320,-174.380,-74.550,0.004,0.004
1683370239174,2023-05-06T12:50:39.174,0.330,-174.380,-74.550,0.004,0.004
1683370239184,2023-05-06T12:50:39.184,0.340,-174.380,-74.550,0.004,0.004
1683370239194,2023-05-06T12:50:39.194,0.350,-174.381,-74.550,0.004,0.004
1683370239204,2023-05-06T12:50:39.204,0.360,-174.381,-74.550,0.004,0.004
1683370239214,2023-05-06T12:50:39.214,0.370,-174.381,-74.550,0.004,0.004
1683370239224,2023-05-06T12:50:39.224,0.380,-174.381,-74.551,0.005,0.005
1683370239234,2023-05-06T12:50:39.234,0.390,-174.382,-74.551,0.005,0.005
1683370239244,2023-05-06T12:50:39.244,0.400,-174.382,-74.552,0.006,0.006
1683370239254,2023-05-06T12:50:39.254,0.410,-174.383,-74.552,0.007,0.007
1683370239264,2023-05-06T12:50:39.264,0.420,-174.383,-74.553,0.007,0.007
1683370239274,2023-05-06T12:50:39.274,0.430,-174.384,-74.553,0.008,0.008
1683370239284,2023-05-06T12:50:39.284,0.440,-174.384,-74.554,0.008,0.008
1683370239294,2023-05-06T12:50:39.294,0.450,-174.386,-74.555,0.017,0.017
1683370239304,2023-05-06T12:50:39.304,0.460,-174.389,-74.555,0.028,0.028
1683370239314,2023-05-06T12:50:39.314,0.470,-174.391,-74.557,0.040,0.040
1683370239324,2023-05-06T12:50:39.324,0.480,-174.394,-74.558,0.051,0.051
1683370239334,2023-05-06T12:50:39.334,0.490,-174.397,-74.559,0.063,0.063
1683370239344,2023-05-06T12:50:39.344,0.500,-174.399,-74.560,0.073,0.073
1683370239354,2023-05-06T12:50:39.354,0.510,-174.401,-74.561,0.082,0.082
1683370239364,2023-05-06T12:50:39.364,0.520,-174.403,-74.561,0.091,0.091
1683370239374,2023-05-06T12:50:39.374,0.530,-174.404,-74.562,0.100,0.100
1683370239384,2023-05-06T12:50:39.384,0.540,-174.405,-74.563,0.101,0.101
1683370239394,2023-05-06T12:50:39.394,0.550,-174.405,-74.564,0.101,0.101
1683370239404,2023-05-06T12:50:39.404,0.560,-174.405,-74.565,0.102,0.102
1683370239414,2023-05-06T12:50:39.414,0.570,-174.406,-74.567,0.102,0.102
1683370239424,2023-05-06T12:50:39.424,0.580,-174.406,-74.568,0.103,0.103
