epoch (ms),time (01:00),elapsed (s),pitch (deg),roll (deg),yaw (deg), heading (deg)
1681555604469,2023-04-15T12:46:44.469,0.000,179.796,-81.342,-0.000,-0.000
1681555604479,2023-04-15T12:46:44.479,0.010,179.892,-81.520,0.083,0.083
1681555604489,2023-04-15T12:46:44.489,0.020,179.982,-81.691,0.170,0.170
1681555604499,2023-04-15T12:46:44.499,0.030,-179.931,-81.841,0.252,0.252
1681555604509,2023-04-15T12:46:44.509,0.040,-179.848,-81.975,0.329,0.329
1681555604519,2023-04-15T12:46:44.519,0.050,-179.769,-82.106,0.394,0.394
1681555604529,2023-04-15T12:46:44.529,0.060,-179.692,-82.216,0.443,0.443
1681555604539,2023-04-15T12:46:44.539,0.070,-179.614,-82.305,0.487,0.487
1681555604549,2023-04-15T12:46:44.549,0.080,-179.540,-82.373,0.528,0.528
1681555604559,2023-04-15T12:46:44.559,0.090,-179.467,-82.423,0.551,0.551
1681555604569,2023-04-15T12:46:44.569,0.100,-179.397,-82.463,0.558,0.558
1681555604579,2023-04-15T12:46:44.579,0.110,-179.333,-82.483,0.553,0.553
1681555604589,2023-04-15T12:46:44.589,0.120,-179.272,-82.485,0.529,0.529
1681555604599,2023-04-15T12:46:44.599,0.130,-179.214,-82.478,0.495,0.495
1681555604609,2023-04-15T12:46:44.609,0.140,-179.158,-82.458,0.454,0.454
1681555604619,2023-04-15T12:46:44.619,0.150,-179.047,-82.189,0.320,0.320
1681555604629,2023-04-15T12:46:44.629,0.160,-179.000,-82.149,0.230,0.230
1681555604639,2023-04-15T12:46:44.639,0.170,-178.954,-82.096,0.124,0.124
1681555604649,2023-04-15T12:46:44.649,0.180,-178.906,-82.036,359.998,359.998
1681555604659,2023-04-15T12:46:44.659,0.190,-178.852,-81.970,359.849,359.849
1681555604669,2023-04-15T12:46:44.669,0.200,-178.799,-81.900,359.692,359.692
1681555604679,2023-04-15T12:46:44.679,0.210,-178.749,-81.820,359.536,359.536
1681555604689,2023-04-15T12:46:44.689,0.220,-178.697,-81.731,359.375,359.375
1681555604699,2023-04-15T12:46:44.699,0.230,-178.611,-81.523,359.177,359.177
1681555604709,2023-04-15T12:46:44.709,0.240,-178.538,-81.330,358.995,358.995
1681555604719,2023-04-15T12:46:44.719,0.250,-178.477,-81.136,358.837,358.837
1681555604729,2023-04-15T12:46:44.729,0.260,-178.414,-80.951,358.687,358.687
1681555604739,2023-04-15T12:46:44.739,0.270,-178.343,-80.778,358.531,358.531
1681555604749,2023-04-15T12:46:44.749,0.280,-178.278,-80.602,358.383,358.383
1681555604759,2023-04-15T12:46:44.759,0.290,-178.224,-80.390,358.254,358.254
1681555604769,2023-04-15T12:46:44.769,0.300,-178.171,-80.141,358.142,358.142
1681555604779,2023-04-15T12:46:44.779,0.310,-178.110,-79.991,358.017,358.017
1681555604789,2023-04-15T12:46:44.789,0.320,-178.056,-79.828,357.871,357.871
1681555604799,2023-04-15T12:46:44.799,0.330,-178.010,-79.654,357.693,357.693
1681555604809,2023-04-15T12:46:44.809,0.340,-177.964,-79.471,357.458,357.458
1681555604819,2023-04-15T12:46:44.819,0.350,-177.914,-79.295,357.157,357.157
1681555604829,2023-04-15T12:46:44.829,0.360,-177.854,-79.134,356.796,356.796
1681555604839,2023-04-15T12:46:44.839,0.370,-177.785,-78.969,356.398,356.398
1681555604849,2023-04-15T12:46:44.849,0.380,-177.709,-78.806,356.004,356.004
1681555604859,2023-04-15T12:46:44.859,0.390,-177.614,-78.645,355.625,355.625
1681555604869,2023-04-15T12:46:44.869,0.400,-177.501,-78.483,355.283,355.283
1681555604879,2023-04-15T12:46:44.879,0.410,-177.377,-78.320,354.992,354.992
1681555604889,2023-04-15T12:46:44.889,0.420,-177.241,-78.160,354.740,354.740
1681555604899,2023-04-15T12:46:44.899,0.430,-177.105,-78.015,354.523,354.523
1681555604909,2023-04-15T12:46:44.909,0.440,-176.967,-77.879,354.302,354.302
1681555604919,2023-04-15T12:46:44.919,0.450,-176.838,-77.747,354.074,354.074
1681555604929,2023-04-15T12:46:44.929,0.460,-176.728,-77.617,353.877,353.877
1681555604939,2023-04-15T12:46:44.939,0.470,-176.642,-77.513,353.750,353.750
1681555604949,2023-04-15T12:46:44.949,0.480,-176.580,-77.413,353.717,353.717
1681555604959,2023-04-15T12:46:44.959,0.490,-176.532,-77.276,353.762,353.762
1681555604969,2023-04-15T12:46:44.969,0.500,-176.494,-77.109,353.875,353.875
1681555604979,2023-04-15T12:46:44.979,0.510,-176.474,-76.905,354.043,354.043
1681555604989,2023-04-15T12:46:44.989,0.520,-176.472,-76.681,354.216,354.216
1681555604999,2023-04-15T12:46:44.999,0.530,-176.476,-76.458,354.363,354.363
1681555605009,2023-04-15T12:46:45.009,0.540,-176.480,-76.236,354.504,354.504
1681555605019,2023-04-15T12:46:45.019,0.550,-176.486,-76.015,354.672,354.672
1681555605029,2023-04-15T12:46:45.029,0.560,-176.499,-75.793,354.867,354.867
1681555605039,2023-04-15T12:46:45.039,0.570,-176.523,-75.564,355.074,355.074
1681555605049,2023-04-15T12:46:45.049,0.580,-176.552,-75.337,355.280,355.280
1681555605059,2023-04-15T12:46:45.059,0.590,-176.578,-75.120,355.485,355.485
1681555605069,2023-04-15T12:46:45.069,0.600,-176.604,-74.895,355.681,355.681
1681555605079,2023-04-15T12:46:45.079,0.610,-176.641,-74.656,355.847,355.847
1681555605089,2023-04-15T12:46:45.089,0.620,-176.672,-74.409,355.953,355.953
1681555605099,2023-04-15T12:46:45.099,0.630,-176.703,-74.162,356.016,356.016
1681555605109,2023-04-15T12:46:45.109,0.640,-176.740,-73.905,356.075,356.075
1681555605119,2023-04-15T12:46:45.119,0.650,-176.781,-73.649,356.142,356.142
1681555605129,2023-04-15T12:46:45.129,0.660,-176.827,-73.397,356.218,356.218
1681555605139,2023-04-15T12:46:45.139,0.670,-176.881,-73.148,356.310,356.310
1681555605149,2023-04-15T12:46:45.149,0.680,-176.945,-72.903,356.416,356.416
1681555605159,2023-04-15T12:46:45.159,0.690,-177.018,-72.658,356.535,356.535
1681555605169,2023-04-15T12:46:45.169,0.700,-177.090,-72.402,356.662,356.662
1681555605179,2023-04-15T12:46:45.179,0.710,-177.162,-72.123,356.799,356.799
1681555605189,2023-04-15T12:46:45.189,0.720,-177.247,-71.827,356.963,356.963
1681555605199,2023-04-15T12:46:45.199,0.730,-177.353,-71.503,357.174,357.174
1681555605209,2023-04-15T12:46:45.209,0.740,-177.474,-71.158,357.454,357.454
1681555605219,2023-04-15T12:46:45.219,0.750,-177.587,-70.774,357.744,357.744
1681555605229,2023-04-15T12:46:45.229,0.760,-177.678,-70.367,357.939,357.939
1681555605239,2023-04-15T12:46:45.239,0.770,-177.757,-69.967,358.039,358.039
1681555605249,2023-04-15T12:46:45.249,0.780,-177.834,-69.584,358.098,358.098
1681555605259,2023-04-15T12:46:45.259,0.790,-177.926,-69.212,358.201,358.201
1681555605269,2023-04-15T12:46:45.269,0.800,-178.035,-68.834,358.367,358.367
1681555605279,2023-04-15T12:46:45.279,0.810,-178.160,-68.452,358.585,358.585
1681555605289,2023-04-15T12:46:45.289,0.820,-178.297,-68.040,358.844,358.844
1681555605299,2023-04-15T12:46:45.299,0.830,-178.440,-67.591,359.114,359.114
1681555605309,2023-04-15T12:46:45.309,0.840,-178.593,-67.113,359.386,359.386
1681555605319,2023-04-15T12:46:45.319,0.850,-178.762,-66.603,359.678,359.678
1681555605329,2023-04-15T12:46:45.329,0.860,-178.932,-66.089,359.978,359.978
1681555605339,2023-04-15T12:46:45.339,0.870,-179.096,-65.578,0.278,0.278
1681555605349,2023-04-15T12:46:45.349,0.880,-179.254,-65.104,0.594,0.594
1681555605359,2023-04-15T12:46:45.359,0.890,-179.430,-64.665,1.007,1.007
1681555605369,2023-04-15T12:46:45.369,0.900,-179.626,-64.212,1.498,1.498
1681555605379,2023-04-15T12:46:45.379,0.910,-179.828,-63.730,1.998,1.998
1681555605389,2023-04-15T12:46:45.389,0.920,179.919,-63.214,2.534,2.534
1681555605399,2023-04-15T12:46:45.399,0.930,179.449,-62.641,3.093,3.093
1681555605409,2023-04-15T12:46:45.409,0.940,178.944,-62.077,3.628,3.628
1681555605419,2023-04-15T12:46:45.419,0.950,178.403,-61.589,4.168,4.168
1681555605429,2023-04-15T12:46:45.429,0.960,177.947,-61.162,4.619,4.619
1681555605439,2023-04-15T12:46:45.439,0.970,177.565,-60.815,4.943,4.943
1681555605449,2023-04-15T12:46:45.449,0.980,177.241,-60.548,5.126,5.126
1681555605459,2023-04-15T12:46:45.459,0.990,177.017,-60.334,5.164,5.164
1681555605469,2023-04-15T12:46:45.469,1.000,176.899,-60.164,5.074,5.074
1681555605479,2023-04-15T12:46:45.479,1.010,176.842,-60.067,4.925,4.925
1681555605489,2023-04-15T12:46:45.489,1.020,176.768,-60.047,4.833,4.833
1681555605499,2023-04-15T12:46:45.499,1.030,176.643,-60.088,4.873,4.873
1681555605509,2023-04-15T12:46:45.509,1.040,176.459,-60.177,5.054,5.054
1681555605519,2023-04-15T12:46:45.519,1.050,176.177,-60.311,5.435,5.435
1681555605529,2023-04-15T12:46:45.529,1.060,175.775,-60.476,6.051,6.051
1681555605539,2023-04-15T12:46:45.539,1.070,175.207,-60.651,6.967,6.967
1681555605549,2023-04-15T12:46:45.549,1.080,174.454,-60.827,8.182,8.182
1681555605559,2023-04-15T12:46:45.559,1.090,173.585,-60.985,9.621,9.621
1681555605569,2023-04-15T12:46:45.569,1.100,172.611,-61.177,11.227,11.227
1681555605579,2023-04-15T12:46:45.579,1.110,171.653,-61.354,12.812,12.812
1681555605589,2023-04-15T12:46:45.589,1.120,170.707,-61.544,14.340,14.340
1681555605599,2023-04-15T12:46:45.599,1.130,169.772,-61.762,15.757,15.757
1681555605609,2023-04-15T12:46:45.609,1.140,168.861,-62.012,17.080,17.080
1681555605619,2023-04-15T12:46:45.619,1.150,167.996,-62.296,18.288,18.288
1681555605629,2023-04-15T12:46:45.629,1.160,167.201,-62.599,19.370,19.370
1681555605639,2023-04-15T12:46:45.639,1.170,166.504,-62.910,20.306,20.306
1681555605649,2023-04-15T12:46:45.649,1.180,165.763,-63.314,21.263,21.263
1681555605659,2023-04-15T12:46:45.659,1.190,173.509,-63.775,22.021,22.021
1681555605669,2023-04-15T12:46:45.669,1.200,173.461,-64.353,22.510,22.510
1681555605679,2023-04-15T12:46:45.679,1.210,173.495,-65.078,22.756,22.756
1681555605689,2023-04-15T12:46:45.689,1.220,173.607,-65.913,22.783,22.783
1681555605699,2023-04-15T12:46:45.699,1.230,173.801,-66.856,22.600,22.600
1681555605709,2023-04-15T12:46:45.709,1.240,174.087,-67.845,22.134,22.134
1681555605719,2023-04-15T12:46:45.719,1.250,174.453,-68.887,21.431,21.431
1681555605729,2023-04-15T12:46:45.729,1.260,174.871,-69.946,20.574,20.574
1681555605739,2023-04-15T12:46:45.739,1.270,175.314,-71.011,19.674,19.674
1681555605749,2023-04-15T12:46:45.749,1.280,175.776,-72.096,18.729,18.729
1681555605759,2023-04-15T12:46:45.759,1.290,176.241,-73.166,17.725,17.725
1681555605769,2023-04-15T12:46:45.769,1.300,176.709,-74.272,16.691,16.691
1681555605779,2023-04-15T12:46:45.779,1.310,177.181,-75.414,15.620,15.620
1681555605789,2023-04-15T12:46:45.789,1.320,177.664,-76.578,14.499,14.499
1681555605799,2023-04-15T12:46:45.799,1.330,178.164,-77.781,13.330,13.330
1681555605809,2023-04-15T12:46:45.809,1.340,178.657,-78.999,12.174,12.174
1681555605819,2023-04-15T12:46:45.819,1.350,179.150,-80.269,11.045,11.045
1681555605829,2023-04-15T12:46:45.829,1.360,179.641,-81.563,9.969,9.969
1681555605839,2023-04-15T12:46:45.839,1.370,-179.877,-82.853,8.964,8.964
1681555605849,2023-04-15T12:46:45.849,1.380,-179.404,-84.135,7.984,7.984
1681555605859,2023-04-15T12:46:45.859,1.390,-178.957,-85.343,7.038,7.038
1681555605869,2023-04-15T12:46:45.869,1.400,-178.535,-86.453,6.122,6.122
1681555605879,2023-04-15T12:46:45.879,1.410,-178.145,-87.329,5.262,5.262
1681555605889,2023-04-15T12:46:45.889,1.420,-177.787,-87.696,4.457,4.457
1681555605899,2023-04-15T12:46:45.899,1.430,-2.547,-87.373,3.672,3.672
1681555605909,2023-04-15T12:46:45.909,1.440,-2.845,-86.581,2.929,2.929
1681555605919,2023-04-15T12:46:45.919,1.450,-3.111,-85.573,2.215,2.215
1681555605929,2023-04-15T12:46:45.929,1.460,-3.342,-84.485,1.555,1.555
1681555605939,2023-04-15T12:46:45.939,1.470,-3.543,-83.380,0.959,0.959
1681555605949,2023-04-15T12:46:45.949,1.480,-3.729,-82.251,0.420,0.420
1681555605959,2023-04-15T12:46:45.959,1.490,-3.921,-81.126,359.927,359.927
1681555605969,2023-04-15T12:46:45.969,1.500,-4.102,-80.017,359.405,359.405
1681555605979,2023-04-15T12:46:45.979,1.510,-4.251,-78.958,358.853,358.853
1681555605989,2023-04-15T12:46:45.989,1.520,-4.377,-77.951,358.296,358.296
1681555605999,2023-04-15T12:46:45.999,1.530,-4.485,-76.972,357.736,357.736
1681555606009,2023-04-15T12:46:46.009,1.540,-4.580,-76.005,357.168,357.168
1681555606019,2023-04-15T12:46:46.019,1.550,-4.627,-75.041,356.565,356.565
1681555606029,2023-04-15T12:46:46.029,1.560,-4.589,-74.110,355.904,355.904
1681555606039,2023-04-15T12:46:46.039,1.570,-4.480,-73.209,355.275,355.275
1681555606049,2023-04-15T12:46:46.049,1.580,-4.314,-72.323,354.739,354.739
1681555606059,2023-04-15T12:46:46.059,1.590,-4.106,-71.582,354.320,354.320
1681555606069,2023-04-15T12:46:46.069,1.600,-3.888,-71.101,353.985,353.985
1681555606079,2023-04-15T12:46:46.079,1.610,-3.720,-70.897,353.722,353.722
1681555606089,2023-04-15T12:46:46.089,1.620,-3.647,-70.940,353.590,353.590
