epoch (ms),time (01:00),elapsed (s),pitch (deg),roll (deg),yaw (deg), heading (deg)
1679822199185,2023-03-26T11:16:39.185,0.000,-176.232,-79.654,359.996,359.996
1679822199195,2023-03-26T11:16:39.195,0.010,-176.240,-79.632,0.004,0.004
1679822199205,2023-03-26T11:16:39.205,0.020,-176.241,-79.606,0.002,0.002
1679822199215,2023-03-26T11:16:39.215,0.030,-176.242,-79.581,0.001,0.001
1679822199225,2023-03-26T11:16:39.225,0.040,-176.245,-79.561,0.003,0.003
1679822199235,2023-03-26T11:16:39.235,0.050,-176.248,-79.544,0.005,0.005
1679822199245,2023-03-26T11:16:39.245,0.060,-176.250,-79.524,0.007,0.007
1679822199255,2023-03-26T11:16:39.255,0.070,-176.253,-79.501,0.013,0.013
1679822199265,2023-03-26T11:16:39.265,0.080,-176.253,-79.478,0.012,0.012
1679822199275,2023-03-26T11:16:39.275,0.090,-176.253,-79.454,0.010,0.010
1679822199285,2023-03-26T11:16:39.285,0.100,-176.253,-79.432,0.008,0.008
1679822199295,2023-03-26T11:16:39.295,0.110,-176.254,-79.416,0.007,0.007
1679822199305,2023-03-26T11:16:39.305,0.120,-176.256,-79.405,0.008,0.008
1679822199315,2023-03-26T11:16:39.315,0.130,-176.260,-79.400,0.021,0.021
1679822199325,2023-03-26T11:16:39.325,0.140,-176.263,-79.396,0.031,0.031
1679822199335,2023-03-26T11:16:39.335,0.150,-176.265,-79.392,0.039,0.039
1679822199345,2023-03-26T11:16:39.345,0.160,-176.266,-79.388,0.047,0.047
1679822199355,2023-03-26T11:16:39.355,0.170,-176.268,-79.382,0.055,0.055
1679822199365,2023-03-26T11:16:39.365,0.180,-176.269,-79.372,0.063,0.063
1679822199375,2023-03-26T11:16:39.375,0.190,-176.270,-79.361,0.069,0.069
1679822199385,2023-03-26T11:16:39.385,0.200,-176.270,-79.352,0.069,0.069
1679822199395,2023-03-26T11:16:39.395,0.210,-176.270,-79.339,0.067,0.067
1679822199405,2023-03-26T11:16:39.405,0.220,-176.270,-79.328,0.066,0.066
1679822199415,2023-03-26T11:16:39.415,0.230,-176.270,-79.328,0.066,0.066
1679822199425,2023-03-26T11:16:39.425,0.240,-176.269,-79.328,0.058,0.058
1679822199435,2023-03-26T11:16:39.435,0.250,-176.267,-79.329,0.045,0.045
1679822199445,2023-03-26T11:16:39.445,0.260,-176.266,-79.323,0.029,0.029
1679822199455,2023-03-26T11:16:39.455,0.270,-176.265,-79.324,0.016,0.016
1679822199465,2023-03-26T11:16:39.465,0.280,-176.265,-79.325,0.011,0.011
1679822199475,2023-03-26T11:16:39.475,0.290,-176.267,-79.328,0.013,0.013
1679822199485,2023-03-26T11:16:39.485,0.300,-176.270,-79.331,0.016,0.016
1679822199495,2023-03-26T11:16:39.495,0.310,-176.273,-79.334,0.020,0.020
1679822199505,2023-03-26T11:16:39.505,0.320,-176.274,-79.329,0.021,0.021
1679822199515,2023-03-26T11:16:39.515,0.330,-176.275,-79.330,0.022,0.022
1679822199525,2023-03-26T11:16:39.525,0.340,-176.276,-79.331,0.029,0.029
1679822199535,2023-03-26T11:16:39.535,0.350,-176.276,-79.331,0.030,0.030
1679822199545,2023-03-26T11:16:39.545,0.360,-176.277,-79.333,0.030,0.030
1679822199555,2023-03-26T11:16:39.555,0.370,-176.277,-79.334,0.031,0.031
1679822199565,2023-03-26T11:16:39.565,0.380,-176.278,-79.335,0.031,0.031
1679822199575,2023-03-26T11:16:39.575,0.390,-176.279,-79.338,0.032,0.032
1679822199585,2023-03-26T11:16:39.585,0.400,-176.279,-79.340,0.033,0.033
1679822199595,2023-03-26T11:16:39.595,0.410,-176.280,-79.344,0.034,0.034
1679822199605,2023-03-26T11:16:39.605,0.420,-176.281,-79.348,0.036,0.036
1679822199615,2023-03-26T11:16:39.615,0.430,-176.282,-79.350,0.037,0.037
1679822199625,2023-03-26T11:16:39.625,0.440,-176.284,-79.351,0.047,0.047
1679822199635,2023-03-26T11:16:39.635,0.450,-176.286,-79.352,0.058,0.058
1679822199645,2023-03-26T11:16:39.645,0.460,-176.288,-79.353,0.067,0.067
1679822199655,2023-03-26T11:16:39.655,0.470,-176.289,-79.353,0.076,0.076
1679822199665,2023-03-26T11:16:39.665,0.480,-176.291,-79.353,0.087,0.087
1679822199675,2023-03-26T11:16:39.675,0.490,-176.293,-79.354,0.097,0.097
1679822199685,2023-03-26T11:16:39.685,0.500,-176.295,-79.357,0.108,0.108
1679822199695,2023-03-26T11:16:39.695,0.510,-176.298,-79.353,0.122,0.122
