epoch (ms),time (01:00),elapsed (s),pitch (deg),roll (deg),yaw (deg), heading (deg)
1681468868050,2023-04-14T12:41:08.050,0.000,-169.825,-75.092,-0.000,-0.000
1681468868060,2023-04-14T12:41:08.060,0.010,-169.806,-75.079,359.972,359.972
1681468868070,2023-04-14T12:41:08.070,0.020,-169.794,-75.072,359.950,359.950
1681468868080,2023-04-14T12:41:08.080,0.030,-169.780,-75.064,359.929,359.929
1681468868090,2023-04-14T12:41:08.090,0.040,-169.765,-75.050,359.901,359.901
1681468868100,2023-04-14T12:41:08.100,0.050,-169.751,-75.042,359.876,359.876
1681468868110,2023-04-14T12:41:08.110,0.060,-169.739,-75.034,359.857,359.857
1681468868120,2023-04-14T12:41:08.120,0.070,-169.727,-75.020,359.843,359.843
1681468868130,2023-04-14T12:41:08.130,0.080,-169.715,-75.003,359.828,359.828
1681468868140,2023-04-14T12:41:08.140,0.090,-169.702,-74.987,359.814,359.814
1681468868150,2023-04-14T12:41:08.150,0.100,-169.689,-74.970,359.792,359.792
1681468868160,2023-04-14T12:41:08.160,0.110,-169.673,-74.953,359.764,359.764
1681468868170,2023-04-14T12:41:08.170,0.120,-169.656,-74.935,359.732,359.732
1681468868180,2023-04-14T12:41:08.180,0.130,-169.638,-74.917,359.700,359.700
1681468868190,2023-04-14T12:41:08.190,0.140,-169.620,-74.901,359.668,359.668
1681468868200,2023-04-14T12:41:08.200,0.150,-169.602,-74.886,359.633,359.633
1681468868210,2023-04-14T12:41:08.210,0.160,-169.584,-74.878,359.598,359.598
1681468868220,2023-04-14T12:41:08.220,0.170,-169.566,-74.864,359.558,359.558
1681468868230,2023-04-14T12:41:08.230,0.180,-169.546,-74.851,359.512,359.512
1681468868240,2023-04-14T12:41:08.240,0.190,-169.527,-74.842,359.465,359.465
1681468868250,2023-04-14T12:41:08.250,0.200,-169.509,-74.833,359.424,359.424
1681468868260,2023-04-14T12:41:08.260,0.210,-169.491,-74.818,359.389,359.389
1681468868270,2023-04-14T12:41:08.270,0.220,-169.472,-74.801,359.356,359.356
1681468868280,2023-04-14T12:41:08.280,0.230,-169.452,-74.783,359.324,359.324
1681468868290,2023-04-14T12:41:08.290,0.240,-169.432,-74.765,359.295,359.295
1681468868300,2023-04-14T12:41:08.300,0.250,-169.411,-74.746,359.265,359.265
1681468868310,2023-04-14T12:41:08.310,0.260,-169.389,-74.732,359.235,359.235
1681468868320,2023-04-14T12:41:08.320,0.270,-169.367,-74.717,359.204,359.204
1681468868330,2023-04-14T12:41:08.330,0.280,-169.343,-74.702,359.174,359.174
1681468868340,2023-04-14T12:41:08.340,0.290,-169.322,-74.687,359.153,359.153
1681468868350,2023-04-14T12:41:08.350,0.300,-169.301,-74.672,359.131,359.131
