epoch (ms),time (01:00),elapsed (s),x-axis (deg/s),y-axis (deg/s),z-axis (deg/s)
1685129182390,2023-05-26T21:26:22.390,0.000,6.532,-0.587,6.113
1685129182400,2023-05-26T21:26:22.400,0.010,6.166,-0.892,5.206
1685129182410,2023-05-26T21:26:22.410,0.020,6.311,-1.197,5.503
1685129182420,2023-05-26T21:26:22.420,0.030,6.212,-1.212,5.892
1685129182430,2023-05-26T21:26:22.430,0.040,5.823,-1.288,5.976
1685129182440,2023-05-26T21:26:22.440,0.050,5.122,-1.090,5.930
1685129182450,2023-05-26T21:26:22.450,0.060,4.733,-1.059,5.915
1685129182460,2023-05-26T21:26:22.460,0.070,4.444,-0.930,5.610
1685129182470,2023-05-26T21:26:22.470,0.080,4.169,-0.808,5.305
1685129182480,2023-05-26T21:26:22.480,0.090,4.337,-0.846,5.046
1685129182490,2023-05-26T21:26:22.490,0.100,4.718,-0.633,4.848
1685129182500,2023-05-26T21:26:22.500,0.110,4.825,-0.556,4.634
1685129182510,2023-05-26T21:26:22.510,0.120,4.779,-0.373,4.466
1685129182520,2023-05-26T21:26:22.520,0.130,4.413,-0.335,4.398
1685129182530,2023-05-26T21:26:22.530,0.140,3.941,-0.351,4.360
1685129182540,2023-05-26T21:26:22.540,0.150,3.224,-0.434,4.169
1685129182550,2023-05-26T21:26:22.550,0.160,2.180,-0.396,4.093
1685129182560,2023-05-26T21:26:22.560,0.170,1.204,-0.534,4.024
1685129182570,2023-05-26T21:26:22.570,0.180,0.191,-0.694,3.841
1685129182580,2023-05-26T21:26:22.580,0.190,-0.709,-0.816,3.575
1685129182590,2023-05-26T21:26:22.590,0.200,-1.563,-0.816,3.133
1685129182600,2023-05-26T21:26:22.600,0.210,-2.050,-0.793,2.835
1685129182610,2023-05-26T21:26:22.610,0.220,-2.210,-0.785,2.675
1685129182620,2023-05-26T21:26:22.620,0.230,-2.096,-0.640,2.691
1685129182630,2023-05-26T21:26:22.630,0.240,-1.707,-0.511,2.553
1685129182640,2023-05-26T21:26:22.640,0.250,-1.098,-0.572,2.538
1685129182650,2023-05-26T21:26:22.650,0.260,-0.655,-0.617,2.508
1685129182660,2023-05-26T21:26:22.660,0.270,-0.541,-0.572,2.431
1685129182670,2023-05-26T21:26:22.670,0.280,-0.313,-0.556,2.378
1685129182680,2023-05-26T21:26:22.680,0.290,0.008,-0.617,2.409
1685129182690,2023-05-26T21:26:22.690,0.300,0.160,-0.877,2.393
1685129182700,2023-05-26T21:26:22.700,0.310,-0.480,-0.960,2.309
1685129182710,2023-05-26T21:26:22.710,0.320,-1.402,-0.953,2.226
1685129182720,2023-05-26T21:26:22.720,0.330,-2.210,-1.052,2.134
1685129182730,2023-05-26T21:26:22.730,0.340,-2.995,-1.014,2.035
1685129182740,2023-05-26T21:26:22.740,0.350,-4.169,-0.922,1.707
1685129182750,2023-05-26T21:26:22.750,0.360,-5.252,-0.648,1.456
1685129182760,2023-05-26T21:26:22.760,0.370,-5.739,-0.473,1.159
1685129182770,2023-05-26T21:26:22.770,0.380,-5.915,-0.206,0.770
1685129182780,2023-05-26T21:26:22.780,0.390,-5.633,-0.023,0.252
1685129182790,2023-05-26T21:26:22.790,0.400,-4.939,0.236,-0.114
1685129182800,2023-05-26T21:26:22.800,0.410,-3.651,0.030,-0.168
1685129182810,2023-05-26T21:26:22.810,0.420,-2.805,0.198,-0.236
1685129182820,2023-05-26T21:26:22.820,0.430,-2.264,0.328,-0.274
1685129182830,2023-05-26T21:26:22.830,0.440,-1.319,0.328,-0.290
1685129182840,2023-05-26T21:26:22.840,0.450,-0.518,0.091,-0.030
1685129182850,2023-05-26T21:26:22.850,0.460,-0.793,-0.099,0.244
1685129182860,2023-05-26T21:26:22.860,0.470,-1.258,-0.152,0.572
1685129182870,2023-05-26T21:26:22.870,0.480,-1.768,-0.351,0.663
1685129182880,2023-05-26T21:26:22.880,0.490,-2.447,-0.427,0.655
1685129182890,2023-05-26T21:26:22.890,0.500,-2.904,-0.297,0.762
1685129182900,2023-05-26T21:26:22.900,0.510,-3.079,-0.259,0.739
1685129182910,2023-05-26T21:26:22.910,0.520,-3.072,-0.175,0.640
1685129182920,2023-05-26T21:26:22.920,0.530,-2.660,-0.038,0.534
1685129182930,2023-05-26T21:26:22.930,0.540,-1.989,0.107,0.335
1685129182940,2023-05-26T21:26:22.940,0.550,-1.098,0.130,0.236
1685129182950,2023-05-26T21:26:22.950,0.560,-0.030,0.114,0.381
1685129182960,2023-05-26T21:26:22.960,0.570,0.945,0.053,0.434
1685129182970,2023-05-26T21:26:22.970,0.580,1.105,0.053,0.427
1685129182980,2023-05-26T21:26:22.980,0.590,1.311,0.061,0.450
1685129182990,2023-05-26T21:26:22.990,0.600,1.349,-0.191,0.617
1685129183000,2023-05-26T21:26:23.000,0.610,0.838,-0.335,0.747
1685129183010,2023-05-26T21:26:23.010,0.620,-0.373,-0.457,0.755
1685129183020,2023-05-26T21:26:23.020,0.630,-1.715,-0.579,0.968
1685129183030,2023-05-26T21:26:23.030,0.640,-3.064,-0.770,1.151
1685129183040,2023-05-26T21:26:23.040,0.650,-4.299,-0.831,1.334
1685129183050,2023-05-26T21:26:23.050,0.660,-5.107,-0.694,1.364
1685129183060,2023-05-26T21:26:23.060,0.670,-5.023,-0.511,1.159
1685129183070,2023-05-26T21:26:23.070,0.680,-4.352,-0.396,1.204
1685129183080,2023-05-26T21:26:23.080,0.690,-3.384,-0.168,1.098
1685129183090,2023-05-26T21:26:23.090,0.700,-2.348,0.076,0.838
1685129183100,2023-05-26T21:26:23.100,0.710,-1.113,-0.183,0.892
1685129183110,2023-05-26T21:26:23.110,0.720,0.236,-0.442,1.105
1685129183120,2023-05-26T21:26:23.120,0.730,1.197,-0.511,1.235
1685129183130,2023-05-26T21:26:23.130,0.740,1.860,-0.617,1.357
1685129183140,2023-05-26T21:26:23.140,0.750,1.974,-0.633,1.517
1685129183150,2023-05-26T21:26:23.150,0.760,1.837,-0.450,1.486
1685129183160,2023-05-26T21:26:23.160,0.770,1.692,-0.274,1.410
1685129183170,2023-05-26T21:26:23.170,0.780,1.357,-0.297,1.227
1685129183180,2023-05-26T21:26:23.180,0.790,1.014,-0.389,1.280
1685129183190,2023-05-26T21:26:23.190,0.800,0.770,-0.297,1.029
1685129183200,2023-05-26T21:26:23.200,0.810,0.038,-0.236,0.976
