epoch (ms),time (01:00),elapsed (s),x-axis (deg/s),y-axis (deg/s),z-axis (deg/s)
1685129297984,2023-05-26T21:28:17.984,0.000,3.216,0.053,4.703
1685129297994,2023-05-26T21:28:17.994,0.010,3.087,-0.945,2.424
1685129298004,2023-05-26T21:28:18.004,0.020,3.224,0.358,3.902
1685129298014,2023-05-26T21:28:18.014,0.030,3.742,0.236,3.918
1685129298024,2023-05-26T21:28:18.024,0.040,4.329,0.229,3.643
1685129298034,2023-05-26T21:28:18.034,0.050,4.931,0.549,3.506
1685129298044,2023-05-26T21:28:18.044,0.060,5.960,0.762,3.399
1685129298054,2023-05-26T21:28:18.054,0.070,7.279,0.915,3.331
1685129298064,2023-05-26T21:28:18.064,0.080,8.567,0.922,3.354
1685129298074,2023-05-26T21:28:18.074,0.090,9.299,1.113,3.529
1685129298084,2023-05-26T21:28:18.084,0.100,9.421,1.227,3.377
1685129298094,2023-05-26T21:28:18.094,0.110,9.657,1.082,3.102
1685129298104,2023-05-26T21:28:18.104,0.120,10.259,0.846,3.186
1685129298114,2023-05-26T21:28:18.114,0.130,10.389,0.747,3.331
1685129298124,2023-05-26T21:28:18.124,0.140,10.198,0.671,3.392
1685129298134,2023-05-26T21:28:18.134,0.150,9.672,0.884,3.224
1685129298144,2023-05-26T21:28:18.144,0.160,9.322,1.029,2.973
1685129298154,2023-05-26T21:28:18.154,0.170,9.634,1.174,2.919
1685129298164,2023-05-26T21:28:18.164,0.180,10.343,1.075,2.904
1685129298174,2023-05-26T21:28:18.174,0.190,11.082,0.968,2.767
1685129298184,2023-05-26T21:28:18.184,0.200,11.372,0.930,2.675
1685129298194,2023-05-26T21:28:18.194,0.210,11.082,0.869,2.317
1685129298204,2023-05-26T21:28:18.204,0.220,10.191,0.694,1.951
1685129298214,2023-05-26T21:28:18.214,0.230,8.864,0.351,1.700
1685129298224,2023-05-26T21:28:18.224,0.240,7.073,0.343,1.494
1685129298234,2023-05-26T21:28:18.234,0.250,4.680,0.366,1.189
1685129298244,2023-05-26T21:28:18.244,0.260,2.591,0.648,0.686
1685129298254,2023-05-26T21:28:18.254,0.270,0.846,0.945,0.213
1685129298264,2023-05-26T21:28:18.264,0.280,-0.587,1.113,-0.259
1685129298274,2023-05-26T21:28:18.274,0.290,-1.768,1.364,-0.709
1685129298284,2023-05-26T21:28:18.284,0.300,-2.797,1.395,-0.976
1685129298294,2023-05-26T21:28:18.294,0.310,-3.377,1.280,-1.235
1685129298304,2023-05-26T21:28:18.304,0.320,-3.979,1.113,-1.410
1685129298314,2023-05-26T21:28:18.314,0.330,-4.596,0.854,-1.402
1685129298324,2023-05-26T21:28:18.324,0.340,-5.396,0.655,-1.250
1685129298334,2023-05-26T21:28:18.334,0.350,-6.204,0.732,-1.059
1685129298344,2023-05-26T21:28:18.344,0.360,-6.753,0.930,-0.899
1685129298354,2023-05-26T21:28:18.354,0.370,-6.814,1.166,-0.854
1685129298364,2023-05-26T21:28:18.364,0.380,-6.075,1.288,-0.686
1685129298374,2023-05-26T21:28:18.374,0.390,-4.809,1.303,-0.488
1685129298384,2023-05-26T21:28:18.384,0.400,-3.514,1.349,-0.511
1685129298394,2023-05-26T21:28:18.394,0.410,-2.584,1.296,-0.564
1685129298404,2023-05-26T21:28:18.404,0.420,-1.890,1.288,-0.633
1685129298414,2023-05-26T21:28:18.414,0.430,-1.684,1.059,-0.701
1685129298424,2023-05-26T21:28:18.424,0.440,-1.989,0.823,-0.595
1685129298434,2023-05-26T21:28:18.434,0.450,-2.813,0.846,-0.518
1685129298444,2023-05-26T21:28:18.444,0.460,-4.009,0.831,-0.549
1685129298454,2023-05-26T21:28:18.454,0.470,-5.358,0.915,-0.579
1685129298464,2023-05-26T21:28:18.464,0.480,-6.463,1.075,-0.389
1685129298474,2023-05-26T21:28:18.474,0.490,-7.020,1.090,-0.335
1685129298484,2023-05-26T21:28:18.484,0.500,-7.370,1.151,-0.137
1685129298494,2023-05-26T21:28:18.494,0.510,-7.180,1.021,0.008
1685129298504,2023-05-26T21:28:18.504,0.520,-6.646,0.816,0.290
1685129298514,2023-05-26T21:28:18.514,0.530,-5.991,0.671,0.595
1685129298524,2023-05-26T21:28:18.524,0.540,-5.274,0.427,0.892
1685129298534,2023-05-26T21:28:18.534,0.550,-4.505,0.290,0.938
1685129298544,2023-05-26T21:28:18.544,0.560,-3.750,0.267,0.899
1685129298554,2023-05-26T21:28:18.554,0.570,-3.171,0.396,0.892
1685129298564,2023-05-26T21:28:18.564,0.580,-2.523,0.556,0.663
1685129298574,2023-05-26T21:28:18.574,0.590,-1.928,0.861,0.381
1685129298584,2023-05-26T21:28:18.584,0.600,-1.197,0.892,0.290
1685129298594,2023-05-26T21:28:18.594,0.610,-0.899,1.166,0.008
1685129298604,2023-05-26T21:28:18.604,0.620,-0.945,1.433,-0.640
1685129298614,2023-05-26T21:28:18.614,0.630,-1.105,1.395,-1.227
1685129298624,2023-05-26T21:28:18.624,0.640,-0.899,1.273,-1.616
1685129298634,2023-05-26T21:28:18.634,0.650,-0.785,1.395,-1.898
1685129298644,2023-05-26T21:28:18.644,0.660,-0.351,1.265,-1.814
1685129298654,2023-05-26T21:28:18.654,0.670,-0.861,1.296,-1.357
1685129298664,2023-05-26T21:28:18.664,0.680,-2.607,1.989,-1.120
1685129298674,2023-05-26T21:28:18.674,0.690,-3.986,2.210,-1.357
1685129298684,2023-05-26T21:28:18.684,0.700,-4.375,1.357,-1.654
1685129298694,2023-05-26T21:28:18.694,0.710,-4.863,0.587,-1.380
1685129298704,2023-05-26T21:28:18.704,0.720,-5.968,0.587,-0.922
1685129298714,2023-05-26T21:28:18.714,0.730,-6.639,1.082,-0.244
1685129298724,2023-05-26T21:28:18.724,0.740,-6.631,1.220,0.358
1685129298734,2023-05-26T21:28:18.734,0.750,-5.282,0.960,0.899
1685129298744,2023-05-26T21:28:18.744,0.760,-3.636,0.930,1.463
1685129298754,2023-05-26T21:28:18.754,0.770,-2.660,0.854,1.425
1685129298764,2023-05-26T21:28:18.764,0.780,-0.480,0.290,1.197
1685129298774,2023-05-26T21:28:18.774,0.790,2.599,0.290,1.151
1685129298784,2023-05-26T21:28:18.784,0.800,5.259,0.549,1.486
1685129298794,2023-05-26T21:28:18.794,0.810,7.317,0.869,1.776
1685129298804,2023-05-26T21:28:18.804,0.820,8.742,0.800,2.020
1685129298814,2023-05-26T21:28:18.814,0.830,9.466,0.770,2.165
1685129298824,2023-05-26T21:28:18.824,0.840,9.085,0.861,2.248
