epoch (ms),time (01:00),elapsed (s),x-axis (deg/s),y-axis (deg/s),z-axis (deg/s)
1684327022822,2023-05-17T14:37:02.822,0.000,-0.473,2.287,1.174
1684327022832,2023-05-17T14:37:02.832,0.010,-0.320,0.785,-1.723
1684327022842,2023-05-17T14:37:02.842,0.020,-0.671,0.854,-0.236
1684327022852,2023-05-17T14:37:02.852,0.030,-0.328,0.549,0.175
1684327022862,2023-05-17T14:37:02.862,0.040,0.556,0.655,0.008
1684327022872,2023-05-17T14:37:02.872,0.050,1.136,0.503,0.107
1684327022882,2023-05-17T14:37:02.882,0.060,1.280,0.137,-0.008
1684327022892,2023-05-17T14:37:02.892,0.070,1.578,-0.053,0.305
1684327022902,2023-05-17T14:37:02.902,0.080,1.616,0.084,0.755
1684327022912,2023-05-17T14:37:02.912,0.090,2.081,0.008,0.823
1684327022922,2023-05-17T14:37:02.922,0.100,1.578,0.373,0.854
1684327022932,2023-05-17T14:37:02.932,0.110,1.745,0.023,0.686
1684327022942,2023-05-17T14:37:02.942,0.120,2.081,0.038,0.381
1684327022952,2023-05-17T14:37:02.952,0.130,1.928,0.145,0.495
1684327022962,2023-05-17T14:37:02.962,0.140,1.326,0.160,0.473
1684327022972,2023-05-17T14:37:02.972,0.150,0.381,-0.259,0.526
1684327022982,2023-05-17T14:37:02.982,0.160,-0.755,-0.252,0.579
1684327022992,2023-05-17T14:37:02.992,0.170,-1.738,-0.107,0.442
1684327023002,2023-05-17T14:37:03.002,0.180,-3.026,0.030,0.648
1684327023012,2023-05-17T14:37:03.012,0.190,-2.973,0.351,0.945
1684327023022,2023-05-17T14:37:03.022,0.200,-2.340,0.351,0.907
1684327023032,2023-05-17T14:37:03.032,0.210,-1.974,0.602,0.701
1684327023042,2023-05-17T14:37:03.042,0.220,-0.274,0.777,0.373
1684327023052,2023-05-17T14:37:03.052,0.230,0.572,0.640,0.313
1684327023062,2023-05-17T14:37:03.062,0.240,0.107,0.061,0.595
1684327023072,2023-05-17T14:37:03.072,0.250,-1.166,-0.236,0.701
1684327023082,2023-05-17T14:37:03.082,0.260,-1.784,0.084,0.701
1684327023092,2023-05-17T14:37:03.092,0.270,-2.355,0.244,0.694
1684327023102,2023-05-17T14:37:03.102,0.280,-3.422,0.541,0.739
1684327023112,2023-05-17T14:37:03.112,0.290,-4.162,0.716,1.235
1684327023122,2023-05-17T14:37:03.122,0.300,-4.726,0.861,1.951
1684327023132,2023-05-17T14:37:03.132,0.310,-5.076,1.044,2.355
1684327023142,2023-05-17T14:37:03.142,0.320,-6.357,1.601,2.752
1684327023152,2023-05-17T14:37:03.152,0.330,-7.409,2.378,3.232
1684327023162,2023-05-17T14:37:03.162,0.340,-5.450,1.669,3.095
1684327023172,2023-05-17T14:37:03.172,0.350,-1.890,0.030,1.806
