epoch (ms),time (01:00),elapsed (s),pitch (deg),roll (deg),yaw (deg), heading (deg)
1685128902267,2023-05-26T21:21:42.267,0.000,-179.201,-87.339,359.989,359.989
1685128902277,2023-05-26T21:21:42.277,0.010,-179.201,-87.339,359.976,359.976
1685128902287,2023-05-26T21:21:42.287,0.020,-179.195,-87.336,359.964,359.964
1685128902297,2023-05-26T21:21:42.297,0.030,-179.197,-87.333,359.966,359.966
1685128902307,2023-05-26T21:21:42.307,0.040,-179.198,-87.328,359.967,359.967
1685128902317,2023-05-26T21:21:42.317,0.050,-179.200,-87.315,359.969,359.969
1685128902327,2023-05-26T21:21:42.327,0.060,-179.201,-87.307,359.976,359.976
1685128902337,2023-05-26T21:21:42.337,0.070,-179.201,-87.298,359.976,359.976
1685128902347,2023-05-26T21:21:42.347,0.080,-179.200,-87.285,359.975,359.975
1685128902357,2023-05-26T21:21:42.357,0.090,-179.198,-87.264,359.973,359.973
1685128902367,2023-05-26T21:21:42.367,0.100,-179.195,-87.243,359.970,359.970
1685128902377,2023-05-26T21:21:42.377,0.110,-179.193,-87.227,359.961,359.961
1685128902387,2023-05-26T21:21:42.387,0.120,-179.190,-87.213,359.946,359.946
1685128902397,2023-05-26T21:21:42.397,0.130,-179.189,-87.194,359.928,359.928
1685128902407,2023-05-26T21:21:42.407,0.140,-179.189,-87.175,359.911,359.911
1685128902417,2023-05-26T21:21:42.417,0.150,-179.191,-87.156,359.898,359.898
1685128902427,2023-05-26T21:21:42.427,0.160,-179.195,-87.137,359.888,359.888
1685128902437,2023-05-26T21:21:42.437,0.170,-179.202,-87.112,359.883,359.883
1685128902447,2023-05-26T21:21:42.447,0.180,-179.214,-87.077,359.895,359.895
1685128902457,2023-05-26T21:21:42.457,0.190,-179.221,-87.035,359.912,359.912
1685128902467,2023-05-26T21:21:42.467,0.200,-179.224,-86.994,359.930,359.930
1685128902477,2023-05-26T21:21:42.477,0.210,-179.224,-86.954,359.952,359.952
1685128902487,2023-05-26T21:21:42.487,0.220,-179.224,-86.916,359.976,359.976
1685128902497,2023-05-26T21:21:42.497,0.230,-179.221,-86.880,0.000,0.000
1685128902507,2023-05-26T21:21:42.507,0.240,-179.216,-86.859,0.018,0.018
1685128902517,2023-05-26T21:21:42.517,0.250,-179.208,-86.842,0.031,0.031
1685128902527,2023-05-26T21:21:42.527,0.260,-179.199,-86.829,0.038,0.038
1685128902537,2023-05-26T21:21:42.537,0.270,-179.191,-86.825,0.043,0.043
1685128902547,2023-05-26T21:21:42.547,0.280,-179.184,-86.817,0.046,0.046
1685128902557,2023-05-26T21:21:42.557,0.290,-179.179,-86.810,0.050,0.050
1685128902567,2023-05-26T21:21:42.567,0.300,-179.174,-86.803,0.057,0.057
1685128902577,2023-05-26T21:21:42.577,0.310,-179.170,-86.797,0.067,0.067
1685128902587,2023-05-26T21:21:42.587,0.320,-179.167,-86.791,0.086,0.086
1685128902597,2023-05-26T21:21:42.597,0.330,-179.163,-86.785,0.113,0.113
1685128902607,2023-05-26T21:21:42.607,0.340,-179.160,-86.778,0.149,0.149
1685128902617,2023-05-26T21:21:42.617,0.350,-179.156,-86.771,0.188,0.188
1685128902627,2023-05-26T21:21:42.627,0.360,-179.152,-86.751,0.230,0.230
1685128902637,2023-05-26T21:21:42.637,0.370,-179.149,-86.723,0.276,0.276
1685128902647,2023-05-26T21:21:42.647,0.380,-179.145,-86.692,0.322,0.322
1685128902657,2023-05-26T21:21:42.657,0.390,-179.138,-86.663,0.362,0.362
1685128902667,2023-05-26T21:21:42.667,0.400,-179.129,-86.634,0.392,0.392
1685128902677,2023-05-26T21:21:42.677,0.410,-179.116,-86.605,0.407,0.407
1685128902687,2023-05-26T21:21:42.687,0.420,-179.104,-86.579,0.413,0.413
1685128902697,2023-05-26T21:21:42.697,0.430,-179.094,-86.556,0.413,0.413
1685128902707,2023-05-26T21:21:42.707,0.440,-179.082,-86.547,0.401,0.401
