epoch (ms),time (01:00),elapsed (s),pitch (deg),roll (deg),yaw (deg), heading (deg)
1684581167602,2023-05-20T13:12:47.602,0.000,178.975,-85.912,-0.000,-0.000
1684581167612,2023-05-20T13:12:47.612,0.010,178.990,-85.902,0.006,0.006
1684581167622,2023-05-20T13:12:47.622,0.020,178.989,-85.902,0.027,0.027
1684581167632,2023-05-20T13:12:47.632,0.030,179.000,-85.907,0.039,0.039
1684581167642,2023-05-20T13:12:47.642,0.040,179.014,-85.907,0.049,0.049
1684581167652,2023-05-20T13:12:47.652,0.050,179.026,-85.903,0.058,0.058
1684581167662,2023-05-20T13:12:47.662,0.060,179.037,-85.896,0.062,0.062
1684581167672,2023-05-20T13:12:47.672,0.070,179.045,-85.887,0.065,0.065
1684581167682,2023-05-20T13:12:47.682,0.080,179.054,-85.878,0.064,0.064
1684581167692,2023-05-20T13:12:47.692,0.090,179.064,-85.870,0.054,0.054
1684581167702,2023-05-20T13:12:47.702,0.100,179.073,-85.860,0.046,0.046
1684581167712,2023-05-20T13:12:47.712,0.110,179.081,-85.849,0.045,0.045
1684581167722,2023-05-20T13:12:47.722,0.120,179.089,-85.837,0.048,0.048
1684581167732,2023-05-20T13:12:47.732,0.130,179.096,-85.824,0.054,0.054
1684581167742,2023-05-20T13:12:47.742,0.140,179.104,-85.813,0.062,0.062
1684581167752,2023-05-20T13:12:47.752,0.150,179.114,-85.802,0.064,0.064
1684581167762,2023-05-20T13:12:47.762,0.160,179.125,-85.789,0.053,0.053
1684581167772,2023-05-20T13:12:47.772,0.170,179.136,-85.773,0.034,0.034
1684581167782,2023-05-20T13:12:47.782,0.180,179.147,-85.758,0.006,0.006
1684581167792,2023-05-20T13:12:47.792,0.190,179.151,-85.746,359.976,359.976
1684581167802,2023-05-20T13:12:47.802,0.200,179.155,-85.739,359.942,359.942
1684581167812,2023-05-20T13:12:47.812,0.210,179.158,-85.731,359.904,359.904
1684581167822,2023-05-20T13:12:47.822,0.220,179.162,-85.720,359.866,359.866
1684581167832,2023-05-20T13:12:47.832,0.230,179.166,-85.709,359.823,359.823
