epoch (ms),time (01:00),elapsed (s),pitch (deg),roll (deg),yaw (deg), heading (deg)
1683370755386,2023-05-06T12:59:15.386,0.000,6.709,-83.139,-0.000,-0.000
1683370755396,2023-05-06T12:59:15.396,0.010,6.718,-83.134,359.979,359.979
1683370755406,2023-05-06T12:59:15.406,0.020,6.730,-83.124,359.962,359.962
1683370755416,2023-05-06T12:59:15.416,0.030,6.738,-83.118,359.942,359.942
1683370755426,2023-05-06T12:59:15.426,0.040,6.745,-83.114,359.920,359.920
1683370755436,2023-05-06T12:59:15.436,0.050,6.754,-83.109,359.902,359.902
1683370755446,2023-05-06T12:59:15.446,0.060,6.762,-83.103,359.883,359.883
1683370755456,2023-05-06T12:59:15.456,0.070,6.772,-83.097,359.869,359.869
1683370755466,2023-05-06T12:59:15.466,0.080,6.782,-83.091,359.856,359.856
1683370755476,2023-05-06T12:59:15.476,0.090,6.793,-83.083,359.845,359.845
1683370755486,2023-05-06T12:59:15.486,0.100,6.805,-83.075,359.834,359.834
1683370755496,2023-05-06T12:59:15.496,0.110,6.817,-83.066,359.822,359.822
1683370755506,2023-05-06T12:59:15.506,0.120,6.828,-83.058,359.806,359.806
1683370755516,2023-05-06T12:59:15.516,0.130,6.839,-83.050,359.787,359.787
1683370755526,2023-05-06T12:59:15.526,0.140,6.851,-83.042,359.764,359.764
1683370755536,2023-05-06T12:59:15.536,0.150,6.862,-83.035,359.740,359.740
1683370755546,2023-05-06T12:59:15.546,0.160,6.873,-83.027,359.717,359.717
1683370755556,2023-05-06T12:59:15.556,0.170,6.884,-83.019,359.696,359.696
1683370755566,2023-05-06T12:59:15.566,0.180,6.893,-83.012,359.681,359.681
1683370755576,2023-05-06T12:59:15.576,0.190,6.904,-83.004,359.674,359.674
1683370755586,2023-05-06T12:59:15.586,0.200,6.916,-82.995,359.676,359.676
1683370755596,2023-05-06T12:59:15.596,0.210,6.928,-82.986,359.689,359.689
1683370755606,2023-05-06T12:59:15.606,0.220,6.939,-82.977,359.700,359.700
1683370755616,2023-05-06T12:59:15.616,0.230,6.948,-82.969,359.719,359.719
1683370755626,2023-05-06T12:59:15.626,0.240,6.958,-82.961,359.743,359.743
1683370755636,2023-05-06T12:59:15.636,0.250,6.965,-82.955,359.768,359.768
1683370755646,2023-05-06T12:59:15.646,0.260,6.973,-82.950,359.793,359.793
1683370755656,2023-05-06T12:59:15.656,0.270,6.982,-82.942,359.817,359.817
1683370755666,2023-05-06T12:59:15.666,0.280,6.990,-82.935,359.841,359.841
1683370755676,2023-05-06T12:59:15.676,0.290,6.998,-82.928,359.861,359.861
1683370755686,2023-05-06T12:59:15.686,0.300,7.005,-82.922,359.869,359.869
1683370755696,2023-05-06T12:59:15.696,0.310,7.013,-82.915,359.878,359.878
1683370755706,2023-05-06T12:59:15.706,0.320,7.018,-82.910,359.883,359.883
1683370755716,2023-05-06T12:59:15.716,0.330,7.024,-82.906,359.878,359.878
1683370755726,2023-05-06T12:59:15.726,0.340,7.028,-82.902,359.863,359.863
