epoch (ms);time (01:00);elapsed (s);pitch (deg);roll (deg);yaw (deg); heading (deg)
1.6828E+12;2023-04-29T23:43:47.936;0;168.763;-77.113;0.002;0.002
1.6828E+12;2023-04-29T23:43:47.946;0.01;168.763;-77.11;0.003;0.003
1.6828E+12;2023-04-29T23:43:47.956;0.02;168.763;-77.106;0.005;0.005
1.6828E+12;2023-04-29T23:43:47.966;0.03;168.763;-77.102;0.007;0.007
1.6828E+12;2023-04-29T23:43:47.976;0.04;168.763;-77.102;0.007;0.007
1.6828E+12;2023-04-29T23:43:47.986;0.05;168.763;-77.102;0.007;0.007
1.6828E+12;2023-04-29T23:43:47.996;0.06;168.763;-77.103;0.007;0.007
1.6828E+12;2023-04-29T23:43:48.006;0.07;168.763;-77.103;0.007;0.007
1.6828E+12;2023-04-29T23:43:48.016;0.08;168.763;-77.103;0.006;0.006
1.6828E+12;2023-04-29T23:43:48.026;0.09;168.763;-77.103;0.006;0.006
1.6828E+12;2023-04-29T23:43:48.036;0.1;168.764;-77.104;0.006;0.006
1.6828E+12;2023-04-29T23:43:48.046;0.11;168.764;-77.104;359.998;359.998
1.6828E+12;2023-04-29T23:43:48.056;0.12;168.766;-77.105;359.99;359.99
1.6828E+12;2023-04-29T23:43:48.066;0.13;168.767;-77.105;359.981;359.981
1.6828E+12;2023-04-29T23:43:48.076;0.14;168.768;-77.106;359.974;359.974
1.6828E+12;2023-04-29T23:43:48.086;0.15;168.768;-77.106;359.974;359.974
1.6828E+12;2023-04-29T23:43:48.096;0.16;168.768;-77.106;359.974;359.974
1.6828E+12;2023-04-29T23:43:48.106;0.17;168.768;-77.107;359.974;359.974
1.6828E+12;2023-04-29T23:43:48.116;0.18;168.768;-77.107;359.973;359.973
1.6828E+12;2023-04-29T23:43:48.126;0.19;168.768;-77.107;359.973;359.973
1.6828E+12;2023-04-29T23:43:48.136;0.2;168.768;-77.107;359.974;359.974
1.6828E+12;2023-04-29T23:43:48.146;0.21;168.768;-77.107;359.974;359.974
1.6828E+12;2023-04-29T23:43:48.156;0.22;168.767;-77.107;359.974;359.974
1.6828E+12;2023-04-29T23:43:48.166;0.23;168.767;-77.106;359.975;359.975
1.6828E+12;2023-04-29T23:43:48.176;0.24;168.766;-77.106;359.975;359.975
1.6828E+12;2023-04-29T23:43:48.186;0.25;168.766;-77.105;359.976;359.976
1.6828E+12;2023-04-29T23:43:48.196;0.26;168.765;-77.105;359.977;359.977
1.6828E+12;2023-04-29T23:43:48.206;0.27;168.765;-77.104;359.977;359.977
1.6828E+12;2023-04-29T23:43:48.216;0.28;168.764;-77.104;359.978;359.978
1.6828E+12;2023-04-29T23:43:48.226;0.29;168.764;-77.104;359.978;359.978
1.6828E+12;2023-04-29T23:43:48.236;0.3;168.763;-77.104;359.978;359.978
1.6828E+12;2023-04-29T23:43:48.246;0.31;168.763;-77.103;359.979;359.979
1.6828E+12;2023-04-29T23:43:48.256;0.32;168.763;-77.103;359.979;359.979
1.6828E+12;2023-04-29T23:43:48.266;0.33;168.763;-77.103;359.979;359.979
1.6828E+12;2023-04-29T23:43:48.276;0.34;168.763;-77.103;359.979;359.979
1.6828E+12;2023-04-29T23:43:48.286;0.35;168.762;-77.103;359.98;359.98
1.6828E+12;2023-04-29T23:43:48.296;0.36;168.762;-77.102;359.98;359.98
1.6828E+12;2023-04-29T23:43:48.306;0.37;168.762;-77.102;359.973;359.973
1.6828E+12;2023-04-29T23:43:48.316;0.38;168.763;-77.102;359.967;359.967
1.6828E+12;2023-04-29T23:43:48.326;0.39;168.764;-77.102;359.96;359.96
1.6828E+12;2023-04-29T23:43:48.336;0.4;168.764;-77.102;359.952;359.952
1.6828E+12;2023-04-29T23:43:48.346;0.41;168.765;-77.103;359.945;359.945
1.6828E+12;2023-04-29T23:43:48.356;0.42;168.766;-77.103;359.938;359.938
1.6828E+12;2023-04-29T23:43:48.366;0.43;168.766;-77.103;359.931;359.931
1.6828E+12;2023-04-29T23:43:48.376;0.44;168.766;-77.103;359.932;359.932
1.6828E+12;2023-04-29T23:43:48.386;0.45;168.765;-77.103;359.932;359.932
1.6828E+12;2023-04-29T23:43:48.396;0.46;168.765;-77.103;359.933;359.933
1.6828E+12;2023-04-29T23:43:48.406;0.47;168.764;-77.102;359.933;359.933
1.6828E+12;2023-04-29T23:43:48.416;0.48;168.764;-77.102;359.934;359.934
1.6828E+12;2023-04-29T23:43:48.426;0.49;168.763;-77.102;359.934;359.934
1.6828E+12;2023-04-29T23:43:48.436;0.5;168.763;-77.102;359.935;359.935
1.6828E+12;2023-04-29T23:43:48.446;0.51;168.763;-77.102;359.935;359.935
1.6828E+12;2023-04-29T23:43:48.456;0.52;168.769;-77.107;359.929;359.929
1.6828E+12;2023-04-29T23:43:48.466;0.53;168.775;-77.113;359.923;359.923
1.6828E+12;2023-04-29T23:43:48.476;0.54;168.781;-77.118;359.917;359.917
