epoch (ms),time (01:00),elapsed (s),pitch (deg),roll (deg),yaw (deg), heading (deg)
1684574221199,2023-05-20T11:17:01.199,0.000,2.389,-87.600,359.993,359.993
1684574221209,2023-05-20T11:17:01.209,0.010,2.372,-87.617,359.967,359.967
1684574221219,2023-05-20T11:17:01.219,0.020,2.363,-87.626,359.952,359.952
1684574221229,2023-05-20T11:17:01.229,0.030,2.356,-87.633,359.934,359.934
1684574221239,2023-05-20T11:17:01.239,0.040,2.347,-87.642,359.917,359.917
1684574221249,2023-05-20T11:17:01.249,0.050,2.339,-87.650,359.910,359.910
1684574221259,2023-05-20T11:17:01.259,0.060,2.330,-87.659,359.908,359.908
1684574221269,2023-05-20T11:17:01.269,0.070,2.320,-87.668,359.908,359.908
1684574221279,2023-05-20T11:17:01.279,0.080,2.310,-87.678,359.909,359.909
1684574221289,2023-05-20T11:17:01.289,0.090,2.300,-87.688,359.907,359.907
1684574221299,2023-05-20T11:17:01.299,0.100,2.289,-87.699,359.897,359.897
1684574221309,2023-05-20T11:17:01.309,0.110,2.280,-87.708,359.888,359.888
1684574221319,2023-05-20T11:17:01.319,0.120,2.271,-87.717,359.879,359.879
1684574221329,2023-05-20T11:17:01.329,0.130,2.261,-87.726,359.869,359.869
1684574221339,2023-05-20T11:17:01.339,0.140,2.252,-87.736,359.852,359.852
1684574221349,2023-05-20T11:17:01.349,0.150,2.242,-87.745,359.836,359.836
1684574221359,2023-05-20T11:17:01.359,0.160,2.232,-87.755,359.826,359.826
1684574221369,2023-05-20T11:17:01.369,0.170,2.222,-87.764,359.817,359.817
1684574221379,2023-05-20T11:17:01.379,0.180,2.213,-87.774,359.801,359.801
1684574221389,2023-05-20T11:17:01.389,0.190,2.206,-87.781,359.794,359.794
1684574221399,2023-05-20T11:17:01.399,0.200,2.199,-87.788,359.787,359.787
1684574221409,2023-05-20T11:17:01.409,0.210,2.190,-87.796,359.778,359.778
1684574221419,2023-05-20T11:17:01.419,0.220,2.183,-87.803,359.782,359.782
1684574221429,2023-05-20T11:17:01.429,0.230,2.177,-87.809,359.785,359.785
1684574221439,2023-05-20T11:17:01.439,0.240,2.173,-87.813,359.788,359.788
1684574221449,2023-05-20T11:17:01.449,0.250,2.168,-87.817,359.790,359.790
1684574221459,2023-05-20T11:17:01.459,0.260,2.161,-87.824,359.783,359.783
1684574221469,2023-05-20T11:17:01.469,0.270,2.154,-87.831,359.776,359.776
1684574221479,2023-05-20T11:17:01.479,0.280,2.144,-87.841,359.772,359.772
1684574221489,2023-05-20T11:17:01.489,0.290,2.132,-87.853,359.767,359.767
1684574221499,2023-05-20T11:17:01.499,0.300,2.119,-87.866,359.754,359.754
1684574221509,2023-05-20T11:17:01.509,0.310,2.106,-87.879,359.741,359.741
1684574221519,2023-05-20T11:17:01.519,0.320,2.094,-87.889,359.730,359.730
1684574221529,2023-05-20T11:17:01.529,0.330,2.082,-87.901,359.710,359.710
1684574221539,2023-05-20T11:17:01.539,0.340,2.072,-87.911,359.691,359.691
1684574221549,2023-05-20T11:17:01.549,0.350,2.061,-87.921,359.675,359.675
1684574221559,2023-05-20T11:17:01.559,0.360,2.053,-87.930,359.666,359.666
1684574221569,2023-05-20T11:17:01.569,0.370,2.048,-87.935,359.661,359.661
1684574221579,2023-05-20T11:17:01.579,0.380,2.041,-87.941,359.654,359.654
1684574221589,2023-05-20T11:17:01.589,0.390,2.033,-87.949,359.646,359.646
1684574221599,2023-05-20T11:17:01.599,0.400,2.021,-87.960,359.634,359.634
1684574221609,2023-05-20T11:17:01.609,0.410,2.008,-87.973,359.616,359.616
