epoch (ms),time (01:00),elapsed (s),pitch (deg),roll (deg),yaw (deg), heading (deg)
1684574169593,2023-05-20T11:16:09.593,0.000,2.606,-87.211,0.027,0.027
1684574169603,2023-05-20T11:16:09.603,0.010,2.595,-87.227,0.040,0.040
1684574169613,2023-05-20T11:16:09.613,0.020,2.588,-87.236,0.064,0.064
1684574169623,2023-05-20T11:16:09.623,0.030,2.575,-87.248,0.084,0.084
1684574169633,2023-05-20T11:16:09.633,0.040,2.559,-87.262,0.102,0.102
1684574169643,2023-05-20T11:16:09.643,0.050,2.543,-87.277,0.115,0.115
1684574169653,2023-05-20T11:16:09.653,0.060,2.524,-87.297,0.117,0.117
1684574169663,2023-05-20T11:16:09.663,0.070,2.506,-87.317,0.111,0.111
1684574169673,2023-05-20T11:16:09.673,0.080,2.489,-87.335,0.106,0.106
1684574169683,2023-05-20T11:16:09.683,0.090,2.470,-87.356,0.100,0.100
1684574169693,2023-05-20T11:16:09.693,0.100,2.448,-87.376,0.090,0.090
1684574169703,2023-05-20T11:16:09.703,0.110,2.423,-87.403,0.076,0.076
1684574169713,2023-05-20T11:16:09.713,0.120,2.392,-87.435,0.052,0.052
1684574169723,2023-05-20T11:16:09.723,0.130,2.362,-87.464,0.023,0.023
1684574169733,2023-05-20T11:16:09.733,0.140,2.332,-87.496,359.992,359.992
1684574169743,2023-05-20T11:16:09.743,0.150,2.302,-87.527,359.962,359.962
1684574169753,2023-05-20T11:16:09.753,0.160,2.277,-87.551,359.938,359.938
1684574169763,2023-05-20T11:16:09.763,0.170,2.254,-87.573,359.915,359.915
1684574169773,2023-05-20T11:16:09.773,0.180,2.231,-87.594,359.903,359.903
1684574169783,2023-05-20T11:16:09.783,0.190,2.213,-87.612,359.896,359.896
1684574169793,2023-05-20T11:16:09.793,0.200,2.194,-87.630,359.892,359.892
1684574169803,2023-05-20T11:16:09.803,0.210,2.172,-87.651,359.884,359.884
1684574169813,2023-05-20T11:16:09.813,0.220,2.151,-87.673,359.878,359.878
1684574169823,2023-05-20T11:16:09.823,0.230,2.129,-87.694,359.868,359.868
1684574169833,2023-05-20T11:16:09.833,0.240,2.105,-87.718,359.852,359.852
1684574169843,2023-05-20T11:16:09.843,0.250,2.081,-87.741,359.829,359.829
1684574169853,2023-05-20T11:16:09.853,0.260,2.061,-87.760,359.809,359.809
1684574169863,2023-05-20T11:16:09.863,0.270,2.045,-87.777,359.793,359.793
1684574169873,2023-05-20T11:16:09.873,0.280,2.029,-87.792,359.777,359.777
1684574169883,2023-05-20T11:16:09.883,0.290,2.012,-87.808,359.760,359.760
1684574169893,2023-05-20T11:16:09.893,0.300,1.996,-87.824,359.744,359.744
1684574169903,2023-05-20T11:16:09.903,0.310,1.980,-87.840,359.721,359.721
1684574169913,2023-05-20T11:16:09.913,0.320,1.964,-87.857,359.691,359.691
1684574169923,2023-05-20T11:16:09.923,0.330,1.949,-87.872,359.661,359.661
1684574169933,2023-05-20T11:16:09.933,0.340,1.936,-87.886,359.629,359.629
1684574169943,2023-05-20T11:16:09.943,0.350,1.924,-87.898,359.599,359.599
1684574169953,2023-05-20T11:16:09.953,0.360,1.910,-87.912,359.569,359.569
1684574169963,2023-05-20T11:16:09.963,0.370,1.895,-87.922,359.544,359.544
1684574169973,2023-05-20T11:16:09.973,0.380,1.879,-87.933,359.528,359.528
1684574169983,2023-05-20T11:16:09.983,0.390,1.862,-87.943,359.510,359.510
1684574169993,2023-05-20T11:16:09.993,0.400,1.847,-87.950,359.495,359.495
1684574170003,2023-05-20T11:16:10.003,0.410,1.835,-87.958,359.482,359.482
1684574170013,2023-05-20T11:16:10.013,0.420,1.823,-87.966,359.471,359.471
1684574170023,2023-05-20T11:16:10.023,0.430,1.812,-87.973,359.460,359.460
1684574170033,2023-05-20T11:16:10.033,0.440,1.803,-87.977,359.450,359.450
1684574170043,2023-05-20T11:16:10.043,0.450,1.792,-87.984,359.439,359.439
1684574170053,2023-05-20T11:16:10.053,0.460,1.780,-87.991,359.433,359.433
1684574170063,2023-05-20T11:16:10.063,0.470,1.768,-87.996,359.434,359.434
1684574170073,2023-05-20T11:16:10.073,0.480,1.758,-87.999,359.439,359.439
1684574170083,2023-05-20T11:16:10.083,0.490,1.746,-88.003,359.441,359.441
1684574170093,2023-05-20T11:16:10.093,0.500,1.733,-88.008,359.437,359.437
1684574170103,2023-05-20T11:16:10.103,0.510,1.720,-88.015,359.423,359.423
1684574170113,2023-05-20T11:16:10.113,0.520,1.705,-88.024,359.409,359.409
1684574170123,2023-05-20T11:16:10.123,0.530,1.698,-88.027,359.402,359.402
1684574170133,2023-05-20T11:16:10.133,0.540,1.693,-88.032,359.396,359.396
1684574170143,2023-05-20T11:16:10.143,0.550,1.688,-88.036,359.392,359.392
1684574170153,2023-05-20T11:16:10.153,0.560,1.684,-88.040,359.388,359.388
1684574170163,2023-05-20T11:16:10.163,0.570,1.683,-88.041,359.386,359.386
1684574170173,2023-05-20T11:16:10.173,0.580,1.683,-88.041,359.386,359.386
1684574170183,2023-05-20T11:16:10.183,0.590,1.683,-88.041,359.386,359.386
1684574170193,2023-05-20T11:16:10.193,0.600,1.683,-88.041,359.386,359.386
1684574170203,2023-05-20T11:16:10.203,0.610,1.683,-88.041,359.387,359.387
1684574170213,2023-05-20T11:16:10.213,0.620,1.683,-88.041,359.386,359.386
1684574170223,2023-05-20T11:16:10.223,0.630,1.678,-88.043,359.382,359.382
1684574170233,2023-05-20T11:16:10.233,0.640,1.678,-88.043,359.373,359.373
1684574170243,2023-05-20T11:16:10.243,0.650,1.679,-88.043,359.361,359.361
1684574170253,2023-05-20T11:16:10.253,0.660,1.679,-88.043,359.347,359.347
1684574170263,2023-05-20T11:16:10.263,0.670,1.679,-88.043,359.332,359.332
