epoch (ms),time (01:00),elapsed (s),pitch (deg),roll (deg),yaw (deg), heading (deg)
1684781095330,2023-05-22T20:44:55.330,0.000,168.477,-73.215,0.016,0.016
1684781095340,2023-05-22T20:44:55.340,0.010,168.474,-73.209,0.034,0.034
1684781095350,2023-05-22T20:44:55.350,0.020,168.471,-73.201,0.053,0.053
1684781095360,2023-05-22T20:44:55.360,0.030,168.468,-73.191,0.069,0.069
1684781095370,2023-05-22T20:44:55.370,0.040,168.464,-73.181,0.093,0.093
1684781095380,2023-05-22T20:44:55.380,0.050,168.460,-73.174,0.117,0.117
1684781095390,2023-05-22T20:44:55.390,0.060,168.455,-73.167,0.142,0.142
1684781095400,2023-05-22T20:44:55.400,0.070,168.451,-73.166,0.162,0.162
1684781095410,2023-05-22T20:44:55.410,0.080,168.445,-73.168,0.183,0.183
1684781095420,2023-05-22T20:44:55.420,0.090,168.446,-73.175,0.197,0.197
1684781095430,2023-05-22T20:44:55.430,0.100,168.440,-73.154,0.240,0.240
1684781095440,2023-05-22T20:44:55.440,0.110,168.435,-73.141,0.268,0.268
1684781095450,2023-05-22T20:44:55.450,0.120,168.429,-73.136,0.294,0.294
1684781095460,2023-05-22T20:44:55.460,0.130,168.430,-73.137,0.319,0.319
1684781095470,2023-05-22T20:44:55.470,0.140,168.431,-73.136,0.345,0.345
1684781095480,2023-05-22T20:44:55.480,0.150,168.431,-73.134,0.374,0.374
1684781095490,2023-05-22T20:44:55.490,0.160,168.430,-73.137,0.402,0.402
1684781095500,2023-05-22T20:44:55.500,0.170,168.429,-73.140,0.433,0.433
1684781095510,2023-05-22T20:44:55.510,0.180,168.429,-73.145,0.465,0.465
1684781095520,2023-05-22T20:44:55.520,0.190,168.429,-73.142,0.494,0.494
1684781095530,2023-05-22T20:44:55.530,0.200,168.423,-73.132,0.530,0.530
1684781095540,2023-05-22T20:44:55.540,0.210,168.417,-73.125,0.565,0.565
1684781095550,2023-05-22T20:44:55.550,0.220,168.419,-73.121,0.589,0.589
1684781095560,2023-05-22T20:44:55.560,0.230,168.422,-73.118,0.605,0.605
1684781095570,2023-05-22T20:44:55.570,0.240,168.426,-73.117,0.613,0.613
1684781095580,2023-05-22T20:44:55.580,0.250,168.425,-73.112,0.624,0.624
1684781095590,2023-05-22T20:44:55.590,0.260,168.425,-73.107,0.626,0.626
1684781095600,2023-05-22T20:44:55.600,0.270,168.425,-73.103,0.627,0.627
1684781095610,2023-05-22T20:44:55.610,0.280,168.426,-73.100,0.619,0.619
1684781095620,2023-05-22T20:44:55.620,0.290,168.427,-73.093,0.610,0.610
1684781095630,2023-05-22T20:44:55.630,0.300,168.428,-73.088,0.600,0.600
