epoch (ms),time (01:00),elapsed (s),pitch (deg),roll (deg),yaw (deg), heading (deg)
1684582035618,2023-05-20T13:27:15.618,0.000,165.283,-72.206,359.977,359.977
1684582035628,2023-05-20T13:27:15.628,0.010,165.286,-72.206,359.958,359.958
1684582035638,2023-05-20T13:27:15.638,0.020,165.286,-72.205,359.950,359.950
1684582035648,2023-05-20T13:27:15.648,0.030,165.284,-72.203,359.953,359.953
1684582035658,2023-05-20T13:27:15.658,0.040,165.280,-72.200,359.958,359.958
1684582035668,2023-05-20T13:27:15.668,0.050,165.273,-72.191,359.975,359.975
1684582035678,2023-05-20T13:27:15.678,0.060,165.264,-72.181,0.001,0.001
1684582035688,2023-05-20T13:27:15.688,0.070,165.261,-72.177,0.025,0.025
1684582035698,2023-05-20T13:27:15.698,0.080,165.260,-72.174,0.048,0.048
1684582035708,2023-05-20T13:27:15.708,0.090,165.263,-72.174,0.067,0.067
1684582035718,2023-05-20T13:27:15.718,0.100,165.267,-72.176,0.083,0.083
1684582035728,2023-05-20T13:27:15.728,0.110,165.272,-72.178,0.095,0.095
1684582035738,2023-05-20T13:27:15.738,0.120,165.276,-72.179,0.102,0.102
1684582035748,2023-05-20T13:27:15.748,0.130,165.281,-72.181,0.108,0.108
1684582035758,2023-05-20T13:27:15.758,0.140,165.288,-72.182,0.104,0.104
1684582035768,2023-05-20T13:27:15.768,0.150,165.294,-72.182,0.100,0.100
1684582035778,2023-05-20T13:27:15.778,0.160,165.298,-72.183,0.105,0.105
1684582035788,2023-05-20T13:27:15.788,0.170,165.305,-72.186,0.110,0.110
1684582035798,2023-05-20T13:27:15.798,0.180,165.312,-72.189,0.117,0.117
1684582035808,2023-05-20T13:27:15.808,0.190,165.319,-72.193,0.126,0.126
1684582035818,2023-05-20T13:27:15.818,0.200,165.324,-72.195,0.135,0.135
1684582035828,2023-05-20T13:27:15.828,0.210,165.330,-72.197,0.142,0.142
