epoch (ms);time (01:00);elapsed (s);x-axis (deg/s);y-axis (deg/s);z-axis (deg/s)
1.68198E+12;2023-04-20T10:17:41.913;0;-1.662;0.091;0.198
1.68198E+12;2023-04-20T10:17:41.923;0.01;-1.57;-0.556;-0.884
1.68198E+12;2023-04-20T10:17:41.933;0.02;-1.502;-0.099;-0.137
1.68198E+12;2023-04-20T10:17:41.943;0.03;-1.372;0.091;-0.046
1.68198E+12;2023-04-20T10:17:41.953;0.04;-0.625;0.175;-0.13
1.68198E+12;2023-04-20T10:17:41.963;0.05;0.076;-0.191;-0.335
1.68198E+12;2023-04-20T10:17:41.973;0.06;0.48;-0.213;-0.335
1.68198E+12;2023-04-20T10:17:41.983;0.07;0.899;-0.465;-0.412
1.68198E+12;2023-04-20T10:17:41.993;0.08;1.425;-0.663;-0.381
1.68198E+12;2023-04-20T10:17:42.003;0.09;1.517;-0.785;-0.549
1.68198E+12;2023-04-20T10:17:42.013;0.1;1.402;-0.808;-0.465
1.68198E+12;2023-04-20T10:17:42.023;0.11;1.166;-0.694;-0.434
1.68198E+12;2023-04-20T10:17:42.033;0.12;1.296;-1.28;-0.465
1.68198E+12;2023-04-20T10:17:42.043;0.13;1.456;-1.715;-0.48
1.68198E+12;2023-04-20T10:17:42.053;0.14;1.082;-1.448;-0.434
1.68198E+12;2023-04-20T10:17:42.063;0.15;0.32;-1.25;-0.518
1.68198E+12;2023-04-20T10:17:42.073;0.16;-1.082;-1.593;-0.671
1.68198E+12;2023-04-20T10:17:42.083;0.17;-2.652;-1.623;-0.854
1.68198E+12;2023-04-20T10:17:42.093;0.18;-4.085;-1.662;-0.96
1.68198E+12;2023-04-20T10:17:42.103;0.19;-5.244;-1.585;-1.09
1.68198E+12;2023-04-20T10:17:42.113;0.2;-5.64;-1.509;-1.288
1.68198E+12;2023-04-20T10:17:42.123;0.21;-5.16;-1.707;-1.425
1.68198E+12;2023-04-20T10:17:42.133;0.22;-4.604;-2.096;-1.425
1.68198E+12;2023-04-20T10:17:42.143;0.23;-3.643;-2.683;-1.707
1.68198E+12;2023-04-20T10:17:42.153;0.24;-2.477;-3.239;-1.799
1.68198E+12;2023-04-20T10:17:42.163;0.25;-1.532;-3.628;-1.936
1.68198E+12;2023-04-20T10:17:42.173;0.26;0.038;-3.948;-2.104
1.68198E+12;2023-04-20T10:17:42.183;0.27;1.151;-4.421;-2.027
1.68198E+12;2023-04-20T10:17:42.193;0.28;1.951;-4.764;-2.081
1.68198E+12;2023-04-20T10:17:42.203;0.29;2.896;-4.931;-2.233
