epoch (ms),time (01:00),elapsed (s),pitch (deg),roll (deg),yaw (deg), heading (deg)
1685522229692,2023-05-31T10:37:09.692,0.000,162.738,-72.087,-0.000,-0.000
1685522229702,2023-05-31T10:37:09.702,0.010,162.729,-72.075,0.013,0.013
1685522229712,2023-05-31T10:37:09.712,0.020,162.729,-72.070,0.018,0.018
1685522229722,2023-05-31T10:37:09.722,0.030,162.729,-72.066,0.023,0.023
1685522229732,2023-05-31T10:37:09.732,0.040,162.729,-72.063,0.028,0.028
1685522229742,2023-05-31T10:37:09.742,0.050,162.730,-72.059,0.024,0.024
1685522229752,2023-05-31T10:37:09.752,0.060,162.731,-72.056,0.015,0.015
1685522229762,2023-05-31T10:37:09.762,0.070,162.732,-72.053,0.003,0.003
1685522229772,2023-05-31T10:37:09.772,0.080,162.731,-72.049,359.992,359.992
1685522229782,2023-05-31T10:37:09.782,0.090,162.729,-72.044,359.987,359.987
1685522229792,2023-05-31T10:37:09.792,0.100,162.727,-72.040,359.984,359.984
1685522229802,2023-05-31T10:37:09.802,0.110,162.725,-72.035,359.989,359.989
1685522229812,2023-05-31T10:37:09.812,0.120,162.723,-72.031,359.987,359.987
1685522229822,2023-05-31T10:37:09.822,0.130,162.721,-72.026,359.986,359.986
1685522229832,2023-05-31T10:37:09.832,0.140,162.719,-72.021,359.991,359.991
1685522229842,2023-05-31T10:37:09.842,0.150,162.716,-72.016,359.997,359.997
1685522229852,2023-05-31T10:37:09.852,0.160,162.713,-72.011,0.004,0.004
1685522229862,2023-05-31T10:37:09.862,0.170,162.711,-72.006,0.009,0.009
1685522229872,2023-05-31T10:37:09.872,0.180,162.710,-72.002,0.014,0.014
1685522229882,2023-05-31T10:37:09.882,0.190,162.707,-71.998,0.025,0.025
1685522229892,2023-05-31T10:37:09.892,0.200,162.705,-71.993,0.038,0.038
1685522229902,2023-05-31T10:37:09.902,0.210,162.702,-71.990,0.051,0.051
1685522229912,2023-05-31T10:37:09.912,0.220,162.701,-71.986,0.065,0.065
1685522229922,2023-05-31T10:37:09.922,0.230,162.698,-71.983,0.079,0.079
1685522229932,2023-05-31T10:37:09.932,0.240,162.696,-71.980,0.092,0.092
1685522229942,2023-05-31T10:37:09.942,0.250,162.701,-71.984,0.097,0.097
1685522229952,2023-05-31T10:37:09.952,0.260,162.707,-71.988,0.101,0.101
1685522229962,2023-05-31T10:37:09.962,0.270,162.713,-71.993,0.105,0.105
1685522229972,2023-05-31T10:37:09.972,0.280,162.719,-71.997,0.110,0.110
1685522229982,2023-05-31T10:37:09.982,0.290,162.724,-72.001,0.116,0.116
1685522229992,2023-05-31T10:37:09.992,0.300,162.729,-72.004,0.121,0.121
1685522230002,2023-05-31T10:37:10.002,0.310,162.728,-72.001,0.130,0.130
1685522230012,2023-05-31T10:37:10.012,0.320,162.727,-71.998,0.133,0.133
1685522230022,2023-05-31T10:37:10.022,0.330,162.727,-71.996,0.136,0.136
1685522230032,2023-05-31T10:37:10.032,0.340,162.726,-71.994,0.139,0.139
1685522230042,2023-05-31T10:37:10.042,0.350,162.726,-71.992,0.141,0.141
1685522230052,2023-05-31T10:37:10.052,0.360,162.725,-71.989,0.144,0.144
1685522230062,2023-05-31T10:37:10.062,0.370,162.725,-71.987,0.147,0.147
1685522230072,2023-05-31T10:37:10.072,0.380,162.724,-71.983,0.151,0.151
1685522230082,2023-05-31T10:37:10.082,0.390,162.723,-71.980,0.154,0.154
1685522230092,2023-05-31T10:37:10.092,0.400,162.723,-71.978,0.157,0.157
1685522230102,2023-05-31T10:37:10.102,0.410,162.722,-71.977,0.158,0.158
1685522230112,2023-05-31T10:37:10.112,0.420,162.721,-71.977,0.159,0.159
1685522230122,2023-05-31T10:37:10.122,0.430,162.720,-71.975,0.161,0.161
1685522230132,2023-05-31T10:37:10.132,0.440,162.719,-71.974,0.162,0.162
1685522230142,2023-05-31T10:37:10.142,0.450,162.718,-71.973,0.163,0.163
1685522230152,2023-05-31T10:37:10.152,0.460,162.717,-71.970,0.166,0.166
1685522230162,2023-05-31T10:37:10.162,0.470,162.716,-71.967,0.169,0.169
1685522230172,2023-05-31T10:37:10.172,0.480,162.715,-71.965,0.173,0.173
1685522230182,2023-05-31T10:37:10.182,0.490,162.715,-71.962,0.176,0.176
1685522230192,2023-05-31T10:37:10.192,0.500,162.714,-71.959,0.179,0.179
1685522230202,2023-05-31T10:37:10.202,0.510,162.713,-71.957,0.182,0.182
1685522230212,2023-05-31T10:37:10.212,0.520,162.712,-71.956,0.183,0.183
1685522230222,2023-05-31T10:37:10.222,0.530,162.711,-71.955,0.184,0.184
1685522230232,2023-05-31T10:37:10.232,0.540,162.709,-71.953,0.186,0.186
1685522230242,2023-05-31T10:37:10.242,0.550,162.707,-71.951,0.189,0.189
1685522230252,2023-05-31T10:37:10.252,0.560,162.709,-71.954,0.195,0.195
1685522230262,2023-05-31T10:37:10.262,0.570,162.712,-71.957,0.203,0.203
1685522230272,2023-05-31T10:37:10.272,0.580,162.716,-71.962,0.211,0.211
1685522230282,2023-05-31T10:37:10.282,0.590,162.720,-71.967,0.217,0.217
1685522230292,2023-05-31T10:37:10.292,0.600,162.726,-71.973,0.219,0.219
1685522230302,2023-05-31T10:37:10.302,0.610,162.731,-71.978,0.214,0.214
1685522230312,2023-05-31T10:37:10.312,0.620,162.730,-71.976,0.215,0.215
1685522230322,2023-05-31T10:37:10.322,0.630,162.734,-71.981,0.218,0.218
1685522230332,2023-05-31T10:37:10.332,0.640,162.738,-71.986,0.222,0.222
1685522230342,2023-05-31T10:37:10.342,0.650,162.736,-71.985,0.232,0.232
1685522230352,2023-05-31T10:37:10.352,0.660,162.741,-71.990,0.236,0.236
1685522230362,2023-05-31T10:37:10.362,0.670,162.739,-71.989,0.246,0.246
1685522230372,2023-05-31T10:37:10.372,0.680,162.737,-71.988,0.255,0.255
1685522230382,2023-05-31T10:37:10.382,0.690,162.735,-71.987,0.263,0.263
1685522230392,2023-05-31T10:37:10.392,0.700,162.734,-71.986,0.264,0.264
1685522230402,2023-05-31T10:37:10.402,0.710,162.733,-71.987,0.263,0.263
1685522230412,2023-05-31T10:37:10.412,0.720,162.732,-71.988,0.262,0.262
1685522230422,2023-05-31T10:37:10.422,0.730,162.731,-71.989,0.261,0.261
1685522230432,2023-05-31T10:37:10.432,0.740,162.730,-71.991,0.260,0.260
1685522230442,2023-05-31T10:37:10.442,0.750,162.729,-71.992,0.258,0.258
1685522230452,2023-05-31T10:37:10.452,0.760,162.727,-71.991,0.268,0.268
1685522230462,2023-05-31T10:37:10.462,0.770,162.725,-71.991,0.276,0.276
1685522230472,2023-05-31T10:37:10.472,0.780,162.723,-71.991,0.286,0.286
1685522230482,2023-05-31T10:37:10.482,0.790,162.722,-71.990,0.293,0.293
1685522230492,2023-05-31T10:37:10.492,0.800,162.721,-71.990,0.300,0.300
1685522230502,2023-05-31T10:37:10.502,0.810,162.721,-71.990,0.307,0.307
1685522230512,2023-05-31T10:37:10.512,0.820,162.720,-71.990,0.307,0.307
1685522230522,2023-05-31T10:37:10.522,0.830,162.719,-71.989,0.308,0.308
1685522230532,2023-05-31T10:37:10.532,0.840,162.717,-71.988,0.310,0.310
1685522230542,2023-05-31T10:37:10.542,0.850,162.716,-71.986,0.312,0.312
1685522230552,2023-05-31T10:37:10.552,0.860,162.714,-71.985,0.319,0.319
1685522230562,2023-05-31T10:37:10.562,0.870,162.714,-71.985,0.320,0.320
1685522230572,2023-05-31T10:37:10.572,0.880,162.713,-71.985,0.320,0.320
1685522230582,2023-05-31T10:37:10.582,0.890,162.712,-71.984,0.321,0.321
1685522230592,2023-05-31T10:37:10.592,0.900,162.711,-71.983,0.322,0.322
1685522230602,2023-05-31T10:37:10.602,0.910,162.710,-71.983,0.323,0.323
1685522230612,2023-05-31T10:37:10.612,0.920,162.710,-71.982,0.324,0.324
1685522230622,2023-05-31T10:37:10.622,0.930,162.709,-71.981,0.325,0.325
1685522230632,2023-05-31T10:37:10.632,0.940,162.707,-71.980,0.326,0.326
1685522230642,2023-05-31T10:37:10.642,0.950,162.705,-71.978,0.329,0.329
1685522230652,2023-05-31T10:37:10.652,0.960,162.703,-71.976,0.331,0.331
1685522230662,2023-05-31T10:37:10.662,0.970,162.701,-71.974,0.334,0.334
1685522230672,2023-05-31T10:37:10.672,0.980,162.698,-71.972,0.336,0.336
1685522230682,2023-05-31T10:37:10.682,0.990,162.697,-71.971,0.338,0.338
