epoch (ms),time (01:00),elapsed (s),pitch (deg),roll (deg),yaw (deg), heading (deg)
1685130709925,2023-05-26T21:51:49.925,0.000,0.256,-81.862,359.995,359.995
1685130709935,2023-05-26T21:51:49.935,0.010,0.243,-81.871,359.992,359.992
1685130709945,2023-05-26T21:51:49.945,0.020,0.234,-81.871,359.990,359.990
1685130709955,2023-05-26T21:51:49.955,0.030,0.225,-81.872,359.988,359.988
1685130709965,2023-05-26T21:51:49.965,0.040,0.216,-81.872,359.986,359.986
1685130709975,2023-05-26T21:51:49.975,0.050,0.206,-81.872,359.983,359.983
1685130709985,2023-05-26T21:51:49.985,0.060,0.199,-81.879,359.976,359.976
1685130709995,2023-05-26T21:51:49.995,0.070,0.192,-81.886,359.968,359.968
1685130710005,2023-05-26T21:51:50.005,0.080,0.184,-81.894,359.960,359.960
1685130710015,2023-05-26T21:51:50.015,0.090,0.175,-81.903,359.952,359.952
1685130710025,2023-05-26T21:51:50.025,0.100,0.167,-81.912,359.943,359.943
1685130710035,2023-05-26T21:51:50.035,0.110,0.157,-81.920,359.933,359.933
1685130710045,2023-05-26T21:51:50.045,0.120,0.148,-81.928,359.924,359.924
1685130710055,2023-05-26T21:51:50.055,0.130,0.138,-81.935,359.914,359.914
1685130710065,2023-05-26T21:51:50.065,0.140,0.129,-81.942,359.905,359.905
1685130710075,2023-05-26T21:51:50.075,0.150,0.120,-81.949,359.896,359.896
1685130710085,2023-05-26T21:51:50.085,0.160,0.112,-81.949,359.888,359.888
1685130710095,2023-05-26T21:51:50.095,0.170,0.103,-81.956,359.879,359.879
1685130710105,2023-05-26T21:51:50.105,0.180,0.093,-81.964,359.869,359.869
1685130710115,2023-05-26T21:51:50.115,0.190,0.083,-81.973,359.859,359.859
1685130710125,2023-05-26T21:51:50.125,0.200,0.074,-81.981,359.850,359.850
1685130710135,2023-05-26T21:51:50.135,0.210,0.066,-81.988,359.841,359.841
1685130710145,2023-05-26T21:51:50.145,0.220,0.057,-81.995,359.833,359.833
1685130710155,2023-05-26T21:51:50.155,0.230,0.049,-82.003,359.825,359.825
1685130710165,2023-05-26T21:51:50.165,0.240,0.043,-82.012,359.818,359.818
1685130710175,2023-05-26T21:51:50.175,0.250,0.036,-82.020,359.818,359.818
1685130710185,2023-05-26T21:51:50.185,0.260,0.029,-82.029,359.819,359.819
1685130710195,2023-05-26T21:51:50.195,0.270,0.021,-82.040,359.821,359.821
1685130710205,2023-05-26T21:51:50.205,0.280,0.013,-82.051,359.824,359.824
1685130710215,2023-05-26T21:51:50.215,0.290,0.012,-82.061,359.835,359.835
1685130710225,2023-05-26T21:51:50.225,0.300,0.010,-82.071,359.844,359.844
1685130710235,2023-05-26T21:51:50.235,0.310,0.003,-82.080,359.845,359.845
1685130710245,2023-05-26T21:51:50.245,0.320,-0.004,-82.089,359.844,359.844
1685130710255,2023-05-26T21:51:50.255,0.330,-0.012,-82.100,359.842,359.842
1685130710265,2023-05-26T21:51:50.265,0.340,-0.013,-82.111,359.849,359.849
1685130710275,2023-05-26T21:51:50.275,0.350,-0.014,-82.121,359.856,359.856
1685130710285,2023-05-26T21:51:50.285,0.360,-0.021,-82.130,359.856,359.856
1685130710295,2023-05-26T21:51:50.295,0.370,-0.027,-82.137,359.850,359.850
1685130710305,2023-05-26T21:51:50.305,0.380,-0.027,-82.143,359.850,359.850
1685130710315,2023-05-26T21:51:50.315,0.390,-0.033,-82.143,359.844,359.844
1685130710325,2023-05-26T21:51:50.325,0.400,-0.033,-82.143,359.844,359.844
1685130710335,2023-05-26T21:51:50.335,0.410,-0.033,-82.150,359.850,359.850
1685130710345,2023-05-26T21:51:50.345,0.420,-0.034,-82.160,359.858,359.858
1685130710355,2023-05-26T21:51:50.355,0.430,-0.035,-82.170,359.866,359.866
1685130710365,2023-05-26T21:51:50.365,0.440,-0.035,-82.179,359.871,359.871
1685130710375,2023-05-26T21:51:50.375,0.450,-0.036,-82.187,359.878,359.878
1685130710385,2023-05-26T21:51:50.385,0.460,-0.036,-82.196,359.886,359.886
1685130710395,2023-05-26T21:51:50.395,0.470,-0.036,-82.206,359.892,359.892
1685130710405,2023-05-26T21:51:50.405,0.480,-0.036,-82.214,359.899,359.899
1685130710415,2023-05-26T21:51:50.415,0.490,-0.037,-82.221,359.905,359.905
1685130710425,2023-05-26T21:51:50.425,0.500,-0.036,-82.229,359.906,359.906
1685130710435,2023-05-26T21:51:50.435,0.510,-0.035,-82.236,359.906,359.906
1685130710445,2023-05-26T21:51:50.445,0.520,-0.035,-82.243,359.907,359.907
1685130710455,2023-05-26T21:51:50.455,0.530,-0.034,-82.250,359.907,359.907
1685130710465,2023-05-26T21:51:50.465,0.540,-0.033,-82.250,359.908,359.908
1685130710475,2023-05-26T21:51:50.475,0.550,-0.039,-82.257,359.908,359.908
1685130710485,2023-05-26T21:51:50.485,0.560,-0.045,-82.263,359.908,359.908
1685130710495,2023-05-26T21:51:50.495,0.570,-0.045,-82.263,359.914,359.914
1685130710505,2023-05-26T21:51:50.505,0.580,-0.045,-82.269,359.921,359.921
1685130710515,2023-05-26T21:51:50.515,0.590,-0.045,-82.276,359.930,359.930
1685130710525,2023-05-26T21:51:50.525,0.600,-0.046,-82.282,359.940,359.940
1685130710535,2023-05-26T21:51:50.535,0.610,-0.047,-82.288,359.950,359.950
1685130710545,2023-05-26T21:51:50.545,0.620,-0.047,-82.289,359.957,359.957
1685130710555,2023-05-26T21:51:50.555,0.630,-0.047,-82.295,359.957,359.957
1685130710565,2023-05-26T21:51:50.565,0.640,-0.046,-82.296,359.958,359.958
1685130710575,2023-05-26T21:51:50.575,0.650,-0.045,-82.296,359.958,359.958
1685130710585,2023-05-26T21:51:50.585,0.660,-0.044,-82.297,359.959,359.959
1685130710595,2023-05-26T21:51:50.595,0.670,-0.043,-82.298,359.960,359.960
1685130710605,2023-05-26T21:51:50.605,0.680,-0.049,-82.299,359.954,359.954
1685130710615,2023-05-26T21:51:50.615,0.690,-0.055,-82.300,359.948,359.948
1685130710625,2023-05-26T21:51:50.625,0.700,-0.062,-82.301,359.941,359.941
1685130710635,2023-05-26T21:51:50.635,0.710,-0.068,-82.301,359.935,359.935
1685130710645,2023-05-26T21:51:50.645,0.720,-0.073,-82.302,359.929,359.929
1685130710655,2023-05-26T21:51:50.655,0.730,-0.077,-82.302,359.925,359.925
1685130710665,2023-05-26T21:51:50.665,0.740,-0.082,-82.302,359.919,359.919
