epoch (ms),time (01:00),elapsed (s),pitch (deg),roll (deg),yaw (deg), heading (deg)
1684573601810,2023-05-20T11:06:41.810,0.000,172.969,-82.785,-0.000,-0.000
1684573601820,2023-05-20T11:06:41.820,0.010,172.954,-82.769,0.024,0.024
1684573601830,2023-05-20T11:06:41.830,0.020,172.952,-82.765,0.036,0.036
1684573601840,2023-05-20T11:06:41.840,0.030,172.940,-82.750,0.061,0.061
1684573601850,2023-05-20T11:06:41.850,0.040,172.929,-82.740,0.088,0.088
1684573601860,2023-05-20T11:06:41.860,0.050,172.914,-82.722,0.115,0.115
1684573601870,2023-05-20T11:06:41.870,0.060,172.898,-82.699,0.147,0.147
1684573601880,2023-05-20T11:06:41.880,0.070,172.882,-82.676,0.182,0.182
1684573601890,2023-05-20T11:06:41.890,0.080,172.871,-82.661,0.203,0.203
1684573601900,2023-05-20T11:06:41.900,0.090,172.859,-82.647,0.225,0.225
1684573601910,2023-05-20T11:06:41.910,0.100,172.847,-82.635,0.247,0.247
1684573601920,2023-05-20T11:06:41.920,0.110,172.830,-82.616,0.265,0.265
1684573601930,2023-05-20T11:06:41.930,0.120,172.814,-82.600,0.280,0.280
1684573601940,2023-05-20T11:06:41.940,0.130,172.803,-82.589,0.285,0.285
1684573601950,2023-05-20T11:06:41.950,0.140,172.793,-82.579,0.280,0.280
1684573601960,2023-05-20T11:06:41.960,0.150,172.783,-82.566,0.271,0.271
1684573601970,2023-05-20T11:06:41.970,0.160,172.770,-82.550,0.268,0.268
1684573601980,2023-05-20T11:06:41.980,0.170,172.756,-82.532,0.272,0.272
1684573601990,2023-05-20T11:06:41.990,0.180,172.746,-82.522,0.274,0.274
1684573602000,2023-05-20T11:06:42.000,0.190,172.740,-82.519,0.272,0.272
1684573602010,2023-05-20T11:06:42.010,0.200,172.740,-82.525,0.257,0.257
1684573602020,2023-05-20T11:06:42.020,0.210,172.735,-82.517,0.240,0.240
1684573602030,2023-05-20T11:06:42.030,0.220,172.730,-82.505,0.213,0.213
1684573602040,2023-05-20T11:06:42.040,0.230,172.725,-82.493,0.187,0.187
1684573602050,2023-05-20T11:06:42.050,0.240,172.719,-82.483,0.167,0.167
1684573602060,2023-05-20T11:06:42.060,0.250,172.725,-82.494,0.145,0.145
1684573602070,2023-05-20T11:06:42.070,0.260,172.731,-82.511,0.130,0.130
1684573602080,2023-05-20T11:06:42.080,0.270,172.739,-82.533,0.114,0.114
1684573602090,2023-05-20T11:06:42.090,0.280,172.739,-82.531,0.107,0.107
1684573602100,2023-05-20T11:06:42.100,0.290,172.740,-82.524,0.102,0.102
1684573602110,2023-05-20T11:06:42.110,0.300,172.739,-82.512,0.120,0.120
1684573602120,2023-05-20T11:06:42.120,0.310,172.732,-82.496,0.169,0.169
1684573602130,2023-05-20T11:06:42.130,0.320,172.725,-82.487,0.222,0.222
1684573602140,2023-05-20T11:06:42.140,0.330,172.723,-82.489,0.255,0.255
1684573602150,2023-05-20T11:06:42.150,0.340,172.723,-82.489,0.263,0.263
1684573602160,2023-05-20T11:06:42.160,0.350,172.724,-82.485,0.253,0.253
1684573602170,2023-05-20T11:06:42.170,0.360,172.724,-82.481,0.240,0.240
1684573602180,2023-05-20T11:06:42.180,0.370,172.725,-82.478,0.233,0.233
1684573602190,2023-05-20T11:06:42.190,0.380,172.725,-82.478,0.221,0.221
1684573602200,2023-05-20T11:06:42.200,0.390,172.726,-82.478,0.204,0.204
1684573602210,2023-05-20T11:06:42.210,0.400,172.726,-82.478,0.186,0.186
1684573602220,2023-05-20T11:06:42.220,0.410,172.727,-82.475,0.171,0.171
1684573602230,2023-05-20T11:06:42.230,0.420,172.721,-82.462,0.172,0.172
1684573602240,2023-05-20T11:06:42.240,0.430,172.720,-82.458,0.175,0.175
1684573602250,2023-05-20T11:06:42.250,0.440,172.715,-82.449,0.174,0.174
1684573602260,2023-05-20T11:06:42.260,0.450,172.710,-82.444,0.168,0.168
1684573602270,2023-05-20T11:06:42.270,0.460,172.710,-82.442,0.151,0.151
1684573602280,2023-05-20T11:06:42.280,0.470,172.709,-82.438,0.128,0.128
1684573602290,2023-05-20T11:06:42.290,0.480,172.707,-82.434,0.110,0.110
1684573602300,2023-05-20T11:06:42.300,0.490,172.705,-82.430,0.095,0.095
1684573602310,2023-05-20T11:06:42.310,0.500,172.703,-82.427,0.076,0.076
1684573602320,2023-05-20T11:06:42.320,0.510,172.700,-82.419,0.049,0.049
1684573602330,2023-05-20T11:06:42.330,0.520,172.698,-82.411,0.027,0.027
1684573602340,2023-05-20T11:06:42.340,0.530,172.696,-82.402,0.017,0.017
1684573602350,2023-05-20T11:06:42.350,0.540,172.696,-82.393,0.014,0.014
1684573602360,2023-05-20T11:06:42.360,0.550,172.697,-82.389,0.017,0.017
1684573602370,2023-05-20T11:06:42.370,0.560,172.699,-82.389,0.001,0.001
1684573602380,2023-05-20T11:06:42.380,0.570,172.710,-82.398,359.957,359.957
1684573602390,2023-05-20T11:06:42.390,0.580,172.723,-82.409,359.906,359.906
1684573602400,2023-05-20T11:06:42.400,0.590,172.732,-82.420,359.859,359.859
1684573602410,2023-05-20T11:06:42.410,0.600,172.738,-82.435,359.820,359.820
1684573602420,2023-05-20T11:06:42.420,0.610,172.739,-82.442,359.782,359.782
1684573602430,2023-05-20T11:06:42.430,0.620,172.736,-82.445,359.760,359.760
1684573602440,2023-05-20T11:06:42.440,0.630,172.735,-82.448,359.754,359.754
1684573602450,2023-05-20T11:06:42.450,0.640,172.736,-82.451,359.767,359.767
1684573602460,2023-05-20T11:06:42.460,0.650,172.741,-82.458,359.798,359.798
1684573602470,2023-05-20T11:06:42.470,0.660,172.757,-82.471,359.829,359.829
1684573602480,2023-05-20T11:06:42.480,0.670,172.772,-82.483,359.868,359.868
1684573602490,2023-05-20T11:06:42.490,0.680,172.786,-82.497,359.905,359.905
1684573602500,2023-05-20T11:06:42.500,0.690,172.801,-82.510,359.928,359.928
1684573602510,2023-05-20T11:06:42.510,0.700,172.814,-82.519,359.946,359.946
1684573602520,2023-05-20T11:06:42.520,0.710,172.824,-82.525,359.969,359.969
1684573602530,2023-05-20T11:06:42.530,0.720,172.833,-82.527,0.002,0.002
1684573602540,2023-05-20T11:06:42.540,0.730,172.839,-82.527,0.041,0.041
1684573602550,2023-05-20T11:06:42.550,0.740,172.847,-82.531,0.079,0.079
1684573602560,2023-05-20T11:06:42.560,0.750,172.860,-82.540,0.110,0.110
1684573602570,2023-05-20T11:06:42.570,0.760,172.874,-82.549,0.137,0.137
1684573602580,2023-05-20T11:06:42.580,0.770,172.890,-82.557,0.149,0.149
1684573602590,2023-05-20T11:06:42.590,0.780,172.906,-82.568,0.147,0.147
1684573602600,2023-05-20T11:06:42.600,0.790,172.922,-82.577,0.134,0.134
1684573602610,2023-05-20T11:06:42.610,0.800,172.938,-82.583,0.103,0.103
1684573602620,2023-05-20T11:06:42.620,0.810,172.948,-82.578,0.069,0.069
1684573602630,2023-05-20T11:06:42.630,0.820,172.948,-82.560,0.058,0.058
1684573602640,2023-05-20T11:06:42.640,0.830,172.948,-82.542,0.066,0.066
1684573602650,2023-05-20T11:06:42.650,0.840,172.948,-82.529,0.071,0.071
1684573602660,2023-05-20T11:06:42.660,0.850,172.948,-82.515,0.070,0.070
1684573602670,2023-05-20T11:06:42.670,0.860,172.948,-82.502,0.064,0.064
1684573602680,2023-05-20T11:06:42.680,0.870,172.950,-82.492,0.050,0.050
1684573602690,2023-05-20T11:06:42.690,0.880,172.951,-82.482,0.029,0.029
1684573602700,2023-05-20T11:06:42.700,0.890,172.952,-82.471,0.011,0.011
1684573602710,2023-05-20T11:06:42.710,0.900,172.953,-82.462,0.006,0.006
1684573602720,2023-05-20T11:06:42.720,0.910,172.952,-82.458,0.009,0.009
1684573602730,2023-05-20T11:06:42.730,0.920,172.951,-82.452,0.015,0.015
1684573602740,2023-05-20T11:06:42.740,0.930,172.951,-82.445,0.021,0.021
1684573602750,2023-05-20T11:06:42.750,0.940,172.951,-82.441,0.024,0.024
1684573602760,2023-05-20T11:06:42.760,0.950,172.956,-82.448,0.031,0.031
1684573602770,2023-05-20T11:06:42.770,0.960,172.964,-82.462,0.033,0.033
1684573602780,2023-05-20T11:06:42.780,0.970,172.973,-82.478,0.032,0.032
1684573602790,2023-05-20T11:06:42.790,0.980,172.985,-82.496,0.031,0.031
1684573602800,2023-05-20T11:06:42.800,0.990,172.996,-82.513,0.021,0.021
1684573602810,2023-05-20T11:06:42.810,1.000,173.005,-82.522,0.006,0.006
1684573602820,2023-05-20T11:06:42.820,1.010,173.014,-82.528,359.991,359.991
1684573602830,2023-05-20T11:06:42.830,1.020,173.020,-82.531,359.966,359.966
1684573602840,2023-05-20T11:06:42.840,1.030,173.024,-82.525,359.934,359.934
1684573602850,2023-05-20T11:06:42.850,1.040,173.025,-82.516,359.906,359.906
1684573602860,2023-05-20T11:06:42.860,1.050,173.027,-82.506,359.879,359.879
1684573602870,2023-05-20T11:06:42.870,1.060,173.028,-82.493,359.854,359.854
1684573602880,2023-05-20T11:06:42.880,1.070,173.029,-82.481,359.831,359.831
1684573602890,2023-05-20T11:06:42.890,1.080,173.030,-82.474,359.812,359.812
1684573602900,2023-05-20T11:06:42.900,1.090,173.038,-82.474,359.784,359.784
1684573602910,2023-05-20T11:06:42.910,1.100,173.039,-82.464,359.768,359.768
1684573602920,2023-05-20T11:06:42.920,1.110,173.039,-82.451,359.763,359.763
1684573602930,2023-05-20T11:06:42.930,1.120,173.021,-82.416,359.797,359.797
1684573602940,2023-05-20T11:06:42.940,1.130,173.002,-82.376,359.848,359.848
1684573602950,2023-05-20T11:06:42.950,1.140,172.986,-82.343,359.894,359.894
1684573602960,2023-05-20T11:06:42.960,1.150,172.971,-82.307,359.935,359.935
1684573602970,2023-05-20T11:06:42.970,1.160,172.960,-82.277,359.974,359.974
1684573602980,2023-05-20T11:06:42.980,1.170,172.949,-82.256,0.022,0.022
1684573602990,2023-05-20T11:06:42.990,1.180,172.938,-82.235,0.056,0.056
1684573603000,2023-05-20T11:06:43.000,1.190,172.930,-82.211,0.069,0.069
1684573603010,2023-05-20T11:06:43.010,1.200,172.921,-82.176,0.068,0.068
1684573603020,2023-05-20T11:06:43.020,1.210,172.909,-82.132,0.070,0.070
1684573603030,2023-05-20T11:06:43.030,1.220,172.893,-82.081,0.077,0.077
1684573603040,2023-05-20T11:06:43.040,1.230,172.878,-82.030,0.089,0.089
1684573603050,2023-05-20T11:06:43.050,1.240,172.859,-81.976,0.109,0.109
1684573603060,2023-05-20T11:06:43.060,1.250,172.839,-81.934,0.136,0.136
1684573603070,2023-05-20T11:06:43.070,1.260,172.824,-81.908,0.155,0.155
1684573603080,2023-05-20T11:06:43.080,1.270,172.810,-81.884,0.159,0.159
1684573603090,2023-05-20T11:06:43.090,1.280,172.799,-81.851,0.143,0.143
1684573603100,2023-05-20T11:06:43.100,1.290,172.789,-81.818,0.113,0.113
1684573603110,2023-05-20T11:06:43.110,1.300,172.781,-81.794,0.082,0.082
1684573603120,2023-05-20T11:06:43.120,1.310,172.775,-81.778,0.059,0.059
1684573603130,2023-05-20T11:06:43.130,1.320,172.765,-81.761,0.046,0.046
1684573603140,2023-05-20T11:06:43.140,1.330,172.753,-81.744,0.048,0.048
1684573603150,2023-05-20T11:06:43.150,1.340,172.742,-81.729,0.054,0.054
1684573603160,2023-05-20T11:06:43.160,1.350,172.730,-81.710,0.058,0.058
1684573603170,2023-05-20T11:06:43.170,1.360,172.727,-81.696,0.059,0.059
1684573603180,2023-05-20T11:06:43.180,1.370,172.736,-81.693,0.053,0.053
1684573603190,2023-05-20T11:06:43.190,1.380,172.746,-81.702,0.054,0.054
1684573603200,2023-05-20T11:06:43.200,1.390,172.762,-81.725,0.048,0.048
1684573603210,2023-05-20T11:06:43.210,1.400,172.780,-81.752,0.026,0.026
1684573603220,2023-05-20T11:06:43.220,1.410,172.797,-81.773,0.001,0.001
1684573603230,2023-05-20T11:06:43.230,1.420,172.806,-81.782,359.973,359.973
1684573603240,2023-05-20T11:06:43.240,1.430,172.812,-81.785,359.943,359.943
1684573603250,2023-05-20T11:06:43.250,1.440,172.812,-81.779,359.927,359.927
1684573603260,2023-05-20T11:06:43.260,1.450,172.809,-81.776,359.930,359.930
1684573603270,2023-05-20T11:06:43.270,1.460,172.806,-81.769,359.954,359.954
1684573603280,2023-05-20T11:06:43.280,1.470,172.808,-81.772,359.984,359.984
1684573603290,2023-05-20T11:06:43.290,1.480,172.805,-81.772,0.021,0.021
1684573603300,2023-05-20T11:06:43.300,1.490,172.810,-81.777,0.037,0.037
1684573603310,2023-05-20T11:06:43.310,1.500,172.816,-81.779,0.032,0.032
1684573603320,2023-05-20T11:06:43.320,1.510,172.818,-81.769,0.006,0.006
1684573603330,2023-05-20T11:06:43.330,1.520,172.820,-81.761,359.966,359.966
1684573603340,2023-05-20T11:06:43.340,1.530,172.824,-81.761,359.918,359.918
1684573603350,2023-05-20T11:06:43.350,1.540,172.833,-81.777,359.851,359.851
1684573603360,2023-05-20T11:06:43.360,1.550,172.846,-81.798,359.774,359.774
1684573603370,2023-05-20T11:06:43.370,1.560,172.854,-81.814,359.706,359.706
1684573603380,2023-05-20T11:06:43.380,1.570,172.863,-81.812,359.655,359.655
1684573603390,2023-05-20T11:06:43.390,1.580,172.871,-81.810,359.629,359.629
1684573603400,2023-05-20T11:06:43.400,1.590,172.879,-81.811,359.623,359.623
1684573603410,2023-05-20T11:06:43.410,1.600,172.887,-81.811,359.617,359.617
1684573603420,2023-05-20T11:06:43.420,1.610,172.890,-81.809,359.608,359.608
1684573603430,2023-05-20T11:06:43.430,1.620,172.895,-81.808,359.595,359.595
1684573603440,2023-05-20T11:06:43.440,1.630,172.901,-81.808,359.582,359.582
1684573603450,2023-05-20T11:06:43.450,1.640,172.908,-81.812,359.577,359.577
1684573603460,2023-05-20T11:06:43.460,1.650,172.905,-81.810,359.581,359.581
1684573603470,2023-05-20T11:06:43.470,1.660,172.900,-81.806,359.587,359.587
1684573603480,2023-05-20T11:06:43.480,1.670,172.896,-81.798,359.594,359.594
1684573603490,2023-05-20T11:06:43.490,1.680,172.894,-81.793,359.610,359.610
1684573603500,2023-05-20T11:06:43.500,1.690,172.901,-81.801,359.615,359.615
1684573603510,2023-05-20T11:06:43.510,1.700,172.911,-81.812,359.605,359.605
1684573603520,2023-05-20T11:06:43.520,1.710,172.921,-81.822,359.586,359.586
1684573603530,2023-05-20T11:06:43.530,1.720,172.931,-81.832,359.576,359.576
1684573603540,2023-05-20T11:06:43.540,1.730,172.937,-81.838,359.571,359.571
1684573603550,2023-05-20T11:06:43.550,1.740,172.941,-81.842,359.567,359.567
