epoch (ms),time (01:00),elapsed (s),pitch (deg),roll (deg),yaw (deg), heading (deg)
1685129739130,2023-05-26T21:35:39.130,0.000,171.118,-74.009,0.049,0.049
1685129739140,2023-05-26T21:35:39.140,0.010,171.114,-74.029,0.109,0.109
1685129739150,2023-05-26T21:35:39.150,0.020,171.120,-74.047,0.143,0.143
1685129739160,2023-05-26T21:35:39.160,0.030,171.135,-74.067,0.144,0.144
1685129739170,2023-05-26T21:35:39.170,0.040,171.155,-74.085,0.116,0.116
1685129739180,2023-05-26T21:35:39.180,0.050,171.180,-74.102,0.064,0.064
1685129739190,2023-05-26T21:35:39.190,0.060,171.206,-74.117,359.996,359.996
1685129739200,2023-05-26T21:35:39.200,0.070,171.236,-74.128,359.915,359.915
1685129739210,2023-05-26T21:35:39.210,0.080,171.266,-74.137,359.828,359.828
1685129739220,2023-05-26T21:35:39.220,0.090,171.291,-74.145,359.752,359.752
1685129739230,2023-05-26T21:35:39.230,0.100,171.313,-74.153,359.691,359.691
1685129739240,2023-05-26T21:35:39.240,0.110,171.331,-74.160,359.653,359.653
1685129739250,2023-05-26T21:35:39.250,0.120,171.345,-74.168,359.639,359.639
1685129739260,2023-05-26T21:35:39.260,0.130,171.353,-74.175,359.652,359.652
1685129739270,2023-05-26T21:35:39.270,0.140,171.354,-74.181,359.691,359.691
1685129739280,2023-05-26T21:35:39.280,0.150,171.351,-74.187,359.747,359.747
1685129739290,2023-05-26T21:35:39.290,0.160,171.347,-74.193,359.813,359.813
1685129739300,2023-05-26T21:35:39.300,0.170,171.354,-74.209,359.868,359.868
1685129739310,2023-05-26T21:35:39.310,0.180,171.352,-74.215,359.924,359.924
1685129739320,2023-05-26T21:35:39.320,0.190,171.354,-74.221,359.962,359.962
1685129739330,2023-05-26T21:35:39.330,0.200,171.359,-74.227,359.981,359.981
1685129739340,2023-05-26T21:35:39.340,0.210,171.367,-74.232,359.973,359.973
1685129739350,2023-05-26T21:35:39.350,0.220,171.378,-74.237,359.951,359.951
1685129739360,2023-05-26T21:35:39.360,0.230,171.393,-74.237,359.909,359.909
1685129739370,2023-05-26T21:35:39.370,0.240,171.456,-74.274,359.797,359.797
