epoch (ms),time (01:00),elapsed (s),pitch (deg),roll (deg),yaw (deg), heading (deg)
1684581924581,2023-05-20T13:25:24.581,0.000,165.169,-71.579,0.017,0.017
1684581924591,2023-05-20T13:25:24.591,0.010,165.156,-71.570,0.044,0.044
1684581924601,2023-05-20T13:25:24.601,0.020,165.154,-71.566,0.054,0.054
1684581924611,2023-05-20T13:25:24.611,0.030,165.154,-71.562,0.056,0.056
1684581924621,2023-05-20T13:25:24.621,0.040,165.154,-71.562,0.056,0.056
1684581924631,2023-05-20T13:25:24.631,0.050,165.154,-71.562,0.056,0.056
1684581924641,2023-05-20T13:25:24.641,0.060,165.153,-71.562,0.057,0.057
1684581924651,2023-05-20T13:25:24.651,0.070,165.152,-71.561,0.064,0.064
1684581924661,2023-05-20T13:25:24.661,0.080,165.149,-71.561,0.078,0.078
1684581924671,2023-05-20T13:25:24.671,0.090,165.146,-71.561,0.095,0.095
1684581924681,2023-05-20T13:25:24.681,0.100,165.143,-71.560,0.111,0.111
1684581924691,2023-05-20T13:25:24.691,0.110,165.140,-71.559,0.126,0.126
1684581924701,2023-05-20T13:25:24.701,0.120,165.139,-71.559,0.135,0.135
1684581924711,2023-05-20T13:25:24.711,0.130,165.140,-71.560,0.134,0.134
1684581924721,2023-05-20T13:25:24.721,0.140,165.136,-71.555,0.128,0.128
1684581924731,2023-05-20T13:25:24.731,0.150,165.129,-71.548,0.122,0.122
1684581924741,2023-05-20T13:25:24.741,0.160,165.124,-71.540,0.110,0.110
1684581924751,2023-05-20T13:25:24.751,0.170,165.120,-71.534,0.095,0.095
1684581924761,2023-05-20T13:25:24.761,0.180,165.114,-71.526,0.082,0.082
1684581924771,2023-05-20T13:25:24.771,0.190,165.107,-71.517,0.068,0.068
1684581924781,2023-05-20T13:25:24.781,0.200,165.100,-71.507,0.052,0.052
1684581924791,2023-05-20T13:25:24.791,0.210,165.094,-71.498,0.037,0.037
1684581924801,2023-05-20T13:25:24.801,0.220,165.088,-71.489,0.020,0.020
1684581924811,2023-05-20T13:25:24.811,0.230,165.080,-71.482,0.003,0.003
1684581924821,2023-05-20T13:25:24.821,0.240,165.073,-71.476,359.983,359.983
1684581924831,2023-05-20T13:25:24.831,0.250,165.062,-71.467,359.965,359.965
1684581924841,2023-05-20T13:25:24.841,0.260,165.045,-71.452,359.960,359.960
1684581924851,2023-05-20T13:25:24.851,0.270,165.023,-71.432,359.965,359.965
1684581924861,2023-05-20T13:25:24.861,0.280,165.017,-71.425,359.962,359.962
1684581924871,2023-05-20T13:25:24.871,0.290,165.011,-71.420,359.968,359.968
1684581924881,2023-05-20T13:25:24.881,0.300,165.010,-71.420,359.975,359.975
1684581924891,2023-05-20T13:25:24.891,0.310,164.994,-71.408,0.001,0.001
1684581924901,2023-05-20T13:25:24.901,0.320,164.982,-71.399,0.026,0.026
1684581924911,2023-05-20T13:25:24.911,0.330,164.971,-71.393,0.046,0.046
1684581924921,2023-05-20T13:25:24.921,0.340,164.965,-71.389,0.053,0.053
1684581924931,2023-05-20T13:25:24.931,0.350,164.960,-71.387,0.059,0.059
1684581924941,2023-05-20T13:25:24.941,0.360,164.956,-71.387,0.064,0.064
1684581924951,2023-05-20T13:25:24.951,0.370,164.959,-71.391,0.062,0.062
1684581924961,2023-05-20T13:25:24.961,0.380,164.961,-71.396,0.060,0.060
1684581924971,2023-05-20T13:25:24.971,0.390,164.961,-71.397,0.070,0.070
1684581924981,2023-05-20T13:25:24.981,0.400,164.964,-71.398,0.070,0.070
1684581924991,2023-05-20T13:25:24.991,0.410,164.970,-71.401,0.073,0.073
1684581925001,2023-05-20T13:25:25.001,0.420,164.976,-71.404,0.076,0.076
1684581925011,2023-05-20T13:25:25.011,0.430,164.984,-71.407,0.079,0.079
1684581925021,2023-05-20T13:25:25.021,0.440,164.993,-71.411,0.082,0.082
1684581925031,2023-05-20T13:25:25.031,0.450,165.001,-71.416,0.089,0.089
1684581925041,2023-05-20T13:25:25.041,0.460,165.010,-71.421,0.097,0.097
1684581925051,2023-05-20T13:25:25.051,0.470,165.021,-71.426,0.107,0.107
1684581925061,2023-05-20T13:25:25.061,0.480,165.031,-71.431,0.119,0.119
1684581925071,2023-05-20T13:25:25.071,0.490,165.041,-71.435,0.133,0.133
1684581925081,2023-05-20T13:25:25.081,0.500,165.051,-71.439,0.146,0.146
1684581925091,2023-05-20T13:25:25.091,0.510,165.061,-71.444,0.158,0.158
1684581925101,2023-05-20T13:25:25.101,0.520,165.071,-71.451,0.166,0.166
1684581925111,2023-05-20T13:25:25.111,0.530,165.081,-71.461,0.169,0.169
1684581925121,2023-05-20T13:25:25.121,0.540,165.091,-71.467,0.172,0.172
1684581925131,2023-05-20T13:25:25.131,0.550,165.103,-71.478,0.171,0.171
1684581925141,2023-05-20T13:25:25.141,0.560,165.113,-71.488,0.169,0.169
1684581925151,2023-05-20T13:25:25.151,0.570,165.122,-71.496,0.171,0.171
1684581925161,2023-05-20T13:25:25.161,0.580,165.128,-71.504,0.178,0.178
1684581925171,2023-05-20T13:25:25.171,0.590,165.136,-71.513,0.185,0.185
1684581925181,2023-05-20T13:25:25.181,0.600,165.143,-71.522,0.197,0.197
1684581925191,2023-05-20T13:25:25.191,0.610,165.146,-71.529,0.217,0.217
1684581925201,2023-05-20T13:25:25.201,0.620,165.148,-71.536,0.241,0.241
1684581925211,2023-05-20T13:25:25.211,0.630,165.150,-71.542,0.268,0.268
1684581925221,2023-05-20T13:25:25.221,0.640,165.154,-71.550,0.296,0.296
1684581925231,2023-05-20T13:25:25.231,0.650,165.160,-71.560,0.316,0.316
1684581925241,2023-05-20T13:25:25.241,0.660,165.169,-71.570,0.326,0.326
1684581925251,2023-05-20T13:25:25.251,0.670,165.182,-71.582,0.326,0.326
1684581925261,2023-05-20T13:25:25.261,0.680,165.195,-71.595,0.319,0.319
1684581925271,2023-05-20T13:25:25.271,0.690,165.210,-71.607,0.305,0.305
1684581925281,2023-05-20T13:25:25.281,0.700,165.222,-71.617,0.292,0.292
1684581925291,2023-05-20T13:25:25.291,0.710,165.233,-71.627,0.281,0.281
1684581925301,2023-05-20T13:25:25.301,0.720,165.245,-71.636,0.269,0.269
1684581925311,2023-05-20T13:25:25.311,0.730,165.257,-71.646,0.257,0.257
1684581925321,2023-05-20T13:25:25.321,0.740,165.267,-71.654,0.248,0.248
1684581925331,2023-05-20T13:25:25.331,0.750,165.274,-71.660,0.240,0.240
1684581925341,2023-05-20T13:25:25.341,0.760,165.280,-71.665,0.235,0.235
1684581925351,2023-05-20T13:25:25.351,0.770,165.288,-71.671,0.228,0.228
1684581925361,2023-05-20T13:25:25.361,0.780,165.296,-71.679,0.220,0.220
1684581925371,2023-05-20T13:25:25.371,0.790,165.303,-71.686,0.222,0.222
1684581925381,2023-05-20T13:25:25.381,0.800,165.309,-71.693,0.226,0.226
1684581925391,2023-05-20T13:25:25.391,0.810,165.314,-71.701,0.230,0.230
1684581925401,2023-05-20T13:25:25.401,0.820,165.322,-71.708,0.231,0.231
1684581925411,2023-05-20T13:25:25.411,0.830,165.330,-71.716,0.223,0.223
1684581925421,2023-05-20T13:25:25.421,0.840,165.339,-71.724,0.215,0.215
1684581925431,2023-05-20T13:25:25.431,0.850,165.347,-71.731,0.207,0.207
1684581925441,2023-05-20T13:25:25.441,0.860,165.354,-71.738,0.201,0.201
1684581925451,2023-05-20T13:25:25.451,0.870,165.361,-71.746,0.202,0.202
1684581925461,2023-05-20T13:25:25.461,0.880,165.369,-71.754,0.204,0.204
1684581925471,2023-05-20T13:25:25.471,0.890,165.377,-71.762,0.207,0.207
1684581925481,2023-05-20T13:25:25.481,0.900,165.385,-71.771,0.208,0.208
1684581925491,2023-05-20T13:25:25.491,0.910,165.395,-71.780,0.205,0.205
1684581925501,2023-05-20T13:25:25.501,0.920,165.401,-71.788,0.208,0.208
1684581925511,2023-05-20T13:25:25.511,0.930,165.406,-71.795,0.215,0.215
1684581925521,2023-05-20T13:25:25.521,0.940,165.410,-71.802,0.226,0.226
1684581925531,2023-05-20T13:25:25.531,0.950,165.417,-71.812,0.240,0.240
1684581925541,2023-05-20T13:25:25.541,0.960,165.427,-71.825,0.252,0.252
1684581925551,2023-05-20T13:25:25.551,0.970,165.436,-71.838,0.268,0.268
1684581925561,2023-05-20T13:25:25.561,0.980,165.446,-71.850,0.286,0.286
1684581925571,2023-05-20T13:25:25.571,0.990,165.456,-71.863,0.302,0.302
1684581925581,2023-05-20T13:25:25.581,1.000,165.467,-71.876,0.312,0.312
1684581925591,2023-05-20T13:25:25.591,1.010,165.479,-71.889,0.316,0.316
1684581925601,2023-05-20T13:25:25.601,1.020,165.490,-71.901,0.319,0.319
1684581925611,2023-05-20T13:25:25.611,1.030,165.498,-71.910,0.324,0.324
1684581925621,2023-05-20T13:25:25.621,1.040,165.507,-71.916,0.331,0.331
1684581925631,2023-05-20T13:25:25.631,1.050,165.517,-71.926,0.333,0.333
1684581925641,2023-05-20T13:25:25.641,1.060,165.526,-71.935,0.332,0.332
1684581925651,2023-05-20T13:25:25.651,1.070,165.535,-71.945,0.331,0.331
1684581925661,2023-05-20T13:25:25.661,1.080,165.544,-71.954,0.322,0.322
1684581925671,2023-05-20T13:25:25.671,1.090,165.552,-71.961,0.315,0.315
1684581925681,2023-05-20T13:25:25.681,1.100,165.558,-71.967,0.309,0.309
1684581925691,2023-05-20T13:25:25.691,1.110,165.565,-71.974,0.304,0.304
1684581925701,2023-05-20T13:25:25.701,1.120,165.569,-71.981,0.311,0.311
1684581925711,2023-05-20T13:25:25.711,1.130,165.573,-71.987,0.321,0.321
1684581925721,2023-05-20T13:25:25.721,1.140,165.578,-71.994,0.333,0.333
1684581925731,2023-05-20T13:25:25.731,1.150,165.586,-72.003,0.343,0.343
1684581925741,2023-05-20T13:25:25.741,1.160,165.594,-72.013,0.351,0.351
1684581925751,2023-05-20T13:25:25.751,1.170,165.601,-72.020,0.355,0.355
1684581925761,2023-05-20T13:25:25.761,1.180,165.608,-72.027,0.355,0.355
1684581925771,2023-05-20T13:25:25.771,1.190,165.617,-72.035,0.347,0.347
1684581925781,2023-05-20T13:25:25.781,1.200,165.624,-72.041,0.340,0.340
1684581925791,2023-05-20T13:25:25.791,1.210,165.631,-72.047,0.333,0.333
1684581925801,2023-05-20T13:25:25.801,1.220,165.639,-72.054,0.325,0.325
1684581925811,2023-05-20T13:25:25.811,1.230,165.645,-72.060,0.319,0.319
1684581925821,2023-05-20T13:25:25.821,1.240,165.650,-72.065,0.314,0.314
1684581925831,2023-05-20T13:25:25.831,1.250,165.656,-72.071,0.309,0.309
1684581925841,2023-05-20T13:25:25.841,1.260,165.662,-72.077,0.303,0.303
1684581925851,2023-05-20T13:25:25.851,1.270,165.666,-72.081,0.300,0.300
1684581925861,2023-05-20T13:25:25.861,1.280,165.667,-72.085,0.308,0.308
1684581925871,2023-05-20T13:25:25.871,1.290,165.670,-72.089,0.313,0.313
1684581925881,2023-05-20T13:25:25.881,1.300,165.675,-72.094,0.314,0.314
1684581925891,2023-05-20T13:25:25.891,1.310,165.682,-72.100,0.308,0.308
1684581925901,2023-05-20T13:25:25.901,1.320,165.688,-72.106,0.302,0.302
1684581925911,2023-05-20T13:25:25.911,1.330,165.694,-72.112,0.296,0.296
1684581925921,2023-05-20T13:25:25.921,1.340,165.698,-72.115,0.293,0.293
1684581925931,2023-05-20T13:25:25.931,1.350,165.701,-72.118,0.291,0.291
1684581925941,2023-05-20T13:25:25.941,1.360,165.705,-72.122,0.288,0.288
1684581925951,2023-05-20T13:25:25.951,1.370,165.709,-72.126,0.284,0.284
1684581925961,2023-05-20T13:25:25.961,1.380,165.710,-72.128,0.283,0.283
1684581925971,2023-05-20T13:25:25.971,1.390,165.713,-72.131,0.281,0.281
1684581925981,2023-05-20T13:25:25.981,1.400,165.716,-72.135,0.278,0.278
