epoch (ms),time (01:00),elapsed (s),pitch (deg),roll (deg),yaw (deg), heading (deg)
1684150139569,2023-05-15T13:28:59.569,0.000,-174.845,-75.470,-0.000,-0.000
1684150139579,2023-05-15T13:28:59.579,0.010,-174.846,-75.476,0.055,0.055
1684150139589,2023-05-15T13:28:59.589,0.020,-174.841,-75.480,0.104,0.104
1684150139599,2023-05-15T13:28:59.599,0.030,-174.841,-75.487,0.155,0.155
1684150139609,2023-05-15T13:28:59.609,0.040,-174.840,-75.491,0.202,0.202
1684150139619,2023-05-15T13:28:59.619,0.050,-174.836,-75.494,0.241,0.241
1684150139629,2023-05-15T13:28:59.629,0.060,-174.833,-75.498,0.278,0.278
1684150139639,2023-05-15T13:28:59.639,0.070,-174.826,-75.501,0.312,0.312
1684150139649,2023-05-15T13:28:59.649,0.080,-174.821,-75.504,0.351,0.351
1684150139659,2023-05-15T13:28:59.659,0.090,-174.817,-75.507,0.394,0.394
1684150139669,2023-05-15T13:28:59.669,0.100,-174.815,-75.509,0.441,0.441
1684150139679,2023-05-15T13:28:59.679,0.110,-174.815,-75.507,0.489,0.489
1684150139689,2023-05-15T13:28:59.689,0.120,-174.816,-75.505,0.534,0.534
1684150139699,2023-05-15T13:28:59.699,0.130,-174.815,-75.504,0.569,0.569
1684150139709,2023-05-15T13:28:59.709,0.140,-174.811,-75.495,0.589,0.589
1684150139719,2023-05-15T13:28:59.719,0.150,-174.805,-75.486,0.593,0.593
1684150139729,2023-05-15T13:28:59.729,0.160,-174.800,-75.477,0.585,0.585
1684150139739,2023-05-15T13:28:59.739,0.170,-174.792,-75.465,0.565,0.565
1684150139749,2023-05-15T13:28:59.749,0.180,-174.783,-75.453,0.535,0.535
1684150139759,2023-05-15T13:28:59.759,0.190,-174.772,-75.441,0.496,0.496
1684150139769,2023-05-15T13:28:59.769,0.200,-174.761,-75.427,0.454,0.454
1684150139779,2023-05-15T13:28:59.779,0.210,-174.751,-75.411,0.411,0.411
1684150139789,2023-05-15T13:28:59.789,0.220,-174.743,-75.393,0.369,0.369
1684150139799,2023-05-15T13:28:59.799,0.230,-174.736,-75.376,0.329,0.329
1684150139809,2023-05-15T13:28:59.809,0.240,-174.730,-75.358,0.290,0.290
1684150139819,2023-05-15T13:28:59.819,0.250,-174.727,-75.341,0.259,0.259
1684150139829,2023-05-15T13:28:59.829,0.260,-174.727,-75.324,0.244,0.244
1684150139839,2023-05-15T13:28:59.839,0.270,-174.732,-75.308,0.247,0.247
1684150139849,2023-05-15T13:28:59.849,0.280,-174.738,-75.296,0.253,0.253
1684150139859,2023-05-15T13:28:59.859,0.290,-174.750,-75.288,0.279,0.279
1684150139869,2023-05-15T13:28:59.869,0.300,-174.756,-75.280,0.313,0.313
1684150139879,2023-05-15T13:28:59.879,0.310,-174.762,-75.272,0.361,0.361
1684150139889,2023-05-15T13:28:59.889,0.320,-174.768,-75.270,0.421,0.421
1684150139899,2023-05-15T13:28:59.899,0.330,-174.774,-75.267,0.487,0.487
1684150139909,2023-05-15T13:28:59.909,0.340,-174.782,-75.264,0.564,0.564
1684150139919,2023-05-15T13:28:59.919,0.350,-174.787,-75.264,0.649,0.649
1684150139929,2023-05-15T13:28:59.929,0.360,-174.789,-75.264,0.739,0.739
1684150139939,2023-05-15T13:28:59.939,0.370,-174.790,-75.263,0.834,0.834
1684150139949,2023-05-15T13:28:59.949,0.380,-174.792,-75.262,0.939,0.939
1684150139959,2023-05-15T13:28:59.959,0.390,-174.796,-75.263,1.060,1.060
1684150139969,2023-05-15T13:28:59.969,0.400,-174.800,-75.265,1.189,1.189
1684150139979,2023-05-15T13:28:59.979,0.410,-174.803,-75.269,1.323,1.323
1684150139989,2023-05-15T13:28:59.989,0.420,-174.806,-75.274,1.450,1.450
1684150139999,2023-05-15T13:28:59.999,0.430,-174.808,-75.280,1.561,1.561
1684150140009,2023-05-15T13:29:00.009,0.440,-174.809,-75.285,1.649,1.649
1684150140019,2023-05-15T13:29:00.019,0.450,-174.808,-75.287,1.706,1.706
1684150140029,2023-05-15T13:29:00.029,0.460,-174.804,-75.283,1.733,1.733
1684150140039,2023-05-15T13:29:00.039,0.470,-174.796,-75.279,1.732,1.732
1684150140049,2023-05-15T13:29:00.049,0.480,-174.786,-75.277,1.708,1.708
1684150140059,2023-05-15T13:29:00.059,0.490,-174.772,-75.287,1.669,1.669
1684150140069,2023-05-15T13:29:00.069,0.500,-174.761,-75.296,1.630,1.630
1684150140079,2023-05-15T13:29:00.079,0.510,-174.753,-75.305,1.594,1.594
1684150140089,2023-05-15T13:29:00.089,0.520,-174.747,-75.312,1.564,1.564
1684150140099,2023-05-15T13:29:00.099,0.530,-174.743,-75.324,1.543,1.543
1684150140109,2023-05-15T13:29:00.109,0.540,-174.741,-75.341,1.526,1.526
1684150140119,2023-05-15T13:29:00.119,0.550,-174.741,-75.360,1.517,1.517
1684150140129,2023-05-15T13:29:00.129,0.560,-174.747,-75.382,1.527,1.527
1684150140139,2023-05-15T13:29:00.139,0.570,-174.758,-75.401,1.555,1.555
1684150140149,2023-05-15T13:29:00.149,0.580,-174.763,-75.409,1.594,1.594
1684150140159,2023-05-15T13:29:00.159,0.590,-174.770,-75.415,1.649,1.649
1684150140169,2023-05-15T13:29:00.169,0.600,-174.772,-75.426,1.708,1.708
1684150140179,2023-05-15T13:29:00.179,0.610,-174.776,-75.450,1.771,1.771
1684150140189,2023-05-15T13:29:00.189,0.620,-174.779,-75.485,1.834,1.834
1684150140199,2023-05-15T13:29:00.199,0.630,-174.782,-75.525,1.893,1.893
