epoch (ms),time (01:00),elapsed (s),pitch (deg),roll (deg),yaw (deg), heading (deg)
1685529395854,2023-05-31T12:36:35.854,0.000,165.816,-74.461,0.000,0.000
1685529395864,2023-05-31T12:36:35.864,0.010,165.824,-74.471,0.016,0.016
1685529395874,2023-05-31T12:36:35.874,0.020,165.822,-74.474,0.040,0.040
1685529395884,2023-05-31T12:36:35.884,0.030,165.828,-74.483,0.060,0.060
1685529395894,2023-05-31T12:36:35.894,0.040,165.835,-74.492,0.080,0.080
1685529395904,2023-05-31T12:36:35.904,0.050,165.842,-74.501,0.098,0.098
1685529395914,2023-05-31T12:36:35.914,0.060,165.846,-74.508,0.119,0.119
1685529395924,2023-05-31T12:36:35.924,0.070,165.851,-74.515,0.142,0.142
1685529395934,2023-05-31T12:36:35.934,0.080,165.855,-74.522,0.165,0.165
1685529395944,2023-05-31T12:36:35.944,0.090,165.860,-74.529,0.190,0.190
1685529395954,2023-05-31T12:36:35.954,0.100,165.863,-74.536,0.217,0.217
1685529395964,2023-05-31T12:36:35.964,0.110,165.867,-74.542,0.243,0.243
1685529395974,2023-05-31T12:36:35.974,0.120,165.870,-74.548,0.270,0.270
1685529395984,2023-05-31T12:36:35.984,0.130,165.866,-74.548,0.306,0.306
1685529395994,2023-05-31T12:36:35.994,0.140,165.869,-74.554,0.335,0.335
1685529396004,2023-05-31T12:36:36.004,0.150,165.872,-74.560,0.368,0.368
1685529396014,2023-05-31T12:36:36.014,0.160,165.874,-74.568,0.401,0.401
1685529396024,2023-05-31T12:36:36.024,0.170,165.876,-74.575,0.439,0.439
1685529396034,2023-05-31T12:36:36.034,0.180,165.878,-74.581,0.476,0.476
1685529396044,2023-05-31T12:36:36.044,0.190,165.874,-74.581,0.519,0.519
1685529396054,2023-05-31T12:36:36.054,0.200,165.871,-74.584,0.556,0.556
1685529396064,2023-05-31T12:36:36.064,0.210,165.868,-74.588,0.588,0.588
1685529396074,2023-05-31T12:36:36.074,0.220,165.866,-74.589,0.618,0.618
1685529396084,2023-05-31T12:36:36.084,0.230,165.871,-74.597,0.637,0.637
1685529396094,2023-05-31T12:36:36.094,0.240,165.876,-74.604,0.656,0.656
