epoch (ms),time (01:00),elapsed (s),pitch (deg),roll (deg),yaw (deg), heading (deg)
1684781044435,2023-05-22T20:44:04.435,0.000,167.872,-72.273,0.006,0.006
1684781044445,2023-05-22T20:44:04.445,0.010,167.868,-72.273,0.026,0.026
1684781044455,2023-05-22T20:44:04.455,0.020,167.872,-72.279,0.038,0.038
1684781044465,2023-05-22T20:44:04.465,0.030,167.875,-72.279,0.056,0.056
1684781044475,2023-05-22T20:44:04.475,0.040,167.878,-72.281,0.078,0.078
1684781044485,2023-05-22T20:44:04.485,0.050,167.882,-72.289,0.099,0.099
1684781044495,2023-05-22T20:44:04.495,0.060,167.886,-72.295,0.121,0.121
1684781044505,2023-05-22T20:44:04.505,0.070,167.893,-72.303,0.136,0.136
1684781044515,2023-05-22T20:44:04.515,0.080,167.895,-72.305,0.152,0.152
1684781044525,2023-05-22T20:44:04.525,0.090,167.898,-72.307,0.162,0.162
1684781044535,2023-05-22T20:44:04.535,0.100,167.902,-72.313,0.167,0.167
1684781044545,2023-05-22T20:44:04.545,0.110,167.906,-72.316,0.165,0.165
1684781044555,2023-05-22T20:44:04.555,0.120,167.909,-72.319,0.163,0.163
1684781044565,2023-05-22T20:44:04.565,0.130,167.911,-72.319,0.163,0.163
1684781044575,2023-05-22T20:44:04.575,0.140,167.911,-72.316,0.165,0.165
1684781044585,2023-05-22T20:44:04.585,0.150,167.911,-72.311,0.168,0.168
1684781044595,2023-05-22T20:44:04.595,0.160,167.910,-72.302,0.171,0.171
1684781044605,2023-05-22T20:44:04.605,0.170,167.910,-72.291,0.176,0.176
1684781044615,2023-05-22T20:44:04.615,0.180,167.910,-72.282,0.179,0.179
1684781044625,2023-05-22T20:44:04.625,0.190,167.910,-72.271,0.183,0.183
1684781044635,2023-05-22T20:44:04.635,0.200,167.910,-72.261,0.187,0.187
1684781044645,2023-05-22T20:44:04.645,0.210,167.910,-72.253,0.190,0.190
1684781044655,2023-05-22T20:44:04.655,0.220,167.915,-72.248,0.188,0.188
1684781044665,2023-05-22T20:44:04.665,0.230,167.922,-72.243,0.185,0.185
1684781044675,2023-05-22T20:44:04.675,0.240,167.929,-72.239,0.181,0.181
1684781044685,2023-05-22T20:44:04.685,0.250,167.934,-72.237,0.186,0.186
1684781044695,2023-05-22T20:44:04.695,0.260,167.939,-72.236,0.192,0.192
1684781044705,2023-05-22T20:44:04.705,0.270,167.944,-72.236,0.201,0.201
1684781044715,2023-05-22T20:44:04.715,0.280,167.950,-72.236,0.211,0.211
1684781044725,2023-05-22T20:44:04.725,0.290,167.958,-72.239,0.222,0.222
1684781044735,2023-05-22T20:44:04.735,0.300,167.968,-72.242,0.234,0.234
1684781044745,2023-05-22T20:44:04.745,0.310,167.979,-72.247,0.244,0.244
1684781044755,2023-05-22T20:44:04.755,0.320,167.990,-72.254,0.253,0.253
1684781044765,2023-05-22T20:44:04.765,0.330,168.001,-72.258,0.265,0.265
1684781044775,2023-05-22T20:44:04.775,0.340,168.012,-72.262,0.279,0.279
1684781044785,2023-05-22T20:44:04.785,0.350,168.023,-72.266,0.290,0.290
1684781044795,2023-05-22T20:44:04.795,0.360,168.034,-72.269,0.293,0.293
1684781044805,2023-05-22T20:44:04.805,0.370,168.044,-72.275,0.295,0.295
1684781044815,2023-05-22T20:44:04.815,0.380,168.055,-72.286,0.291,0.291
1684781044825,2023-05-22T20:44:04.825,0.390,168.066,-72.296,0.278,0.278
1684781044835,2023-05-22T20:44:04.835,0.400,168.078,-72.308,0.266,0.266
1684781044845,2023-05-22T20:44:04.845,0.410,168.089,-72.319,0.254,0.254
1684781044855,2023-05-22T20:44:04.855,0.420,168.099,-72.329,0.243,0.243
1684781044865,2023-05-22T20:44:04.865,0.430,168.109,-72.339,0.232,0.232
1684781044875,2023-05-22T20:44:04.875,0.440,168.117,-72.343,0.225,0.225
1684781044885,2023-05-22T20:44:04.885,0.450,168.117,-72.341,0.225,0.225
1684781044895,2023-05-22T20:44:04.895,0.460,168.123,-72.342,0.221,0.221
1684781044905,2023-05-22T20:44:04.905,0.470,168.129,-72.342,0.217,0.217
1684781044915,2023-05-22T20:44:04.915,0.480,168.136,-72.347,0.210,0.210
1684781044925,2023-05-22T20:44:04.925,0.490,168.142,-72.353,0.203,0.203
1684781044935,2023-05-22T20:44:04.935,0.500,168.150,-72.358,0.196,0.196
1684781044945,2023-05-22T20:44:04.945,0.510,168.158,-72.364,0.188,0.188
1684781044955,2023-05-22T20:44:04.955,0.520,168.165,-72.364,0.182,0.182
1684781044965,2023-05-22T20:44:04.965,0.530,168.171,-72.362,0.178,0.178
1684781044975,2023-05-22T20:44:04.975,0.540,168.177,-72.367,0.178,0.178
1684781044985,2023-05-22T20:44:04.985,0.550,168.184,-72.374,0.183,0.183
1684781044995,2023-05-22T20:44:04.995,0.560,168.191,-72.381,0.190,0.190
1684781045005,2023-05-22T20:44:05.005,0.570,168.199,-72.389,0.198,0.198
1684781045015,2023-05-22T20:44:05.015,0.580,168.206,-72.397,0.204,0.204
1684781045025,2023-05-22T20:44:05.025,0.590,168.214,-72.404,0.208,0.208
1684781045035,2023-05-22T20:44:05.035,0.600,168.223,-72.412,0.208,0.208
1684781045045,2023-05-22T20:44:05.045,0.610,168.233,-72.421,0.206,0.206
1684781045055,2023-05-22T20:44:05.055,0.620,168.244,-72.430,0.194,0.194
1684781045065,2023-05-22T20:44:05.065,0.630,168.254,-72.438,0.184,0.184
1684781045075,2023-05-22T20:44:05.075,0.640,168.262,-72.447,0.184,0.184
1684781045085,2023-05-22T20:44:05.085,0.650,168.272,-72.456,0.183,0.183
1684781045095,2023-05-22T20:44:05.095,0.660,168.282,-72.465,0.171,0.171
1684781045105,2023-05-22T20:44:05.105,0.670,168.294,-72.475,0.159,0.159
1684781045115,2023-05-22T20:44:05.115,0.680,168.307,-72.485,0.134,0.134
1684781045125,2023-05-22T20:44:05.125,0.690,168.322,-72.497,0.104,0.104
1684781045135,2023-05-22T20:44:05.135,0.700,168.341,-72.513,0.070,0.070
1684781045145,2023-05-22T20:44:05.145,0.710,168.361,-72.528,0.023,0.023
1684781045155,2023-05-22T20:44:05.155,0.720,168.378,-72.539,359.975,359.975
1684781045165,2023-05-22T20:44:05.165,0.730,168.394,-72.549,359.930,359.930
1684781045175,2023-05-22T20:44:05.175,0.740,168.412,-72.562,359.882,359.882
1684781045185,2023-05-22T20:44:05.185,0.750,168.431,-72.572,359.822,359.822
1684781045195,2023-05-22T20:44:05.195,0.760,168.438,-72.573,359.770,359.770
1684781045205,2023-05-22T20:44:05.205,0.770,168.435,-72.571,359.748,359.748
1684781045215,2023-05-22T20:44:05.215,0.780,168.431,-72.569,359.741,359.741
1684781045225,2023-05-22T20:44:05.225,0.790,168.436,-72.572,359.727,359.727
1684781045235,2023-05-22T20:44:05.235,0.800,168.444,-72.570,359.706,359.706
1684781045245,2023-05-22T20:44:05.245,0.810,168.457,-72.576,359.672,359.672
1684781045255,2023-05-22T20:44:05.255,0.820,168.472,-72.583,359.635,359.635
1684781045265,2023-05-22T20:44:05.265,0.830,168.487,-72.590,359.598,359.598
1684781045275,2023-05-22T20:44:05.275,0.840,168.502,-72.597,359.562,359.562
1684781045285,2023-05-22T20:44:05.285,0.850,168.517,-72.605,359.527,359.527
1684781045295,2023-05-22T20:44:05.295,0.860,168.529,-72.611,359.499,359.499
1684781045305,2023-05-22T20:44:05.305,0.870,168.538,-72.616,359.475,359.475
1684781045315,2023-05-22T20:44:05.315,0.880,168.547,-72.620,359.456,359.456
1684781045325,2023-05-22T20:44:05.325,0.890,168.555,-72.625,359.441,359.441
1684781045335,2023-05-22T20:44:05.335,0.900,168.564,-72.630,359.418,359.418
1684781045345,2023-05-22T20:44:05.345,0.910,168.576,-72.635,359.385,359.385
1684781045355,2023-05-22T20:44:05.355,0.920,168.589,-72.640,359.346,359.346
1684781045365,2023-05-22T20:44:05.365,0.930,168.604,-72.647,359.301,359.301
1684781045375,2023-05-22T20:44:05.375,0.940,168.619,-72.653,359.256,359.256
1684781045385,2023-05-22T20:44:05.385,0.950,168.635,-72.661,359.214,359.214
1684781045395,2023-05-22T20:44:05.395,0.960,168.652,-72.669,359.170,359.170
1684781045405,2023-05-22T20:44:05.405,0.970,168.666,-72.675,359.129,359.129
1684781045415,2023-05-22T20:44:05.415,0.980,168.679,-72.680,359.089,359.089
1684781045425,2023-05-22T20:44:05.425,0.990,168.692,-72.685,359.047,359.047
