epoc (ms),timestamp (+0200),elapsed (s),x-axis (g),y-axis (g),z-axis (g);;;;;
1.68156E+12;2023-04-15T12.37.53.276;0.67;-1.062;0.089;-0.088
1.68156E+12;2023-04-15T12.37.53.286;0.68;-1.045;0.087;-0.086
1.68156E+12;2023-04-15T12.37.53.296;0.69;-1.037;0.088;-0.075
1.68156E+12;2023-04-15T12.37.53.306;0.7;-1.04;0.086;-0.069
1.68156E+12;2023-04-15T12.37.53.316;0.71;-1.058;0.082;-0.054
1.68156E+12;2023-04-15T12.37.53.326;0.72;-1.062;0.086;-0.042
1.68156E+12;2023-04-15T12.37.53.336;0.73;-1.054;0.088;-0.039
1.68156E+12;2023-04-15T12.37.53.346;0.74;-1.079;0.081;-0.063
1.68156E+12;2023-04-15T12.37.53.356;0.75;-1.082;0.061;-0.07
1.68156E+12;2023-04-15T12.37.53.366;0.76;-1.064;0.045;-0.073
1.68156E+12;2023-04-15T12.37.53.376;0.77;-1.056;0.035;-0.084
1.68156E+12;2023-04-15T12.37.53.386;0.78;-1.052;0.037;-0.097
1.68156E+12;2023-04-15T12.37.53.396;0.79;-1.049;0.055;-0.092
1.68156E+12;2023-04-15T12.37.53.406;0.8;-1.052;0.076;-0.084
1.68156E+12;2023-04-15T12.37.53.416;0.81;-1.066;0.084;-0.089
1.68156E+12;2023-04-15T12.37.53.426;0.82;-1.062;0.078;-0.1
1.68156E+12;2023-04-15T12.37.53.436;0.83;-1.058;0.074;-0.103
1.68156E+12;2023-04-15T12.37.53.446;0.84;-1.046;0.082;-0.097
1.68156E+12;2023-04-15T12.37.53.456;0.85;-1.04;0.085;-0.101
1.68156E+12;2023-04-15T12.37.53.466;0.86;-1.047;0.088;-0.101
1.68156E+12;2023-04-15T12.37.53.476;0.87;-1.047;0.093;-0.093
1.68156E+12;2023-04-15T12.37.53.486;0.88;-1.055;0.09;-0.092
1.68156E+12;2023-04-15T12.37.53.496;0.89;-1.062;0.077;-0.076
1.68156E+12;2023-04-15T12.37.53.506;0.9;-1.064;0.059;-0.062
1.68156E+12;2023-04-15T12.37.53.516;0.91;-1.062;0.042;-0.051
1.68156E+12;2023-04-15T12.37.53.526;0.92;-1.048;0.03;-0.037
1.68156E+12;2023-04-15T12.37.53.536;0.93;-1.046;0.032;-0.017
1.68156E+12;2023-04-15T12.37.53.546;0.94;-1.048;0.037;-0.009
1.68156E+12;2023-04-15T12.37.53.556;0.95;-1.065;0.047;-0.007
1.68156E+12;2023-04-15T12.37.53.566;0.96;-1.071;0.059;0.017
1.68156E+12;2023-04-15T12.37.53.576;0.97;-1.082;0.064;0.034
1.68156E+12;2023-04-15T12.37.53.586;0.98;-1.056;0.069;0.052
1.68156E+12;2023-04-15T12.37.53.596;0.99;-1.042;0.089;0.065
1.68156E+12;2023-04-15T12.37.53.606;1;-1.037;0.111;0.096
1.68156E+12;2023-04-15T12.37.53.616;1.01;-1.046;0.124;0.125
1.68156E+12;2023-04-15T12.37.53.626;1.02;-1.071;0.132;0.152
1.68156E+12;2023-04-15T12.37.53.636;1.03;-1.095;0.128;0.179
1.68156E+12;2023-04-15T12.37.53.646;1.04;-1.093;0.122;0.21
1.68156E+12;2023-04-15T12.37.53.656;1.05;-1.077;0.111;0.235
1.68156E+12;2023-04-15T12.37.53.666;1.06;-1.079;0.11;0.265
1.68156E+12;2023-04-15T12.37.53.676;1.07;-1.069;0.101;0.292
1.68156E+12;2023-04-15T12.37.53.686;1.08;-1.089;0.092;0.303
1.68156E+12;2023-04-15T12.37.53.696;1.09;-1.097;0.103;0.339
1.68156E+12;2023-04-15T12.37.53.706;1.1;-1.029;0.094;0.392
1.68156E+12;2023-04-15T12.37.53.716;1.11;-1.023;0.058;0.331
1.68156E+12;2023-04-15T12.37.53.726;1.12;-1.061;-0.002;0.273
1.68156E+12;2023-04-15T12.37.53.736;1.13;-1.121;-0.037;0.234
1.68156E+12;2023-04-15T12.37.53.746;1.14;-1.158;-0.037;0.227
1.68156E+12;2023-04-15T12.37.53.756;1.15;-1.176;-0.028;0.185
1.68156E+12;2023-04-15T12.37.53.766;1.16;-1.205;0.009;0.094
1.68156E+12;2023-04-15T12.37.53.776;1.17;-1.282;0.037;0.038
1.68156E+12;2023-04-15T12.37.53.786;1.18;-1.255;0.029;0.067
1.68156E+12;2023-04-15T12.37.53.796;1.19;-1.192;-0.018;0.054
1.68156E+12;2023-04-15T12.37.53.806;1.2;-1.184;-0.04;0.007
1.68156E+12;2023-04-15T12.37.53.816;1.21;-1.201;-0.021;-0.02
