epoch (ms),time (01:00),elapsed (s),x-axis (deg/s),y-axis (deg/s),z-axis (deg/s)
1684581708315,2023-05-20T13:21:48.315,0.000,-2.111,0.518,-0.381
1684581708325,2023-05-20T13:21:48.325,0.010,-2.104,0.526,-0.739
1684581708335,2023-05-20T13:21:48.335,0.020,-2.088,0.838,-0.252
1684581708345,2023-05-20T13:21:48.345,0.030,-1.745,0.625,-0.549
1684581708355,2023-05-20T13:21:48.355,0.040,-1.037,0.671,-0.534
1684581708365,2023-05-20T13:21:48.365,0.050,-0.259,0.648,-0.541
1684581708375,2023-05-20T13:21:48.375,0.060,0.168,0.648,-0.556
1684581708385,2023-05-20T13:21:48.385,0.070,-0.069,0.457,-0.633
1684581708395,2023-05-20T13:21:48.395,0.080,-0.633,0.381,-0.899
1684581708405,2023-05-20T13:21:48.405,0.090,-1.242,0.320,-1.113
1684581708415,2023-05-20T13:21:48.415,0.100,-1.585,0.389,-1.410
1684581708425,2023-05-20T13:21:48.425,0.110,-1.677,0.770,-1.517
1684581708435,2023-05-20T13:21:48.435,0.120,-1.860,0.694,-1.372
1684581708445,2023-05-20T13:21:48.445,0.130,-2.119,0.678,-1.334
1684581708455,2023-05-20T13:21:48.455,0.140,-2.462,0.595,-1.204
1684581708465,2023-05-20T13:21:48.465,0.150,-3.018,0.313,-0.907
1684581708475,2023-05-20T13:21:48.475,0.160,-3.476,0.229,-0.541
1684581708485,2023-05-20T13:21:48.485,0.170,-3.369,0.259,-0.450
1684581708495,2023-05-20T13:21:48.495,0.180,-2.576,0.335,-0.091
1684581708505,2023-05-20T13:21:48.505,0.190,-1.532,0.503,0.305
1684581708515,2023-05-20T13:21:48.515,0.200,-0.579,0.595,0.671
1684581708525,2023-05-20T13:21:48.525,0.210,0.473,0.556,0.930
1684581708535,2023-05-20T13:21:48.535,0.220,1.662,0.541,1.296
1684581708545,2023-05-20T13:21:48.545,0.230,2.767,0.831,1.448
1684581708555,2023-05-20T13:21:48.555,0.240,3.697,1.006,1.631
1684581708565,2023-05-20T13:21:48.565,0.250,4.238,1.052,1.860
1684581708575,2023-05-20T13:21:48.575,0.260,4.352,1.357,2.050
1684581708585,2023-05-20T13:21:48.585,0.270,4.024,1.684,2.165
1684581708595,2023-05-20T13:21:48.595,0.280,3.430,1.898,2.134
1684581708605,2023-05-20T13:21:48.605,0.290,2.630,1.966,2.058
1684581708615,2023-05-20T13:21:48.615,0.300,1.555,1.974,1.745
1684581708625,2023-05-20T13:21:48.625,0.310,0.152,1.806,1.540
1684581708635,2023-05-20T13:21:48.635,0.320,-1.326,1.723,1.364
1684581708645,2023-05-20T13:21:48.645,0.330,-2.515,1.684,1.082
1684581708655,2023-05-20T13:21:48.655,0.340,-2.942,1.616,1.090
