epoch (ms),time (01:00),elapsed (s),pitch (deg),roll (deg),yaw (deg), heading (deg)
1684150487293,2023-05-15T13:34:47.293,0.000,163.586,-72.141,-0.000,-0.000
1684150487303,2023-05-15T13:34:47.303,0.010,163.585,-72.137,0.012,0.012
1684150487313,2023-05-15T13:34:47.313,0.020,163.569,-72.121,0.041,0.041
1684150487323,2023-05-15T13:34:47.323,0.030,163.560,-72.111,0.070,0.070
1684150487333,2023-05-15T13:34:47.333,0.040,163.551,-72.102,0.102,0.102
1684150487343,2023-05-15T13:34:47.343,0.050,163.541,-72.090,0.137,0.137
1684150487353,2023-05-15T13:34:47.353,0.060,163.531,-72.079,0.177,0.177
1684150487363,2023-05-15T13:34:47.363,0.070,163.526,-72.072,0.215,0.215
1684150487373,2023-05-15T13:34:47.373,0.080,163.521,-72.065,0.260,0.260
1684150487383,2023-05-15T13:34:47.383,0.090,163.514,-72.057,0.310,0.310
1684150487393,2023-05-15T13:34:47.393,0.100,163.506,-72.047,0.367,0.367
1684150487403,2023-05-15T13:34:47.403,0.110,163.496,-72.036,0.434,0.434
1684150487413,2023-05-15T13:34:47.413,0.120,163.485,-72.023,0.508,0.508
1684150487423,2023-05-15T13:34:47.423,0.130,163.473,-72.011,0.588,0.588
1684150487433,2023-05-15T13:34:47.433,0.140,163.467,-72.004,0.662,0.662
1684150487443,2023-05-15T13:34:47.443,0.150,163.457,-71.993,0.738,0.738
1684150487453,2023-05-15T13:34:47.453,0.160,163.455,-71.990,0.803,0.803
1684150487463,2023-05-15T13:34:47.463,0.170,163.454,-71.987,0.860,0.860
1684150487473,2023-05-15T13:34:47.473,0.180,163.454,-71.986,0.911,0.911
1684150487483,2023-05-15T13:34:47.483,0.190,163.455,-71.984,0.956,0.956
1684150487493,2023-05-15T13:34:47.493,0.200,163.450,-71.976,1.004,1.004
1684150487503,2023-05-15T13:34:47.503,0.210,163.445,-71.968,1.050,1.050
1684150487513,2023-05-15T13:34:47.513,0.220,163.441,-71.961,1.092,1.092
1684150487523,2023-05-15T13:34:47.523,0.230,163.437,-71.953,1.132,1.132
1684150487533,2023-05-15T13:34:47.533,0.240,163.434,-71.945,1.173,1.173
1684150487543,2023-05-15T13:34:47.543,0.250,163.429,-71.936,1.217,1.217
1684150487553,2023-05-15T13:34:47.553,0.260,163.425,-71.928,1.264,1.264
1684150487563,2023-05-15T13:34:47.563,0.270,163.421,-71.922,1.308,1.308
1684150487573,2023-05-15T13:34:47.573,0.280,163.419,-71.917,1.344,1.344
1684150487583,2023-05-15T13:34:47.583,0.290,163.418,-71.912,1.373,1.373
1684150487593,2023-05-15T13:34:47.593,0.300,163.418,-71.908,1.396,1.396
1684150487603,2023-05-15T13:34:47.603,0.310,163.417,-71.904,1.418,1.418
1684150487613,2023-05-15T13:34:47.613,0.320,163.417,-71.899,1.439,1.439
1684150487623,2023-05-15T13:34:47.623,0.330,163.416,-71.893,1.463,1.463
1684150487633,2023-05-15T13:34:47.633,0.340,163.413,-71.886,1.492,1.492
1684150487643,2023-05-15T13:34:47.643,0.350,163.411,-71.880,1.522,1.522
1684150487653,2023-05-15T13:34:47.653,0.360,163.407,-71.872,1.558,1.558
1684150487663,2023-05-15T13:34:47.663,0.370,163.403,-71.865,1.597,1.597
1684150487673,2023-05-15T13:34:47.673,0.380,163.399,-71.857,1.638,1.638
1684150487683,2023-05-15T13:34:47.683,0.390,163.395,-71.849,1.684,1.684
1684150487693,2023-05-15T13:34:47.693,0.400,163.390,-71.841,1.729,1.729
1684150487703,2023-05-15T13:34:47.703,0.410,163.385,-71.832,1.777,1.777
1684150487713,2023-05-15T13:34:47.713,0.420,163.379,-71.822,1.827,1.827
1684150487723,2023-05-15T13:34:47.723,0.430,163.379,-71.818,1.872,1.872
1684150487733,2023-05-15T13:34:47.733,0.440,163.379,-71.814,1.922,1.922
1684150487743,2023-05-15T13:34:47.743,0.450,163.381,-71.812,1.975,1.975
1684150487753,2023-05-15T13:34:47.753,0.460,163.383,-71.811,2.032,2.032
1684150487763,2023-05-15T13:34:47.763,0.470,163.386,-71.811,2.091,2.091
1684150487773,2023-05-15T13:34:47.773,0.480,163.390,-71.813,2.149,2.149
1684150487783,2023-05-15T13:34:47.783,0.490,163.395,-71.816,2.207,2.207
1684150487793,2023-05-15T13:34:47.793,0.500,163.399,-71.819,2.264,2.264
1684150487803,2023-05-15T13:34:47.803,0.510,163.403,-71.822,2.320,2.320
1684150487813,2023-05-15T13:34:47.813,0.520,163.409,-71.826,2.366,2.366
1684150487823,2023-05-15T13:34:47.823,0.530,163.416,-71.832,2.404,2.404
1684150487833,2023-05-15T13:34:47.833,0.540,163.423,-71.837,2.438,2.438
1684150487843,2023-05-15T13:34:47.843,0.550,163.429,-71.841,2.468,2.468
1684150487853,2023-05-15T13:34:47.853,0.560,163.436,-71.846,2.495,2.495
1684150487863,2023-05-15T13:34:47.863,0.570,163.443,-71.851,2.520,2.520
1684150487873,2023-05-15T13:34:47.873,0.580,163.451,-71.856,2.542,2.542
1684150487883,2023-05-15T13:34:47.883,0.590,163.459,-71.862,2.565,2.565
1684150487893,2023-05-15T13:34:47.893,0.600,163.468,-71.869,2.588,2.588
1684150487903,2023-05-15T13:34:47.903,0.610,163.477,-71.877,2.611,2.611
1684150487913,2023-05-15T13:34:47.913,0.620,163.486,-71.884,2.633,2.633
1684150487923,2023-05-15T13:34:47.923,0.630,163.495,-71.892,2.651,2.651
1684150487933,2023-05-15T13:34:47.933,0.640,163.504,-71.898,2.665,2.665
1684150487943,2023-05-15T13:34:47.943,0.650,163.512,-71.904,2.677,2.677
1684150487953,2023-05-15T13:34:47.953,0.660,163.521,-71.911,2.687,2.687
1684150487963,2023-05-15T13:34:47.963,0.670,163.530,-71.917,2.696,2.696
1684150487973,2023-05-15T13:34:47.973,0.680,163.539,-71.922,2.705,2.705
1684150487983,2023-05-15T13:34:47.983,0.690,163.548,-71.927,2.709,2.709
1684150487993,2023-05-15T13:34:47.993,0.700,163.556,-71.932,2.710,2.710
1684150488003,2023-05-15T13:34:48.003,0.710,163.564,-71.937,2.704,2.704
1684150488013,2023-05-15T13:34:48.013,0.720,163.573,-71.942,2.697,2.697
1684150488023,2023-05-15T13:34:48.023,0.730,163.583,-71.949,2.679,2.679
1684150488033,2023-05-15T13:34:48.033,0.740,163.594,-71.955,2.655,2.655
1684150488043,2023-05-15T13:34:48.043,0.750,163.598,-71.954,2.638,2.638
1684150488053,2023-05-15T13:34:48.053,0.760,163.600,-71.952,2.624,2.624
1684150488063,2023-05-15T13:34:48.063,0.770,163.603,-71.950,2.610,2.610
1684150488073,2023-05-15T13:34:48.073,0.780,163.605,-71.947,2.598,2.598
1684150488083,2023-05-15T13:34:48.083,0.790,163.607,-71.945,2.588,2.588
1684150488093,2023-05-15T13:34:48.093,0.800,163.608,-71.942,2.577,2.577
1684150488103,2023-05-15T13:34:48.103,0.810,163.610,-71.938,2.567,2.567
1684150488113,2023-05-15T13:34:48.113,0.820,163.611,-71.935,2.557,2.557
1684150488123,2023-05-15T13:34:48.123,0.830,163.613,-71.932,2.547,2.547
1684150488133,2023-05-15T13:34:48.133,0.840,163.614,-71.932,2.538,2.538
1684150488143,2023-05-15T13:34:48.143,0.850,163.615,-71.932,2.529,2.529
1684150488153,2023-05-15T13:34:48.153,0.860,163.617,-71.932,2.515,2.515
1684150488163,2023-05-15T13:34:48.163,0.870,163.621,-71.934,2.496,2.496
1684150488173,2023-05-15T13:34:48.173,0.880,163.625,-71.935,2.472,2.472
1684150488183,2023-05-15T13:34:48.183,0.890,163.629,-71.936,2.444,2.444
1684150488193,2023-05-15T13:34:48.193,0.900,163.633,-71.937,2.417,2.417
1684150488203,2023-05-15T13:34:48.203,0.910,163.637,-71.938,2.390,2.390
1684150488213,2023-05-15T13:34:48.213,0.920,163.641,-71.939,2.361,2.361
1684150488223,2023-05-15T13:34:48.223,0.930,163.644,-71.939,2.336,2.336
1684150488233,2023-05-15T13:34:48.233,0.940,163.647,-71.939,2.313,2.313
1684150488243,2023-05-15T13:34:48.243,0.950,163.649,-71.939,2.291,2.291
1684150488253,2023-05-15T13:34:48.253,0.960,163.652,-71.939,2.268,2.268
1684150488263,2023-05-15T13:34:48.263,0.970,163.655,-71.938,2.243,2.243
1684150488273,2023-05-15T13:34:48.273,0.980,163.651,-71.932,2.225,2.225
1684150488283,2023-05-15T13:34:48.283,0.990,163.646,-71.926,2.210,2.210
1684150488293,2023-05-15T13:34:48.293,1.000,163.647,-71.925,2.193,2.193
1684150488303,2023-05-15T13:34:48.303,1.010,163.649,-71.925,2.176,2.176
1684150488313,2023-05-15T13:34:48.313,1.020,163.651,-71.925,2.163,2.163
1684150488323,2023-05-15T13:34:48.323,1.030,163.652,-71.925,2.153,2.153
1684150488333,2023-05-15T13:34:48.333,1.040,163.653,-71.925,2.145,2.145
1684150488343,2023-05-15T13:34:48.343,1.050,163.653,-71.925,2.145,2.145
1684150488353,2023-05-15T13:34:48.353,1.060,163.653,-71.922,2.148,2.148
1684150488363,2023-05-15T13:34:48.363,1.070,163.653,-71.919,2.150,2.150
1684150488373,2023-05-15T13:34:48.373,1.080,163.652,-71.916,2.160,2.160
1684150488383,2023-05-15T13:34:48.383,1.090,163.651,-71.912,2.173,2.173
1684150488393,2023-05-15T13:34:48.393,1.100,163.650,-71.909,2.184,2.184
1684150488403,2023-05-15T13:34:48.403,1.110,163.649,-71.906,2.193,2.193
1684150488413,2023-05-15T13:34:48.413,1.120,163.649,-71.904,2.195,2.195
1684150488423,2023-05-15T13:34:48.423,1.130,163.649,-71.904,2.195,2.195
1684150488433,2023-05-15T13:34:48.433,1.140,163.649,-71.904,2.195,2.195
1684150488443,2023-05-15T13:34:48.443,1.150,163.649,-71.904,2.195,2.195
1684150488453,2023-05-15T13:34:48.453,1.160,163.649,-71.904,2.195,2.195
1684150488463,2023-05-15T13:34:48.463,1.170,163.648,-71.904,2.202,2.202
1684150488473,2023-05-15T13:34:48.473,1.180,163.647,-71.904,2.211,2.211
1684150488483,2023-05-15T13:34:48.483,1.190,163.646,-71.904,2.221,2.221
1684150488493,2023-05-15T13:34:48.493,1.200,163.644,-71.904,2.231,2.231
1684150488503,2023-05-15T13:34:48.503,1.210,163.649,-71.909,2.235,2.235
1684150488513,2023-05-15T13:34:48.513,1.220,163.655,-71.915,2.237,2.237
1684150488523,2023-05-15T13:34:48.523,1.230,163.662,-71.922,2.229,2.229
1684150488533,2023-05-15T13:34:48.533,1.240,163.669,-71.928,2.222,2.222
1684150488543,2023-05-15T13:34:48.543,1.250,163.676,-71.934,2.215,2.215
1684150488553,2023-05-15T13:34:48.553,1.260,163.682,-71.940,2.209,2.209
1684150488563,2023-05-15T13:34:48.563,1.270,163.682,-71.940,2.209,2.209
1684150488573,2023-05-15T13:34:48.573,1.280,163.682,-71.940,2.209,2.209
1684150488583,2023-05-15T13:34:48.583,1.290,163.682,-71.940,2.209,2.209
1684150488593,2023-05-15T13:34:48.593,1.300,163.682,-71.940,2.209,2.209
1684150488603,2023-05-15T13:34:48.603,1.310,163.689,-71.946,2.203,2.203
1684150488613,2023-05-15T13:34:48.613,1.320,163.696,-71.953,2.195,2.195
1684150488623,2023-05-15T13:34:48.623,1.330,163.702,-71.959,2.196,2.196
1684150488633,2023-05-15T13:34:48.633,1.340,163.709,-71.966,2.197,2.197
1684150488643,2023-05-15T13:34:48.643,1.350,163.715,-71.974,2.198,2.198
