epoch (ms),time (01:00),elapsed (s),x-axis (deg/s),y-axis (deg/s),z-axis (deg/s)
1685130950379,2023-05-26T21:55:50.379,0.000,-0.137,0.274,0.686
1685130950389,2023-05-26T21:55:50.389,0.010,-0.488,-0.511,-0.503
1685130950399,2023-05-26T21:55:50.399,0.020,-0.053,-0.290,0.633
1685130950409,2023-05-26T21:55:50.409,0.030,0.655,-0.595,0.526
1685130950419,2023-05-26T21:55:50.419,0.040,0.968,-0.465,0.351
1685130950429,2023-05-26T21:55:50.429,0.050,1.166,-0.099,0.396
1685130950439,2023-05-26T21:55:50.439,0.060,1.067,-0.213,0.556
1685130950449,2023-05-26T21:55:50.449,0.070,1.105,-0.419,0.518
1685130950459,2023-05-26T21:55:50.459,0.080,1.090,-0.595,0.473
1685130950469,2023-05-26T21:55:50.469,0.090,0.960,-0.137,0.404
1685130950479,2023-05-26T21:55:50.479,0.100,0.671,-0.046,0.617
1685130950489,2023-05-26T21:55:50.489,0.110,0.793,-0.160,0.686
1685130950499,2023-05-26T21:55:50.499,0.120,0.816,-0.198,0.595
1685130950509,2023-05-26T21:55:50.509,0.130,0.968,-0.229,0.541
1685130950519,2023-05-26T21:55:50.519,0.140,1.303,-0.114,0.564
1685130950529,2023-05-26T21:55:50.529,0.150,0.854,0.084,0.633
1685130950539,2023-05-26T21:55:50.539,0.160,0.770,-0.320,0.617
1685130950549,2023-05-26T21:55:50.549,0.170,0.701,-0.495,0.640
1685130950559,2023-05-26T21:55:50.559,0.180,0.602,-0.313,0.808
1685130950569,2023-05-26T21:55:50.569,0.190,0.457,-0.099,0.831
1685130950579,2023-05-26T21:55:50.579,0.200,0.404,0.061,0.724
1685130950589,2023-05-26T21:55:50.589,0.210,0.274,0.267,0.777
1685130950599,2023-05-26T21:55:50.599,0.220,0.427,0.091,0.846
1685130950609,2023-05-26T21:55:50.609,0.230,0.442,-0.023,0.838
1685130950619,2023-05-26T21:55:50.619,0.240,0.320,0.244,0.922
1685130950629,2023-05-26T21:55:50.629,0.250,0.358,0.305,0.930
1685130950639,2023-05-26T21:55:50.639,0.260,0.869,0.221,0.945
1685130950649,2023-05-26T21:55:50.649,0.270,1.120,0.198,1.006
1685130950659,2023-05-26T21:55:50.659,0.280,1.479,0.038,1.067
1685130950669,2023-05-26T21:55:50.669,0.290,1.601,0.076,1.044
1685130950679,2023-05-26T21:55:50.679,0.300,1.723,0.145,1.082
1685130950689,2023-05-26T21:55:50.689,0.310,1.707,0.175,1.204
1685130950699,2023-05-26T21:55:50.699,0.320,1.860,-0.122,1.113
1685130950709,2023-05-26T21:55:50.709,0.330,1.875,-0.297,0.968
1685130950719,2023-05-26T21:55:50.719,0.340,1.341,-0.069,0.930
1685130950729,2023-05-26T21:55:50.729,0.350,1.052,0.259,0.869
1685130950739,2023-05-26T21:55:50.739,0.360,0.793,0.518,0.846
1685130950749,2023-05-26T21:55:50.749,0.370,1.021,0.259,0.709
1685130950759,2023-05-26T21:55:50.759,0.380,1.692,0.122,0.739
1685130950769,2023-05-26T21:55:50.769,0.390,1.601,0.274,0.724
1685130950779,2023-05-26T21:55:50.779,0.400,0.922,0.252,0.747
1685130950789,2023-05-26T21:55:50.789,0.410,0.648,0.099,0.793
1685130950799,2023-05-26T21:55:50.799,0.420,0.450,-0.023,0.869
1685130950809,2023-05-26T21:55:50.809,0.430,0.663,0.038,0.953
1685130950819,2023-05-26T21:55:50.819,0.440,0.892,0.160,1.021
1685130950829,2023-05-26T21:55:50.829,0.450,0.998,0.023,0.953
1685130950839,2023-05-26T21:55:50.839,0.460,1.189,0.038,0.808
1685130950849,2023-05-26T21:55:50.849,0.470,1.197,0.221,0.648
1685130950859,2023-05-26T21:55:50.859,0.480,0.945,0.366,0.655
1685130950869,2023-05-26T21:55:50.869,0.490,0.389,0.541,0.595
1685130950879,2023-05-26T21:55:50.879,0.500,0.008,0.305,0.633
1685130950889,2023-05-26T21:55:50.889,0.510,0.457,0.175,0.678
1685130950899,2023-05-26T21:55:50.899,0.520,0.602,0.229,0.739
1685130950909,2023-05-26T21:55:50.909,0.530,0.808,-0.305,0.655
1685130950919,2023-05-26T21:55:50.919,0.540,0.960,-0.351,0.480
1685130950929,2023-05-26T21:55:50.929,0.550,0.716,-0.061,0.511
1685130950939,2023-05-26T21:55:50.939,0.560,0.549,0.267,0.579
1685130950949,2023-05-26T21:55:50.949,0.570,0.320,0.419,0.404
1685130950959,2023-05-26T21:55:50.959,0.580,0.160,0.587,0.290
1685130950969,2023-05-26T21:55:50.969,0.590,0.046,0.694,0.168
1685130950979,2023-05-26T21:55:50.979,0.600,-0.145,0.640,0.175
1685130950989,2023-05-26T21:55:50.989,0.610,0.000,0.617,0.366
1685130950999,2023-05-26T21:55:50.999,0.620,0.076,0.343,0.389
1685130951009,2023-05-26T21:55:51.009,0.630,-0.137,0.290,0.427
1685130951019,2023-05-26T21:55:51.019,0.640,0.457,0.274,0.373
1685130951029,2023-05-26T21:55:51.029,0.650,0.762,0.427,0.366
1685130951039,2023-05-26T21:55:51.039,0.660,0.800,0.457,0.259
1685130951049,2023-05-26T21:55:51.049,0.670,0.732,0.549,0.114
1685130951059,2023-05-26T21:55:51.059,0.680,0.465,0.686,0.046
1685130951069,2023-05-26T21:55:51.069,0.690,0.534,0.396,0.046
1685130951079,2023-05-26T21:55:51.079,0.700,0.404,0.488,0.030
1685130951089,2023-05-26T21:55:51.089,0.710,0.213,0.556,0.053
1685130951099,2023-05-26T21:55:51.099,0.720,0.595,0.313,0.023
1685130951109,2023-05-26T21:55:51.109,0.730,0.960,0.198,0.084
1685130951119,2023-05-26T21:55:51.119,0.740,1.128,0.069,0.152
1685130951129,2023-05-26T21:55:51.129,0.750,1.044,0.107,0.038
1685130951139,2023-05-26T21:55:51.139,0.760,0.587,0.229,0.046
1685130951149,2023-05-26T21:55:51.149,0.770,0.549,0.335,0.015
1685130951159,2023-05-26T21:55:51.159,0.780,0.480,0.724,0.122
1685130951169,2023-05-26T21:55:51.169,0.790,0.541,0.709,0.084
1685130951179,2023-05-26T21:55:51.179,0.800,0.823,0.587,-0.091
1685130951189,2023-05-26T21:55:51.189,0.810,0.869,0.488,-0.206
1685130951199,2023-05-26T21:55:51.199,0.820,0.511,0.442,-0.137
1685130951209,2023-05-26T21:55:51.209,0.830,0.297,0.351,0.015
1685130951219,2023-05-26T21:55:51.219,0.840,0.335,0.511,0.023
1685130951229,2023-05-26T21:55:51.229,0.850,0.252,0.480,-0.053
1685130951239,2023-05-26T21:55:51.239,0.860,0.427,0.221,-0.152
1685130951249,2023-05-26T21:55:51.249,0.870,0.816,0.465,-0.091
1685130951259,2023-05-26T21:55:51.259,0.880,0.922,0.793,-0.015
1685130951269,2023-05-26T21:55:51.269,0.890,0.907,0.610,-0.130
1685130951279,2023-05-26T21:55:51.279,0.900,0.869,0.541,-0.168
1685130951289,2023-05-26T21:55:51.289,0.910,0.747,0.671,-0.053
1685130951299,2023-05-26T21:55:51.299,0.920,0.313,0.739,-0.130
1685130951309,2023-05-26T21:55:51.309,0.930,-0.236,0.823,-0.229
1685130951319,2023-05-26T21:55:51.319,0.940,-0.229,0.892,-0.267
1685130951329,2023-05-26T21:55:51.329,0.950,0.061,0.716,-0.381
1685130951339,2023-05-26T21:55:51.339,0.960,0.320,0.655,-0.442
1685130951349,2023-05-26T21:55:51.349,0.970,0.473,0.770,-0.389
1685130951359,2023-05-26T21:55:51.359,0.980,0.206,0.663,-0.366
1685130951369,2023-05-26T21:55:51.369,0.990,0.473,0.602,-0.427
1685130951379,2023-05-26T21:55:51.379,1.000,0.480,0.816,-0.480
1685130951389,2023-05-26T21:55:51.389,1.010,0.473,0.960,-0.541
1685130951399,2023-05-26T21:55:51.399,1.020,0.335,1.090,-0.595
1685130951409,2023-05-26T21:55:51.409,1.030,-0.015,0.945,-0.648
1685130951419,2023-05-26T21:55:51.419,1.040,-0.335,0.724,-0.564
1685130951429,2023-05-26T21:55:51.429,1.050,-0.351,0.655,-0.572
1685130951439,2023-05-26T21:55:51.439,1.060,0.282,0.739,-0.877
1685130951449,2023-05-26T21:55:51.449,1.070,0.267,1.059,-0.884
1685130951459,2023-05-26T21:55:51.459,1.080,0.511,1.044,-0.838
1685130951469,2023-05-26T21:55:51.469,1.090,0.732,0.960,-0.755
1685130951479,2023-05-26T21:55:51.479,1.100,0.434,1.143,-0.587
1685130951489,2023-05-26T21:55:51.489,1.110,-0.015,1.128,-0.434
1685130951499,2023-05-26T21:55:51.499,1.120,0.084,1.296,-0.564
1685130951509,2023-05-26T21:55:51.509,1.130,0.015,1.204,-0.625
1685130951519,2023-05-26T21:55:51.519,1.140,0.229,0.846,-0.579
