epoch (ms),time (01:00),elapsed (s),x-axis (deg/s),y-axis (deg/s),z-axis (deg/s)
1685131115613,2023-05-26T21:58:35.613,0.000,0.739,-0.183,0.076
1685131115623,2023-05-26T21:58:35.623,0.010,0.739,0.541,1.456
1685131115633,2023-05-26T21:58:35.633,0.020,1.075,0.320,0.610
1685131115643,2023-05-26T21:58:35.643,0.030,0.976,0.267,0.549
1685131115653,2023-05-26T21:58:35.653,0.040,0.892,0.351,0.709
1685131115663,2023-05-26T21:58:35.663,0.050,0.960,0.434,0.701
1685131115673,2023-05-26T21:58:35.673,0.060,0.747,0.465,0.739
1685131115683,2023-05-26T21:58:35.683,0.070,0.732,0.381,0.747
1685131115693,2023-05-26T21:58:35.693,0.080,0.724,0.358,0.777
1685131115703,2023-05-26T21:58:35.703,0.090,0.633,0.396,0.755
1685131115713,2023-05-26T21:58:35.713,0.100,0.503,0.427,0.724
1685131115723,2023-05-26T21:58:35.723,0.110,0.335,0.427,0.800
1685131115733,2023-05-26T21:58:35.733,0.120,0.290,0.419,0.755
1685131115743,2023-05-26T21:58:35.743,0.130,0.434,0.457,0.861
1685131115753,2023-05-26T21:58:35.753,0.140,0.473,0.450,0.938
1685131115763,2023-05-26T21:58:35.763,0.150,0.480,0.252,0.983
1685131115773,2023-05-26T21:58:35.773,0.160,0.495,0.297,0.884
1685131115783,2023-05-26T21:58:35.783,0.170,0.465,0.229,0.945
1685131115793,2023-05-26T21:58:35.793,0.180,0.602,0.259,0.884
1685131115803,2023-05-26T21:58:35.803,0.190,0.610,0.290,0.846
1685131115813,2023-05-26T21:58:35.813,0.200,0.625,0.305,0.998
1685131115823,2023-05-26T21:58:35.823,0.210,0.694,0.290,0.991
1685131115833,2023-05-26T21:58:35.833,0.220,0.640,0.320,0.968
1685131115843,2023-05-26T21:58:35.843,0.230,0.663,0.313,0.998
1685131115853,2023-05-26T21:58:35.853,0.240,0.541,0.351,0.938
1685131115863,2023-05-26T21:58:35.863,0.250,0.640,0.290,0.953
1685131115873,2023-05-26T21:58:35.873,0.260,0.518,0.297,0.960
1685131115883,2023-05-26T21:58:35.883,0.270,0.442,0.290,1.006
1685131115893,2023-05-26T21:58:35.893,0.280,0.305,0.282,0.968
1685131115903,2023-05-26T21:58:35.903,0.290,0.221,0.206,0.884
1685131115913,2023-05-26T21:58:35.913,0.300,0.183,0.320,0.846
1685131115923,2023-05-26T21:58:35.923,0.310,0.160,0.274,0.808
1685131115933,2023-05-26T21:58:35.933,0.320,0.160,0.313,0.793
1685131115943,2023-05-26T21:58:35.943,0.330,0.213,0.373,0.793
1685131115953,2023-05-26T21:58:35.953,0.340,0.259,0.335,0.739
1685131115963,2023-05-26T21:58:35.963,0.350,0.191,0.412,0.694
1685131115973,2023-05-26T21:58:35.973,0.360,0.213,0.343,0.671
1685131115983,2023-05-26T21:58:35.983,0.370,0.335,0.412,0.663
1685131115993,2023-05-26T21:58:35.993,0.380,0.412,0.404,0.579
1685131116003,2023-05-26T21:58:36.003,0.390,0.373,0.305,0.587
1685131116013,2023-05-26T21:58:36.013,0.400,0.518,0.320,0.579
1685131116023,2023-05-26T21:58:36.023,0.410,0.556,0.328,0.503
1685131116033,2023-05-26T21:58:36.033,0.420,0.412,0.328,0.587
1685131116043,2023-05-26T21:58:36.043,0.430,0.366,0.313,0.572
1685131116053,2023-05-26T21:58:36.053,0.440,0.396,0.236,0.495
1685131116063,2023-05-26T21:58:36.063,0.450,0.282,0.343,0.534
1685131116073,2023-05-26T21:58:36.073,0.460,0.244,0.373,0.549
1685131116083,2023-05-26T21:58:36.083,0.470,0.168,0.389,0.412
1685131116093,2023-05-26T21:58:36.093,0.480,0.175,0.450,0.450
1685131116103,2023-05-26T21:58:36.103,0.490,0.343,0.396,0.541
1685131116113,2023-05-26T21:58:36.113,0.500,0.579,0.320,0.572
1685131116123,2023-05-26T21:58:36.123,0.510,0.572,0.320,0.473
1685131116133,2023-05-26T21:58:36.133,0.520,0.473,0.351,0.450
1685131116143,2023-05-26T21:58:36.143,0.530,0.419,0.412,0.503
1685131116153,2023-05-26T21:58:36.153,0.540,0.457,0.488,0.427
