epoch (ms),time (01:00),elapsed (s),pitch (deg),roll (deg),yaw (deg), heading (deg)
1679822292155,2023-03-26T11:18:12.155,0.000,174.658,-83.525,-0.000,-0.000
1679822292165,2023-03-26T11:18:12.165,0.010,174.658,-83.520,0.001,0.001
1679822292175,2023-03-26T11:18:12.175,0.020,174.658,-83.520,0.001,0.001
1679822292185,2023-03-26T11:18:12.185,0.030,174.657,-83.520,0.001,0.001
1679822292195,2023-03-26T11:18:12.195,0.040,174.657,-83.515,0.003,0.003
1679822292205,2023-03-26T11:18:12.205,0.050,174.656,-83.510,0.005,0.005
1679822292215,2023-03-26T11:18:12.215,0.060,174.655,-83.509,0.005,0.005
1679822292225,2023-03-26T11:18:12.225,0.070,174.654,-83.508,0.006,0.006
1679822292235,2023-03-26T11:18:12.235,0.080,174.654,-83.503,0.008,0.008
1679822292245,2023-03-26T11:18:12.245,0.090,174.653,-83.496,0.009,0.009
1679822292255,2023-03-26T11:18:12.255,0.100,174.653,-83.490,0.001,0.001
1679822292265,2023-03-26T11:18:12.265,0.110,174.653,-83.485,359.993,359.993
1679822292275,2023-03-26T11:18:12.275,0.120,174.653,-83.479,359.995,359.995
1679822292285,2023-03-26T11:18:12.285,0.130,174.652,-83.473,359.996,359.996
1679822292295,2023-03-26T11:18:12.295,0.140,174.652,-83.471,359.997,359.997
1679822292305,2023-03-26T11:18:12.305,0.150,174.650,-83.465,359.999,359.999
1679822292315,2023-03-26T11:18:12.315,0.160,174.649,-83.458,0.002,0.002
1679822292325,2023-03-26T11:18:12.325,0.170,174.648,-83.453,0.010,0.010
1679822292335,2023-03-26T11:18:12.335,0.180,174.648,-83.452,0.011,0.011
1679822292345,2023-03-26T11:18:12.345,0.190,174.648,-83.448,0.004,0.004
1679822292355,2023-03-26T11:18:12.355,0.200,174.648,-83.443,359.995,359.995
1679822292365,2023-03-26T11:18:12.365,0.210,174.648,-83.438,359.985,359.985
1679822292375,2023-03-26T11:18:12.375,0.220,174.647,-83.430,359.981,359.981
1679822292385,2023-03-26T11:18:12.385,0.230,174.646,-83.423,359.983,359.983
1679822292395,2023-03-26T11:18:12.395,0.240,174.644,-83.417,359.985,359.985
1679822292405,2023-03-26T11:18:12.405,0.250,174.643,-83.410,359.988,359.988
1679822292415,2023-03-26T11:18:12.415,0.260,174.641,-83.403,359.998,359.998
1679822292425,2023-03-26T11:18:12.425,0.270,174.640,-83.399,0.007,0.007
1679822292435,2023-03-26T11:18:12.435,0.280,174.640,-83.395,0.008,0.008
1679822292445,2023-03-26T11:18:12.445,0.290,174.641,-83.391,0.001,0.001
1679822292455,2023-03-26T11:18:12.455,0.300,174.641,-83.386,359.992,359.992
1679822292465,2023-03-26T11:18:12.465,0.310,174.640,-83.380,359.994,359.994
1679822292475,2023-03-26T11:18:12.475,0.320,174.639,-83.375,359.996,359.996
1679822292485,2023-03-26T11:18:12.485,0.330,174.638,-83.371,359.997,359.997
1679822292495,2023-03-26T11:18:12.495,0.340,174.636,-83.366,0.008,0.008
1679822292505,2023-03-26T11:18:12.505,0.350,174.635,-83.361,0.020,0.020
1679822292515,2023-03-26T11:18:12.515,0.360,174.633,-83.354,0.031,0.031
1679822292525,2023-03-26T11:18:12.525,0.370,174.632,-83.346,0.041,0.041
1679822292535,2023-03-26T11:18:12.535,0.380,174.629,-83.338,0.054,0.054
1679822292545,2023-03-26T11:18:12.545,0.390,174.634,-83.342,0.062,0.062
1679822292555,2023-03-26T11:18:12.555,0.400,174.632,-83.336,0.075,0.075
1679822292565,2023-03-26T11:18:12.565,0.410,174.630,-83.329,0.089,0.089
1679822292575,2023-03-26T11:18:12.575,0.420,174.629,-83.322,0.102,0.102
1679822292585,2023-03-26T11:18:12.585,0.430,174.627,-83.317,0.116,0.116
1679822292595,2023-03-26T11:18:12.595,0.440,174.626,-83.317,0.129,0.129
1679822292605,2023-03-26T11:18:12.605,0.450,174.625,-83.313,0.142,0.142
1679822292615,2023-03-26T11:18:12.615,0.460,174.630,-83.313,0.151,0.151
1679822292625,2023-03-26T11:18:12.625,0.470,174.635,-83.312,0.162,0.162
1679822292635,2023-03-26T11:18:12.635,0.480,174.641,-83.312,0.174,0.174
1679822292645,2023-03-26T11:18:12.645,0.490,174.648,-83.313,0.184,0.184
1679822292655,2023-03-26T11:18:12.655,0.500,174.655,-83.313,0.194,0.194
1679822292665,2023-03-26T11:18:12.665,0.510,174.660,-83.312,0.205,0.205
1679822292675,2023-03-26T11:18:12.675,0.520,174.666,-83.311,0.220,0.220
1679822292685,2023-03-26T11:18:12.685,0.530,174.672,-83.312,0.234,0.234
1679822292695,2023-03-26T11:18:12.695,0.540,174.678,-83.311,0.249,0.249
1679822292705,2023-03-26T11:18:12.705,0.550,174.677,-83.311,0.266,0.266
1679822292715,2023-03-26T11:18:12.715,0.560,174.682,-83.309,0.274,0.274
1679822292725,2023-03-26T11:18:12.725,0.570,174.680,-83.304,0.292,0.292
1679822292735,2023-03-26T11:18:12.735,0.580,174.683,-83.305,0.301,0.301
1679822292745,2023-03-26T11:18:12.745,0.590,174.688,-83.303,0.310,0.310
1679822292755,2023-03-26T11:18:12.755,0.600,174.692,-83.304,0.317,0.317
1679822292765,2023-03-26T11:18:12.765,0.610,174.697,-83.303,0.324,0.324
1679822292775,2023-03-26T11:18:12.775,0.620,174.695,-83.297,0.340,0.340
1679822292785,2023-03-26T11:18:12.785,0.630,174.692,-83.296,0.365,0.365
1679822292795,2023-03-26T11:18:12.795,0.640,174.689,-83.294,0.395,0.395
1679822292805,2023-03-26T11:18:12.805,0.650,174.687,-83.293,0.424,0.424
1679822292815,2023-03-26T11:18:12.815,0.660,174.685,-83.293,0.447,0.447
1679822292825,2023-03-26T11:18:12.825,0.670,174.684,-83.293,0.464,0.464
1679822292835,2023-03-26T11:18:12.835,0.680,174.683,-83.293,0.478,0.478
1679822292845,2023-03-26T11:18:12.845,0.690,174.682,-83.293,0.493,0.493
1679822292855,2023-03-26T11:18:12.855,0.700,174.681,-83.293,0.511,0.511
1679822292865,2023-03-26T11:18:12.865,0.710,174.680,-83.293,0.526,0.526
1679822292875,2023-03-26T11:18:12.875,0.720,174.678,-83.293,0.541,0.541
1679822292885,2023-03-26T11:18:12.885,0.730,174.676,-83.292,0.558,0.558
1679822292895,2023-03-26T11:18:12.895,0.740,174.671,-83.290,0.581,0.581
1679822292905,2023-03-26T11:18:12.905,0.750,174.666,-83.287,0.613,0.613
1679822292915,2023-03-26T11:18:12.915,0.760,174.662,-83.286,0.653,0.653
1679822292925,2023-03-26T11:18:12.925,0.770,174.660,-83.286,0.679,0.679
1679822292935,2023-03-26T11:18:12.935,0.780,174.657,-83.284,0.706,0.706
1679822292945,2023-03-26T11:18:12.945,0.790,174.654,-83.283,0.735,0.735
1679822292955,2023-03-26T11:18:12.955,0.800,174.651,-83.281,0.766,0.766
1679822292965,2023-03-26T11:18:12.965,0.810,174.647,-83.278,0.801,0.801
1679822292975,2023-03-26T11:18:12.975,0.820,174.643,-83.276,0.842,0.842
1679822292985,2023-03-26T11:18:12.985,0.830,174.640,-83.276,0.883,0.883
1679822292995,2023-03-26T11:18:12.995,0.840,174.637,-83.276,0.921,0.921
1679822293005,2023-03-26T11:18:13.005,0.850,174.635,-83.275,0.954,0.954
1679822293015,2023-03-26T11:18:13.015,0.860,174.632,-83.275,0.990,0.990
1679822293025,2023-03-26T11:18:13.025,0.870,174.629,-83.275,1.020,1.020
1679822293035,2023-03-26T11:18:13.035,0.880,174.626,-83.274,1.052,1.052
1679822293045,2023-03-26T11:18:13.045,0.890,174.623,-83.273,1.090,1.090
1679822293055,2023-03-26T11:18:13.055,0.900,174.619,-83.272,1.133,1.133
1679822293065,2023-03-26T11:18:13.065,0.910,174.615,-83.270,1.176,1.176
1679822293075,2023-03-26T11:18:13.075,0.920,174.612,-83.270,1.216,1.216
1679822293085,2023-03-26T11:18:13.085,0.930,174.609,-83.270,1.254,1.254
1679822293095,2023-03-26T11:18:13.095,0.940,174.607,-83.270,1.287,1.287
1679822293105,2023-03-26T11:18:13.105,0.950,174.605,-83.270,1.318,1.318
1679822293115,2023-03-26T11:18:13.115,0.960,174.603,-83.270,1.348,1.348
1679822293125,2023-03-26T11:18:13.125,0.970,174.600,-83.270,1.380,1.380
1679822293135,2023-03-26T11:18:13.135,0.980,174.598,-83.270,1.415,1.415
1679822293145,2023-03-26T11:18:13.145,0.990,174.596,-83.270,1.450,1.450
1679822293155,2023-03-26T11:18:13.155,1.000,174.594,-83.270,1.481,1.481
1679822293165,2023-03-26T11:18:13.165,1.010,174.592,-83.270,1.507,1.507
1679822293175,2023-03-26T11:18:13.175,1.020,174.590,-83.270,1.530,1.530
1679822293185,2023-03-26T11:18:13.185,1.030,174.589,-83.270,1.556,1.556
1679822293195,2023-03-26T11:18:13.195,1.040,174.587,-83.270,1.580,1.580
1679822293205,2023-03-26T11:18:13.205,1.050,174.586,-83.270,1.602,1.602
1679822293215,2023-03-26T11:18:13.215,1.060,174.584,-83.270,1.626,1.626
