epoch (ms),time (01:00),elapsed (s),pitch (deg),roll (deg),yaw (deg), heading (deg)
1681470052693,2023-04-14T13:00:52.693,0.000,177.155,-77.655,359.999,359.999
1681470052703,2023-04-14T13:00:52.703,0.010,177.160,-77.648,359.970,359.970
1681470052713,2023-04-14T13:00:52.713,0.020,177.172,-77.639,359.934,359.934
1681470052723,2023-04-14T13:00:52.723,0.030,177.182,-77.631,359.901,359.901
1681470052733,2023-04-14T13:00:52.733,0.040,177.186,-77.625,359.887,359.887
1681470052743,2023-04-14T13:00:52.743,0.050,177.182,-77.617,359.893,359.893
1681470052753,2023-04-14T13:00:52.753,0.060,177.178,-77.609,359.897,359.897
1681470052763,2023-04-14T13:00:52.763,0.070,177.176,-77.601,359.901,359.901
1681470052773,2023-04-14T13:00:52.773,0.080,177.173,-77.593,359.905,359.905
1681470052783,2023-04-14T13:00:52.783,0.090,177.171,-77.584,359.908,359.908
1681470052793,2023-04-14T13:00:52.793,0.100,177.168,-77.576,359.912,359.912
1681470052803,2023-04-14T13:00:52.803,0.110,177.166,-77.569,359.916,359.916
1681470052813,2023-04-14T13:00:52.813,0.120,177.162,-77.561,359.927,359.927
1681470052823,2023-04-14T13:00:52.823,0.130,177.159,-77.551,359.931,359.931
1681470052833,2023-04-14T13:00:52.833,0.140,177.157,-77.538,359.934,359.934
1681470052843,2023-04-14T13:00:52.843,0.150,177.155,-77.528,359.937,359.937
1681470052853,2023-04-14T13:00:52.853,0.160,177.156,-77.517,359.927,359.927
1681470052863,2023-04-14T13:00:52.863,0.170,177.158,-77.503,359.911,359.911
1681470052873,2023-04-14T13:00:52.873,0.180,177.161,-77.489,359.892,359.892
1681470052883,2023-04-14T13:00:52.883,0.190,177.166,-77.476,359.864,359.864
1681470052893,2023-04-14T13:00:52.893,0.200,177.171,-77.464,359.827,359.827
1681470052903,2023-04-14T13:00:52.903,0.210,177.178,-77.449,359.787,359.787
1681470052913,2023-04-14T13:00:52.913,0.220,177.183,-77.433,359.746,359.746
1681470052923,2023-04-14T13:00:52.923,0.230,177.187,-77.418,359.708,359.708
1681470052933,2023-04-14T13:00:52.933,0.240,177.189,-77.402,359.678,359.678
1681470052943,2023-04-14T13:00:52.943,0.250,177.190,-77.385,359.658,359.658
1681470052953,2023-04-14T13:00:52.953,0.260,177.190,-77.370,359.643,359.643
1681470052963,2023-04-14T13:00:52.963,0.270,177.188,-77.357,359.630,359.630
1681470052973,2023-04-14T13:00:52.973,0.280,177.185,-77.344,359.623,359.623
