epoch (ms),time (01:00),elapsed (s),x-axis (deg/s),y-axis (deg/s),z-axis (deg/s)
1684167879061,2023-05-15T18:24:39.061,0.000,-0.838,1.021,0.511
1684167879071,2023-05-15T18:24:39.071,0.010,-0.282,0.229,-0.976
1684167879081,2023-05-15T18:24:39.081,0.020,-0.358,0.442,-0.160
1684167879091,2023-05-15T18:24:39.091,0.030,-0.518,0.579,0.046
1684167879101,2023-05-15T18:24:39.101,0.040,-0.549,0.488,-0.046
1684167879111,2023-05-15T18:24:39.111,0.050,-0.427,0.503,-0.008
1684167879121,2023-05-15T18:24:39.121,0.060,-0.457,0.526,0.038
1684167879131,2023-05-15T18:24:39.131,0.070,-0.442,0.450,-0.046
1684167879141,2023-05-15T18:24:39.141,0.080,-0.335,0.526,-0.038
1684167879151,2023-05-15T18:24:39.151,0.090,-0.229,0.541,0.023
1684167879161,2023-05-15T18:24:39.161,0.100,-0.046,0.633,0.000
1684167879171,2023-05-15T18:24:39.171,0.110,-0.069,0.678,0.076
1684167879181,2023-05-15T18:24:39.181,0.120,0.023,0.701,0.107
1684167879191,2023-05-15T18:24:39.191,0.130,0.114,0.701,0.152
1684167879201,2023-05-15T18:24:39.201,0.140,0.046,0.709,0.145
1684167879211,2023-05-15T18:24:39.211,0.150,0.076,0.663,0.030
1684167879221,2023-05-15T18:24:39.221,0.160,0.145,0.648,0.114
1684167879231,2023-05-15T18:24:39.231,0.170,0.069,0.747,0.099
1684167879241,2023-05-15T18:24:39.241,0.180,0.114,0.701,0.015
1684167879251,2023-05-15T18:24:39.251,0.190,0.053,0.648,0.084
1684167879261,2023-05-15T18:24:39.261,0.200,-0.091,0.739,0.099
1684167879271,2023-05-15T18:24:39.271,0.210,-0.152,0.694,-0.008
1684167879281,2023-05-15T18:24:39.281,0.220,-0.030,0.663,0.015
1684167879291,2023-05-15T18:24:39.291,0.230,-0.076,0.617,0.069
1684167879301,2023-05-15T18:24:39.301,0.240,0.053,0.625,-0.038
1684167879311,2023-05-15T18:24:39.311,0.250,0.084,0.671,-0.099
1684167879321,2023-05-15T18:24:39.321,0.260,0.046,0.610,0.015
1684167879331,2023-05-15T18:24:39.331,0.270,0.030,0.610,0.069
1684167879341,2023-05-15T18:24:39.341,0.280,-0.038,0.625,-0.023
1684167879351,2023-05-15T18:24:39.351,0.290,-0.046,0.602,-0.023
1684167879361,2023-05-15T18:24:39.361,0.300,-0.076,0.602,-0.076
1684167879371,2023-05-15T18:24:39.371,0.310,-0.099,0.633,-0.076
1684167879381,2023-05-15T18:24:39.381,0.320,-0.069,0.556,-0.099
1684167879391,2023-05-15T18:24:39.391,0.330,-0.137,0.541,-0.213
1684167879401,2023-05-15T18:24:39.401,0.340,-0.160,0.595,-0.137
1684167879411,2023-05-15T18:24:39.411,0.350,-0.244,0.686,-0.160
1684167879421,2023-05-15T18:24:39.421,0.360,-0.206,0.610,-0.152
1684167879431,2023-05-15T18:24:39.431,0.370,-0.175,0.648,-0.183
1684167879441,2023-05-15T18:24:39.441,0.380,-0.084,0.625,-0.206
1684167879451,2023-05-15T18:24:39.451,0.390,-0.114,0.617,-0.076
1684167879461,2023-05-15T18:24:39.461,0.400,-0.122,0.526,-0.122
1684167879471,2023-05-15T18:24:39.471,0.410,-0.145,0.442,-0.213
1684167879481,2023-05-15T18:24:39.481,0.420,-0.282,0.434,-0.091
1684167879491,2023-05-15T18:24:39.491,0.430,-0.175,0.412,-0.015
1684167879501,2023-05-15T18:24:39.501,0.440,-0.160,0.549,-0.229
1684167879511,2023-05-15T18:24:39.511,0.450,-0.282,0.480,-0.252
1684167879521,2023-05-15T18:24:39.521,0.460,-0.229,0.457,-0.191
1684167879531,2023-05-15T18:24:39.531,0.470,-0.221,0.534,-0.252
1684167879541,2023-05-15T18:24:39.541,0.480,-0.191,0.572,-0.107
1684167879551,2023-05-15T18:24:39.551,0.490,-0.236,0.427,-0.130
1684167879561,2023-05-15T18:24:39.561,0.500,-0.160,0.373,-0.107
1684167879571,2023-05-15T18:24:39.571,0.510,-0.297,0.381,-0.069
1684167879581,2023-05-15T18:24:39.581,0.520,-0.290,0.404,-0.099
1684167879591,2023-05-15T18:24:39.591,0.530,-0.213,0.457,-0.130
1684167879601,2023-05-15T18:24:39.601,0.540,-0.061,0.564,-0.107
1684167879611,2023-05-15T18:24:39.611,0.550,-0.038,0.663,-0.160
1684167879621,2023-05-15T18:24:39.621,0.560,-0.229,0.701,-0.038
1684167879631,2023-05-15T18:24:39.631,0.570,-0.290,0.648,-0.023
