epoch (ms);time (01:00);elapsed (s);pitch (deg);roll (deg);yaw (deg); heading (deg)
1.68198E+12;2023-04-20T10:31:04.651;0;5.276;-84.723;0;0
1.68198E+12;2023-04-20T10:31:04.661;0.01;5.276;-84.724;359.999;359.999
1.68198E+12;2023-04-20T10:31:04.671;0.02;5.276;-84.724;359.999;359.999
1.68198E+12;2023-04-20T10:31:04.681;0.03;5.277;-84.723;0.002;0.002
1.68198E+12;2023-04-20T10:31:04.691;0.04;5.281;-84.718;0.008;0.008
1.68198E+12;2023-04-20T10:31:04.701;0.05;174.709;-84.709;0.011;0.011
1.68198E+12;2023-04-20T10:31:04.711;0.06;174.701;-84.7;359.994;359.994
1.68198E+12;2023-04-20T10:31:04.721;0.07;174.69;-84.689;359.954;359.954
1.68198E+12;2023-04-20T10:31:04.731;0.08;174.676;-84.673;359.891;359.891
1.68198E+12;2023-04-20T10:31:04.741;0.09;174.657;-84.651;359.807;359.807
1.68198E+12;2023-04-20T10:31:04.751;0.1;174.631;-84.622;359.718;359.718
1.68198E+12;2023-04-20T10:31:04.761;0.11;174.599;-84.587;359.638;359.638
1.68198E+12;2023-04-20T10:31:04.771;0.12;174.564;-84.546;359.586;359.586
1.68198E+12;2023-04-20T10:31:04.781;0.13;174.523;-84.502;359.565;359.565
1.68198E+12;2023-04-20T10:31:04.791;0.14;174.477;-84.455;359.567;359.567
1.68198E+12;2023-04-20T10:31:04.801;0.15;174.428;-84.407;359.584;359.584
1.68198E+12;2023-04-20T10:31:04.811;0.16;174.379;-84.36;359.615;359.615
1.68198E+12;2023-04-20T10:31:04.821;0.17;174.335;-84.32;359.664;359.664
1.68198E+12;2023-04-20T10:31:04.831;0.18;174.296;-84.285;359.73;359.73
1.68198E+12;2023-04-20T10:31:04.841;0.19;174.259;-84.252;359.801;359.801
1.68198E+12;2023-04-20T10:31:04.851;0.2;174.227;-84.223;359.864;359.864
1.68198E+12;2023-04-20T10:31:04.861;0.21;174.195;-84.193;359.922;359.922
1.68198E+12;2023-04-20T10:31:04.871;0.22;174.164;-84.162;359.977;359.977
1.68198E+12;2023-04-20T10:31:04.881;0.23;174.131;-84.13;0.032;0.032
1.68198E+12;2023-04-20T10:31:04.891;0.24;5.916;-84.084;0.108;0.108
1.68198E+12;2023-04-20T10:31:04.901;0.25;5.968;-84.031;0.19;0.19
1.68198E+12;2023-04-20T10:31:04.911;0.26;6.026;-83.971;0.269;0.269
1.68198E+12;2023-04-20T10:31:04.921;0.27;6.093;-83.899;0.345;0.345
1.68198E+12;2023-04-20T10:31:04.931;0.28;6.159;-83.829;0.413;0.413
1.68198E+12;2023-04-20T10:31:04.941;0.29;6.223;-83.757;0.464;0.464
1.68198E+12;2023-04-20T10:31:04.951;0.3;6.292;-83.682;0.505;0.505
1.68198E+12;2023-04-20T10:31:04.961;0.31;6.372;-83.592;0.541;0.541
1.68198E+12;2023-04-20T10:31:04.971;0.32;6.464;-83.488;0.571;0.571
1.68198E+12;2023-04-20T10:31:04.981;0.33;6.572;-83.367;0.59;0.59
1.68198E+12;2023-04-20T10:31:04.991;0.34;6.681;-83.237;0.587;0.587
1.68198E+12;2023-04-20T10:31:05.001;0.35;6.788;-83.106;0.57;0.57
1.68198E+12;2023-04-20T10:31:05.011;0.36;6.894;-82.97;0.539;0.539
1.68198E+12;2023-04-20T10:31:05.021;0.37;6.999;-82.835;0.497;0.497
1.68198E+12;2023-04-20T10:31:05.031;0.38;7.107;-82.691;0.444;0.444
1.68198E+12;2023-04-20T10:31:05.041;0.39;7.222;-82.537;0.396;0.396
1.68198E+12;2023-04-20T10:31:05.051;0.4;7.341;-82.378;0.355;0.355
1.68198E+12;2023-04-20T10:31:05.061;0.41;7.471;-82.207;0.329;0.329
1.68198E+12;2023-04-20T10:31:05.071;0.42;7.602;-82.033;0.32;0.32
1.68198E+12;2023-04-20T10:31:05.081;0.43;7.739;-81.851;0.318;0.318
1.68198E+12;2023-04-20T10:31:05.091;0.44;7.879;-81.66;0.328;0.328
1.68198E+12;2023-04-20T10:31:05.101;0.45;8.02;-81.465;0.351;0.351
1.68198E+12;2023-04-20T10:31:05.111;0.46;8.166;-81.26;0.383;0.383
1.68198E+12;2023-04-20T10:31:05.121;0.47;8.321;-81.05;0.406;0.406
1.68198E+12;2023-04-20T10:31:05.131;0.48;8.49;-80.829;0.404;0.404
1.68198E+12;2023-04-20T10:31:05.141;0.49;8.668;-80.602;0.381;0.381
1.68198E+12;2023-04-20T10:31:05.151;0.5;8.843;-80.373;0.382;0.382
1.68198E+12;2023-04-20T10:31:05.161;0.51;9.018;-80.145;0.441;0.441
1.68198E+12;2023-04-20T10:31:05.171;0.52;9.193;-79.913;0.558;0.558
1.68198E+12;2023-04-20T10:31:05.181;0.53;9.37;-79.675;0.728;0.728
1.68198E+12;2023-04-20T10:31:05.191;0.54;9.544;-79.443;0.914;0.914
1.68198E+12;2023-04-20T10:31:05.201;0.55;9.709;-79.218;1.079;1.079
1.68198E+12;2023-04-20T10:31:05.211;0.56;9.874;-78.993;1.216;1.216
1.68198E+12;2023-04-20T10:31:05.221;0.57;10.038;-78.769;1.316;1.316
1.68198E+12;2023-04-20T10:31:05.231;0.58;10.205;-78.542;1.38;1.38
1.68198E+12;2023-04-20T10:31:05.241;0.59;10.369;-78.318;1.428;1.428
1.68198E+12;2023-04-20T10:31:05.251;0.6;10.531;-78.09;1.483;1.483
1.68198E+12;2023-04-20T10:31:05.261;0.61;10.694;-77.848;1.559;1.559
1.68198E+12;2023-04-20T10:31:05.271;0.62;10.851;-77.609;1.615;1.615
1.68198E+12;2023-04-20T10:31:05.281;0.63;11.002;-77.376;1.637;1.637
1.68198E+12;2023-04-20T10:31:05.291;0.64;11.138;-77.158;1.645;1.645
1.68198E+12;2023-04-20T10:31:05.301;0.65;11.255;-76.956;1.654;1.654
1.68198E+12;2023-04-20T10:31:05.311;0.66;11.353;-76.759;1.666;1.666
1.68198E+12;2023-04-20T10:31:05.321;0.67;11.434;-76.571;1.678;1.678
1.68198E+12;2023-04-20T10:31:05.331;0.68;11.51;-76.382;1.713;1.713
1.68198E+12;2023-04-20T10:31:05.341;0.69;11.589;-76.18;1.806;1.806
1.68198E+12;2023-04-20T10:31:05.351;0.7;11.659;-75.965;1.985;1.985
1.68198E+12;2023-04-20T10:31:05.361;0.71;11.708;-75.745;2.258;2.258
1.68198E+12;2023-04-20T10:31:05.371;0.72;11.737;-75.516;2.609;2.609
1.68198E+12;2023-04-20T10:31:05.381;0.73;11.749;-75.273;3.01;3.01
1.68198E+12;2023-04-20T10:31:05.391;0.74;11.766;-75.025;3.404;3.404
1.68198E+12;2023-04-20T10:31:05.401;0.75;11.793;-74.774;3.776;3.776
1.68198E+12;2023-04-20T10:31:05.411;0.76;11.822;-74.505;4.114;4.114
1.68198E+12;2023-04-20T10:31:05.421;0.77;11.846;-74.208;4.414;4.414
