epoch (ms),time (01:00),elapsed (s),x-axis (deg/s),y-axis (deg/s),z-axis (deg/s)
1684148872289,2023-05-15T13:07:52.289,0.000,1.098,1.524,0.495
1684148872299,2023-05-15T13:07:52.299,0.010,1.265,0.960,0.396
1684148872309,2023-05-15T13:07:52.309,0.020,1.349,1.532,0.694
1684148872319,2023-05-15T13:07:52.319,0.030,1.776,1.669,0.732
1684148872329,2023-05-15T13:07:52.329,0.040,2.035,1.555,1.082
1684148872339,2023-05-15T13:07:52.339,0.050,2.119,1.623,1.151
1684148872349,2023-05-15T13:07:52.349,0.060,2.066,1.715,1.265
1684148872359,2023-05-15T13:07:52.359,0.070,1.623,1.608,1.204
1684148872369,2023-05-15T13:07:52.369,0.080,1.494,1.517,1.128
1684148872379,2023-05-15T13:07:52.379,0.090,1.776,1.448,1.067
1684148872389,2023-05-15T13:07:52.389,0.100,1.692,1.395,1.181
1684148872399,2023-05-15T13:07:52.399,0.110,0.938,1.517,1.319
1684148872409,2023-05-15T13:07:52.409,0.120,0.770,1.563,1.319
1684148872419,2023-05-15T13:07:52.419,0.130,1.220,1.608,1.296
1684148872429,2023-05-15T13:07:52.429,0.140,1.570,1.669,1.227
1684148872439,2023-05-15T13:07:52.439,0.150,1.761,1.730,1.357
1684148872449,2023-05-15T13:07:52.449,0.160,1.966,1.684,1.372
1684148872459,2023-05-15T13:07:52.459,0.170,1.974,1.471,1.349
1684148872469,2023-05-15T13:07:52.469,0.180,2.348,1.303,1.608
1684148872479,2023-05-15T13:07:52.479,0.190,3.735,1.098,1.768
1684148872489,2023-05-15T13:07:52.489,0.200,5.389,0.808,1.944
1684148872499,2023-05-15T13:07:52.499,0.210,7.271,0.526,2.088
1684148872509,2023-05-15T13:07:52.509,0.220,8.506,0.579,2.142
1684148872519,2023-05-15T13:07:52.519,0.230,9.200,0.511,2.165
1684148872529,2023-05-15T13:07:52.529,0.240,9.436,0.252,2.180
1684148872539,2023-05-15T13:07:52.539,0.250,9.428,0.518,2.210
1684148872549,2023-05-15T13:07:52.549,0.260,9.070,0.503,2.233
1684148872559,2023-05-15T13:07:52.559,0.270,7.866,-0.130,2.248
1684148872569,2023-05-15T13:07:52.569,0.280,7.088,-0.305,2.409
1684148872579,2023-05-15T13:07:52.579,0.290,7.210,-0.145,2.401
1684148872589,2023-05-15T13:07:52.589,0.300,6.768,-0.785,1.822
1684148872599,2023-05-15T13:07:52.599,0.310,6.098,-1.601,1.563
1684148872609,2023-05-15T13:07:52.609,0.320,6.890,-1.532,1.738
1684148872619,2023-05-15T13:07:52.619,0.330,8.445,-1.326,1.806
1684148872629,2023-05-15T13:07:52.629,0.340,9.535,-1.570,1.738
1684148872639,2023-05-15T13:07:52.639,0.350,10.069,-1.570,1.601
1684148872649,2023-05-15T13:07:52.649,0.360,10.107,-1.349,1.639
1684148872659,2023-05-15T13:07:52.659,0.370,9.566,-0.473,1.845
1684148872669,2023-05-15T13:07:52.669,0.380,8.415,0.274,2.111
1684148872679,2023-05-15T13:07:52.679,0.390,6.997,0.320,2.088
1684148872689,2023-05-15T13:07:52.689,0.400,5.579,-0.137,1.730
1684148872699,2023-05-15T13:07:52.699,0.410,4.863,-0.373,1.380
1684148872709,2023-05-15T13:07:52.709,0.420,4.550,-0.373,1.082
1684148872719,2023-05-15T13:07:52.719,0.430,4.886,-0.297,1.120
1684148872729,2023-05-15T13:07:52.729,0.440,5.739,-0.145,1.288
1684148872739,2023-05-15T13:07:52.739,0.450,6.822,0.053,1.456
1684148872749,2023-05-15T13:07:52.749,0.460,7.607,0.183,1.570
1684148872759,2023-05-15T13:07:52.759,0.470,7.302,0.412,1.738
1684148872769,2023-05-15T13:07:52.769,0.480,5.869,0.762,1.890
1684148872779,2023-05-15T13:07:52.779,0.490,4.116,1.014,1.601
1684148872789,2023-05-15T13:07:52.789,0.500,2.248,0.777,1.136
1684148872799,2023-05-15T13:07:52.799,0.510,0.610,0.511,0.915
1684148872809,2023-05-15T13:07:52.809,0.520,-0.442,0.274,0.808
1684148872819,2023-05-15T13:07:52.819,0.530,-0.884,0.114,0.838
1684148872829,2023-05-15T13:07:52.829,0.540,-0.884,0.183,0.968
1684148872839,2023-05-15T13:07:52.839,0.550,-1.098,0.008,1.052
1684148872849,2023-05-15T13:07:52.849,0.560,-1.075,-0.419,1.128
1684148872859,2023-05-15T13:07:52.859,0.570,-0.137,0.015,1.341
1684148872869,2023-05-15T13:07:52.869,0.580,0.892,0.983,1.623
1684148872879,2023-05-15T13:07:52.879,0.590,1.113,1.593,1.540
1684148872889,2023-05-15T13:07:52.889,0.600,1.143,1.700,1.364
1684148872899,2023-05-15T13:07:52.899,0.610,1.197,1.555,1.120
1684148872909,2023-05-15T13:07:52.909,0.620,1.159,0.945,0.694
1684148872919,2023-05-15T13:07:52.919,0.630,1.441,0.373,0.556
1684148872929,2023-05-15T13:07:52.929,0.640,2.607,0.457,0.640
1684148872939,2023-05-15T13:07:52.939,0.650,4.009,0.038,0.945
1684148872949,2023-05-15T13:07:52.949,0.660,5.442,-0.183,1.372
1684148872959,2023-05-15T13:07:52.959,0.670,6.555,-0.107,1.585
1684148872969,2023-05-15T13:07:52.969,0.680,7.652,0.053,1.654
1684148872979,2023-05-15T13:07:52.979,0.690,8.681,0.313,1.860
1684148872989,2023-05-15T13:07:52.989,0.700,9.367,0.137,1.761
1684148872999,2023-05-15T13:07:52.999,0.710,9.733,0.130,1.852
1684148873009,2023-05-15T13:07:53.009,0.720,9.482,0.053,1.974
1684148873019,2023-05-15T13:07:53.019,0.730,8.872,-0.099,1.913
1684148873029,2023-05-15T13:07:53.029,0.740,8.201,-0.434,1.745
1684148873039,2023-05-15T13:07:53.039,0.750,7.752,-0.831,1.692
1684148873049,2023-05-15T13:07:53.049,0.760,6.890,-1.136,1.601
1684148873059,2023-05-15T13:07:53.059,0.770,5.960,-1.471,1.494
1684148873069,2023-05-15T13:07:53.069,0.780,4.756,-1.509,1.402
1684148873079,2023-05-15T13:07:53.079,0.790,3.117,-1.540,1.349
1684148873089,2023-05-15T13:07:53.089,0.800,1.372,-1.867,1.341
1684148873099,2023-05-15T13:07:53.099,0.810,0.655,-2.066,1.349
1684148873109,2023-05-15T13:07:53.109,0.820,1.585,-1.852,1.387
1684148873119,2023-05-15T13:07:53.119,0.830,3.201,-1.578,1.402
1684148873129,2023-05-15T13:07:53.129,0.840,4.588,-1.494,1.265
1684148873139,2023-05-15T13:07:53.139,0.850,5.518,-1.357,1.166
1684148873149,2023-05-15T13:07:53.149,0.860,5.549,-1.364,1.090
1684148873159,2023-05-15T13:07:53.159,0.870,5.008,-1.227,1.128
1684148873169,2023-05-15T13:07:53.169,0.880,4.070,-1.128,1.273
1684148873179,2023-05-15T13:07:53.179,0.890,3.872,-0.976,1.242
1684148873189,2023-05-15T13:07:53.189,0.900,4.085,-0.823,1.120
1684148873199,2023-05-15T13:07:53.199,0.910,3.659,-1.006,0.892
1684148873209,2023-05-15T13:07:53.209,0.920,2.477,-1.197,0.724
1684148873219,2023-05-15T13:07:53.219,0.930,1.143,-1.227,0.534
1684148873229,2023-05-15T13:07:53.229,0.940,-0.160,-1.349,0.221
1684148873239,2023-05-15T13:07:53.239,0.950,-1.265,-1.113,-0.038
1684148873249,2023-05-15T13:07:53.249,0.960,-1.845,-0.732,0.053
1684148873259,2023-05-15T13:07:53.259,0.970,-1.845,-0.762,0.069
1684148873269,2023-05-15T13:07:53.269,0.980,-1.509,-0.747,0.084
1684148873279,2023-05-15T13:07:53.279,0.990,-1.174,-0.732,0.030
1684148873289,2023-05-15T13:07:53.289,1.000,-0.953,-0.869,-0.023
1684148873299,2023-05-15T13:07:53.299,1.010,-1.021,-0.625,0.053
1684148873309,2023-05-15T13:07:53.309,1.020,-1.174,-0.396,0.191
1684148873319,2023-05-15T13:07:53.319,1.030,-1.319,-0.084,0.389
1684148873329,2023-05-15T13:07:53.329,1.040,-1.044,0.000,0.556
1684148873339,2023-05-15T13:07:53.339,1.050,-0.442,-0.130,0.465
1684148873349,2023-05-15T13:07:53.349,1.060,0.457,0.099,0.595
1684148873359,2023-05-15T13:07:53.359,1.070,1.395,-0.213,0.526
