epoch (ms);time (01:00);elapsed (s);pitch (deg);roll (deg);yaw (deg); heading (deg)
1.68198E+12;2023-04-20T09:59:01.335;0;9.002;-79.772;0.087;0.087
1.68198E+12;2023-04-20T09:59:01.345;0.01;8.993;-79.772;0.176;0.176
1.68198E+12;2023-04-20T09:59:01.355;0.02;8.979;-79.777;0.253;0.253
1.68198E+12;2023-04-20T09:59:01.365;0.03;8.972;-79.777;0.328;0.328
1.68198E+12;2023-04-20T09:59:01.375;0.04;8.965;-79.777;0.395;0.395
1.68198E+12;2023-04-20T09:59:01.385;0.05;8.959;-79.777;0.457;0.457
1.68198E+12;2023-04-20T09:59:01.395;0.06;8.953;-79.777;0.516;0.516
1.68198E+12;2023-04-20T09:59:01.405;0.07;8.947;-79.774;0.576;0.576
1.68198E+12;2023-04-20T09:59:01.415;0.08;8.94;-79.771;0.636;0.636
1.68198E+12;2023-04-20T09:59:01.425;0.09;8.932;-79.769;0.698;0.698
1.68198E+12;2023-04-20T09:59:01.435;0.1;8.923;-79.767;0.765;0.765
1.68198E+12;2023-04-20T09:59:01.445;0.11;8.912;-79.765;0.837;0.837
1.68198E+12;2023-04-20T09:59:01.455;0.12;8.901;-79.76;0.914;0.914
1.68198E+12;2023-04-20T09:59:01.465;0.13;8.89;-79.753;0.99;0.99
1.68198E+12;2023-04-20T09:59:01.475;0.14;8.88;-79.743;1.064;1.064
1.68198E+12;2023-04-20T09:59:01.485;0.15;8.878;-79.726;1.147;1.147
1.68198E+12;2023-04-20T09:59:01.495;0.16;8.876;-79.706;1.227;1.227
1.68198E+12;2023-04-20T09:59:01.505;0.17;8.869;-79.69;1.293;1.293
1.68198E+12;2023-04-20T09:59:01.515;0.18;8.863;-79.673;1.357;1.357
1.68198E+12;2023-04-20T09:59:01.525;0.19;8.856;-79.657;1.418;1.418
1.68198E+12;2023-04-20T09:59:01.535;0.2;8.849;-79.644;1.479;1.479
1.68198E+12;2023-04-20T09:59:01.545;0.21;8.841;-79.636;1.537;1.537
1.68198E+12;2023-04-20T09:59:01.555;0.22;8.838;-79.626;1.601;1.601
1.68198E+12;2023-04-20T09:59:01.565;0.23;8.835;-79.616;1.673;1.673
1.68198E+12;2023-04-20T09:59:01.575;0.24;8.833;-79.605;1.753;1.753
1.68198E+12;2023-04-20T09:59:01.585;0.25;8.828;-79.594;1.846;1.846
1.68198E+12;2023-04-20T09:59:01.595;0.26;8.819;-79.587;1.948;1.948
1.68198E+12;2023-04-20T09:59:01.605;0.27;8.808;-79.582;2.066;2.066
1.68198E+12;2023-04-20T09:59:01.615;0.28;8.796;-79.576;2.195;2.195
1.68198E+12;2023-04-20T09:59:01.625;0.29;8.784;-79.569;2.329;2.329
1.68198E+12;2023-04-20T09:59:01.635;0.3;8.774;-79.56;2.467;2.467
1.68198E+12;2023-04-20T09:59:01.645;0.31;8.767;-79.548;2.604;2.604
1.68198E+12;2023-04-20T09:59:01.655;0.32;8.762;-79.54;2.742;2.742
1.68198E+12;2023-04-20T09:59:01.665;0.33;8.758;-79.534;2.878;2.878
1.68198E+12;2023-04-20T09:59:01.675;0.34;8.755;-79.528;3.01;3.01
1.68198E+12;2023-04-20T09:59:01.685;0.35;8.753;-79.524;3.135;3.135
1.68198E+12;2023-04-20T09:59:01.695;0.36;8.752;-79.523;3.253;3.253
1.68198E+12;2023-04-20T09:59:01.705;0.37;8.753;-79.521;3.372;3.372
1.68198E+12;2023-04-20T09:59:01.715;0.38;8.755;-79.52;3.485;3.485
1.68198E+12;2023-04-20T09:59:01.725;0.39;8.759;-79.517;3.593;3.593
1.68198E+12;2023-04-20T09:59:01.735;0.4;8.766;-79.511;3.697;3.697
1.68198E+12;2023-04-20T09:59:01.745;0.41;8.776;-79.504;3.792;3.792
1.68198E+12;2023-04-20T09:59:01.755;0.42;8.784;-79.497;3.88;3.88
1.68198E+12;2023-04-20T09:59:01.765;0.43;8.792;-79.489;3.963;3.963
1.68198E+12;2023-04-20T09:59:01.775;0.44;8.797;-79.484;4.035;4.035
1.68198E+12;2023-04-20T09:59:01.785;0.45;8.802;-79.482;4.102;4.102
1.68198E+12;2023-04-20T09:59:01.795;0.46;8.806;-79.482;4.168;4.168
1.68198E+12;2023-04-20T09:59:01.805;0.47;8.811;-79.481;4.229;4.229
1.68198E+12;2023-04-20T09:59:01.815;0.48;8.817;-79.481;4.281;4.281
1.68198E+12;2023-04-20T09:59:01.825;0.49;8.821;-79.484;4.327;4.327
1.68198E+12;2023-04-20T09:59:01.835;0.5;8.818;-79.494;4.366;4.366
1.68198E+12;2023-04-20T09:59:01.845;0.51;8.814;-79.506;4.408;4.408
1.68198E+12;2023-04-20T09:59:01.855;0.52;8.809;-79.519;4.456;4.456
1.68198E+12;2023-04-20T09:59:01.865;0.53;8.804;-79.533;4.506;4.506
1.68198E+12;2023-04-20T09:59:01.875;0.54;8.798;-79.549;4.558;4.558
1.68198E+12;2023-04-20T09:59:01.885;0.55;8.792;-79.567;4.609;4.609
1.68198E+12;2023-04-20T09:59:01.895;0.56;8.793;-79.581;4.669;4.669
1.68198E+12;2023-04-20T09:59:01.905;0.57;8.792;-79.599;4.731;4.731
1.68198E+12;2023-04-20T09:59:01.915;0.58;8.792;-79.62;4.801;4.801
1.68198E+12;2023-04-20T09:59:01.925;0.59;8.789;-79.643;4.878;4.878
1.68198E+12;2023-04-20T09:59:01.935;0.6;8.786;-79.665;4.965;4.965
1.68198E+12;2023-04-20T09:59:01.945;0.61;8.782;-79.69;5.058;5.058
1.68198E+12;2023-04-20T09:59:01.955;0.62;8.781;-79.713;5.157;5.157
1.68198E+12;2023-04-20T09:59:01.965;0.63;8.784;-79.731;5.266;5.266
1.68198E+12;2023-04-20T09:59:01.975;0.64;8.789;-79.747;5.382;5.382
1.68198E+12;2023-04-20T09:59:01.985;0.65;8.797;-79.762;5.503;5.503
1.68198E+12;2023-04-20T09:59:01.995;0.66;8.805;-79.777;5.628;5.628
1.68198E+12;2023-04-20T09:59:02.005;0.67;8.813;-79.792;5.755;5.755
1.68198E+12;2023-04-20T09:59:02.015;0.68;8.823;-79.805;5.88;5.88
1.68198E+12;2023-04-20T09:59:02.025;0.69;8.835;-79.817;5.995;5.995
1.68198E+12;2023-04-20T09:59:02.035;0.7;8.848;-79.827;6.103;6.103
1.68198E+12;2023-04-20T09:59:02.045;0.71;8.863;-79.835;6.201;6.201
1.68198E+12;2023-04-20T09:59:02.055;0.72;8.878;-79.844;6.291;6.291
1.68198E+12;2023-04-20T09:59:02.065;0.73;8.893;-79.853;6.372;6.372
1.68198E+12;2023-04-20T09:59:02.075;0.74;8.907;-79.863;6.441;6.441
1.68198E+12;2023-04-20T09:59:02.085;0.75;8.923;-79.87;6.506;6.506
1.68198E+12;2023-04-20T09:59:02.095;0.76;8.941;-79.873;6.564;6.564
1.68198E+12;2023-04-20T09:59:02.105;0.77;8.961;-79.872;6.614;6.614
1.68198E+12;2023-04-20T09:59:02.115;0.78;8.981;-79.867;6.657;6.657
1.68198E+12;2023-04-20T09:59:02.125;0.79;8.999;-79.863;6.69;6.69
1.68198E+12;2023-04-20T09:59:02.135;0.8;9.013;-79.862;6.72;6.72
1.68198E+12;2023-04-20T09:59:02.145;0.81;9.019;-79.867;6.742;6.742
1.68198E+12;2023-04-20T09:59:02.155;0.82;9.026;-79.873;6.761;6.761
1.68198E+12;2023-04-20T09:59:02.165;0.83;9.034;-79.877;6.772;6.772
1.68198E+12;2023-04-20T09:59:02.175;0.84;9.044;-79.879;6.777;6.777
1.68198E+12;2023-04-20T09:59:02.185;0.85;9.048;-79.887;6.768;6.768
1.68198E+12;2023-04-20T09:59:02.195;0.86;9.046;-79.898;6.753;6.753
1.68198E+12;2023-04-20T09:59:02.205;0.87;9.042;-79.911;6.733;6.733
1.68198E+12;2023-04-20T09:59:02.215;0.88;9.036;-79.925;6.71;6.71
1.68198E+12;2023-04-20T09:59:02.225;0.89;9.033;-79.935;6.685;6.685
1.68198E+12;2023-04-20T09:59:02.235;0.9;9.031;-79.943;6.651;6.651
1.68198E+12;2023-04-20T09:59:02.245;0.91;9.028;-79.952;6.61;6.61
1.68198E+12;2023-04-20T09:59:02.255;0.92;9.023;-79.963;6.564;6.564
1.68198E+12;2023-04-20T09:59:02.265;0.93;9.016;-79.975;6.515;6.515
1.68198E+12;2023-04-20T09:59:02.275;0.94;9.008;-79.987;6.468;6.468
1.68198E+12;2023-04-20T09:59:02.285;0.95;9.002;-79.997;6.423;6.423
1.68198E+12;2023-04-20T09:59:02.295;0.96;8.995;-80.006;6.378;6.378
1.68198E+12;2023-04-20T09:59:02.305;0.97;8.987;-80.012;6.33;6.33
1.68198E+12;2023-04-20T09:59:02.315;0.98;8.982;-80.018;6.282;6.282
1.68198E+12;2023-04-20T09:59:02.325;0.99;8.976;-80.023;6.238;6.238
1.68198E+12;2023-04-20T09:59:02.335;1;8.968;-80.032;6.198;6.198
1.68198E+12;2023-04-20T09:59:02.345;1.01;8.957;-80.042;6.16;6.16
1.68198E+12;2023-04-20T09:59:02.355;1.02;8.946;-80.053;6.124;6.124
1.68198E+12;2023-04-20T09:59:02.365;1.03;8.936;-80.063;6.092;6.092
1.68198E+12;2023-04-20T09:59:02.375;1.04;8.926;-80.073;6.063;6.063
1.68198E+12;2023-04-20T09:59:02.385;1.05;8.915;-80.083;6.034;6.034
1.68198E+12;2023-04-20T09:59:02.395;1.06;8.904;-80.092;6.007;6.007
