epoch (ms),time (01:00),elapsed (s),pitch (deg),roll (deg),yaw (deg), heading (deg)
1684574068379,2023-05-20T11:14:28.379,0.000,3.853,-86.060,0.004,0.004
1684574068389,2023-05-20T11:14:28.389,0.010,3.876,-86.043,0.017,0.017
1684574068399,2023-05-20T11:14:28.399,0.020,3.898,-86.026,0.034,0.034
1684574068409,2023-05-20T11:14:28.409,0.030,3.919,-86.009,0.057,0.057
1684574068419,2023-05-20T11:14:28.419,0.040,3.943,-85.988,0.081,0.081
1684574068429,2023-05-20T11:14:28.429,0.050,3.967,-85.967,0.100,0.100
1684574068439,2023-05-20T11:14:28.439,0.060,3.992,-85.945,0.114,0.114
1684574068449,2023-05-20T11:14:28.449,0.070,4.019,-85.921,0.129,0.129
1684574068459,2023-05-20T11:14:28.459,0.080,4.050,-85.894,0.143,0.143
1684574068469,2023-05-20T11:14:28.469,0.090,4.086,-85.863,0.163,0.163
1684574068479,2023-05-20T11:14:28.479,0.100,4.122,-85.830,0.185,0.185
1684574068489,2023-05-20T11:14:28.489,0.110,4.158,-85.798,0.207,0.207
1684574068499,2023-05-20T11:14:28.499,0.120,4.192,-85.767,0.225,0.225
1684574068509,2023-05-20T11:14:28.509,0.130,4.222,-85.741,0.236,0.236
1684574068519,2023-05-20T11:14:28.519,0.140,4.251,-85.716,0.242,0.242
1684574068529,2023-05-20T11:14:28.529,0.150,4.280,-85.690,0.248,0.248
1684574068539,2023-05-20T11:14:28.539,0.160,4.308,-85.663,0.254,0.254
1684574068549,2023-05-20T11:14:28.549,0.170,4.335,-85.639,0.259,0.259
1684574068559,2023-05-20T11:14:28.559,0.180,4.361,-85.616,0.264,0.264
1684574068569,2023-05-20T11:14:28.569,0.190,4.385,-85.594,0.268,0.268
1684574068579,2023-05-20T11:14:28.579,0.200,4.407,-85.573,0.274,0.274
1684574068589,2023-05-20T11:14:28.589,0.210,4.428,-85.554,0.277,0.277
1684574068599,2023-05-20T11:14:28.599,0.220,4.448,-85.536,0.278,0.278
1684574068609,2023-05-20T11:14:28.609,0.230,4.465,-85.520,0.277,0.277
1684574068619,2023-05-20T11:14:28.619,0.240,4.479,-85.506,0.273,0.273
1684574068629,2023-05-20T11:14:28.629,0.250,4.494,-85.492,0.266,0.266
1684574068639,2023-05-20T11:14:28.639,0.260,4.508,-85.478,0.256,0.256
1684574068649,2023-05-20T11:14:28.649,0.270,4.523,-85.463,0.243,0.243
1684574068659,2023-05-20T11:14:28.659,0.280,4.534,-85.452,0.217,0.217
1684574068669,2023-05-20T11:14:28.669,0.290,4.535,-85.450,0.161,0.161
1684574068679,2023-05-20T11:14:28.679,0.300,4.536,-85.449,0.088,0.088
1684574068689,2023-05-20T11:14:28.689,0.310,4.537,-85.447,359.981,359.981
1684574068699,2023-05-20T11:14:28.699,0.320,4.538,-85.444,359.831,359.831
1684574068709,2023-05-20T11:14:28.709,0.330,4.539,-85.440,359.627,359.627
1684574068719,2023-05-20T11:14:28.719,0.340,4.529,-85.448,359.369,359.369
1684574068729,2023-05-20T11:14:28.729,0.350,4.515,-85.461,359.066,359.066
1684574068739,2023-05-20T11:14:28.739,0.360,4.498,-85.478,358.744,358.744
1684574068749,2023-05-20T11:14:28.749,0.370,4.481,-85.495,358.433,358.433
1684574068759,2023-05-20T11:14:28.759,0.380,4.467,-85.510,358.151,358.151
1684574068769,2023-05-20T11:14:28.769,0.390,4.452,-85.526,357.912,357.912
1684574068779,2023-05-20T11:14:28.779,0.400,4.429,-85.549,357.709,357.709
1684574068789,2023-05-20T11:14:28.789,0.410,4.399,-85.577,357.545,357.545
1684574068799,2023-05-20T11:14:28.799,0.420,4.365,-85.607,357.415,357.415
1684574068809,2023-05-20T11:14:28.809,0.430,4.327,-85.637,357.308,357.308
1684574068819,2023-05-20T11:14:28.819,0.440,4.284,-85.671,357.205,357.205
1684574068829,2023-05-20T11:14:28.829,0.450,4.235,-85.707,357.096,357.096
1684574068839,2023-05-20T11:14:28.839,0.460,4.186,-85.742,356.989,356.989
1684574068849,2023-05-20T11:14:28.849,0.470,4.140,-85.773,356.882,356.882
1684574068859,2023-05-20T11:14:28.859,0.480,4.094,-85.805,356.771,356.771
1684574068869,2023-05-20T11:14:28.869,0.490,4.044,-85.840,356.660,356.660
1684574068879,2023-05-20T11:14:28.879,0.500,3.989,-85.879,356.551,356.551
1684574068889,2023-05-20T11:14:28.889,0.510,3.931,-85.921,356.449,356.449
1684574068899,2023-05-20T11:14:28.899,0.520,3.875,-85.962,356.368,356.368
1684574068909,2023-05-20T11:14:28.909,0.530,3.820,-85.998,356.295,356.295
1684574068919,2023-05-20T11:14:28.919,0.540,3.768,-86.031,356.240,356.240
1684574068929,2023-05-20T11:14:28.929,0.550,3.719,-86.057,356.195,356.195
1684574068939,2023-05-20T11:14:28.939,0.560,3.674,-86.080,356.172,356.172
1684574068949,2023-05-20T11:14:28.949,0.570,3.629,-86.103,356.172,356.172
1684574068959,2023-05-20T11:14:28.959,0.580,3.578,-86.132,356.184,356.184
1684574068969,2023-05-20T11:14:28.969,0.590,3.527,-86.160,356.216,356.216
1684574068979,2023-05-20T11:14:28.979,0.600,3.476,-86.188,356.272,356.272
1684574068989,2023-05-20T11:14:28.989,0.610,3.429,-86.214,356.354,356.354
1684574068999,2023-05-20T11:14:28.999,0.620,3.377,-86.243,356.450,356.450
1684574069009,2023-05-20T11:14:29.009,0.630,3.323,-86.273,356.568,356.568
1684574069019,2023-05-20T11:14:29.019,0.640,3.267,-86.301,356.713,356.713
