epoch (ms),time (01:00),elapsed (s),x-axis (deg/s),y-axis (deg/s),z-axis (deg/s)
1684572968655,2023-05-20T10:56:08.655,0.000,-1.174,1.120,1.608
1684572968665,2023-05-20T10:56:08.665,0.010,-0.800,0.595,0.480
1684572968675,2023-05-20T10:56:08.675,0.020,-0.114,0.983,0.854
1684572968685,2023-05-20T10:56:08.685,0.030,1.418,0.899,0.983
1684572968695,2023-05-20T10:56:08.695,0.040,2.431,1.113,0.739
1684572968705,2023-05-20T10:56:08.705,0.050,2.622,0.762,0.541
1684572968715,2023-05-20T10:56:08.715,0.060,2.584,0.358,0.633
1684572968725,2023-05-20T10:56:08.725,0.070,1.905,0.198,0.648
1684572968735,2023-05-20T10:56:08.735,0.080,1.159,-0.343,0.686
1684572968745,2023-05-20T10:56:08.745,0.090,0.450,-0.412,0.808
1684572968755,2023-05-20T10:56:08.755,0.100,-0.297,-0.389,0.953
1684572968765,2023-05-20T10:56:08.765,0.110,-0.038,-0.488,0.976
1684572968775,2023-05-20T10:56:08.775,0.120,0.930,0.480,0.770
1684572968785,2023-05-20T10:56:08.785,0.130,2.127,1.151,0.648
1684572968795,2023-05-20T10:56:08.795,0.140,2.805,1.646,0.602
1684572968805,2023-05-20T10:56:08.805,0.150,3.316,2.043,0.549
1684572968815,2023-05-20T10:56:08.815,0.160,2.668,1.898,0.396
1684572968825,2023-05-20T10:56:08.825,0.170,1.738,1.212,0.465
1684572968835,2023-05-20T10:56:08.835,0.180,0.861,-0.252,0.579
1684572968845,2023-05-20T10:56:08.845,0.190,-0.442,-0.816,0.777
1684572968855,2023-05-20T10:56:08.855,0.200,-1.845,-0.442,0.694
1684572968865,2023-05-20T10:56:08.865,0.210,-2.180,0.800,0.762
1684572968875,2023-05-20T10:56:08.875,0.220,-1.814,1.463,0.976
1684572968885,2023-05-20T10:56:08.885,0.230,-0.412,1.098,1.029
1684572968895,2023-05-20T10:56:08.895,0.240,0.861,1.303,0.716
1684572968905,2023-05-20T10:56:08.905,0.250,1.418,1.502,0.457
1684572968915,2023-05-20T10:56:08.915,0.260,2.370,1.265,0.595
1684572968925,2023-05-20T10:56:08.925,0.270,3.338,0.655,0.480
1684572968935,2023-05-20T10:56:08.935,0.280,2.637,-0.084,0.450
1684572968945,2023-05-20T10:56:08.945,0.290,0.930,-0.107,0.595
1684572968955,2023-05-20T10:56:08.955,0.300,-0.473,0.023,0.724
1684572968965,2023-05-20T10:56:08.965,0.310,-0.983,0.229,0.518
1684572968975,2023-05-20T10:56:08.975,0.320,-1.387,0.716,0.457
1684572968985,2023-05-20T10:56:08.985,0.330,-1.326,1.174,0.686
1684572968995,2023-05-20T10:56:08.995,0.340,-0.061,0.983,0.755
