epoch (ms);time (01:00);elapsed (s);pitch (deg);roll (deg);yaw (deg); heading (deg)
1.6828E+12;2023-04-29T23:02:59.433;0;163.775;-72.865;359.999;359.999
1.6828E+12;2023-04-29T23:02:59.443;0.01;163.778;-72.858;0.054;0.054
1.6828E+12;2023-04-29T23:02:59.453;0.02;163.784;-72.854;0.105;0.105
1.6828E+12;2023-04-29T23:02:59.463;0.03;163.783;-72.843;0.176;0.176
1.6828E+12;2023-04-29T23:02:59.473;0.04;163.778;-72.831;0.25;0.25
1.6828E+12;2023-04-29T23:02:59.483;0.05;163.773;-72.82;0.315;0.315
1.6828E+12;2023-04-29T23:02:59.493;0.06;163.768;-72.813;0.365;0.365
1.6828E+12;2023-04-29T23:02:59.503;0.07;163.761;-72.804;0.394;0.394
1.6828E+12;2023-04-29T23:02:59.513;0.08;163.761;-72.801;0.379;0.379
1.6828E+12;2023-04-29T23:02:59.523;0.09;163.767;-72.803;0.317;0.317
1.6828E+12;2023-04-29T23:02:59.533;0.1;163.769;-72.801;0.211;0.211
1.6828E+12;2023-04-29T23:02:59.543;0.11;163.769;-72.796;0.067;0.067
1.6828E+12;2023-04-29T23:02:59.553;0.12;163.768;-72.787;359.885;359.885
1.6828E+12;2023-04-29T23:02:59.563;0.13;163.764;-72.775;359.673;359.673
1.6828E+12;2023-04-29T23:02:59.573;0.14;163.757;-72.762;359.441;359.441
1.6828E+12;2023-04-29T23:02:59.583;0.15;163.746;-72.746;359.197;359.197
1.6828E+12;2023-04-29T23:02:59.593;0.16;163.729;-72.724;358.946;358.946
1.6828E+12;2023-04-29T23:02:59.603;0.17;163.703;-72.693;358.718;358.718
1.6828E+12;2023-04-29T23:02:59.613;0.18;163.668;-72.656;358.513;358.513
1.6828E+12;2023-04-29T23:02:59.623;0.19;163.629;-72.614;358.34;358.34
1.6828E+12;2023-04-29T23:02:59.633;0.2;163.59;-72.572;358.203;358.203
1.6828E+12;2023-04-29T23:02:59.643;0.21;163.564;-72.543;358.077;358.077
1.6828E+12;2023-04-29T23:02:59.653;0.22;163.541;-72.521;357.972;357.972
1.6828E+12;2023-04-29T23:02:59.663;0.23;163.52;-72.502;357.886;357.886
1.6828E+12;2023-04-29T23:02:59.673;0.24;163.5;-72.487;357.819;357.819
1.6828E+12;2023-04-29T23:02:59.683;0.25;163.482;-72.473;357.767;357.767
1.6828E+12;2023-04-29T23:02:59.693;0.26;163.464;-72.46;357.729;357.729
1.6828E+12;2023-04-29T23:02:59.703;0.27;163.446;-72.448;357.707;357.707
1.6828E+12;2023-04-29T23:02:59.713;0.28;163.43;-72.436;357.694;357.694
1.6828E+12;2023-04-29T23:02:59.723;0.29;163.415;-72.423;357.69;357.69
1.6828E+12;2023-04-29T23:02:59.733;0.3;163.399;-72.407;357.696;357.696
1.6828E+12;2023-04-29T23:02:59.743;0.31;163.385;-72.394;357.71;357.71
1.6828E+12;2023-04-29T23:02:59.753;0.32;163.376;-72.385;357.72;357.72
1.6828E+12;2023-04-29T23:02:59.763;0.33;163.37;-72.379;357.726;357.726
1.6828E+12;2023-04-29T23:02:59.773;0.34;163.369;-72.379;357.735;357.735
1.6828E+12;2023-04-29T23:02:59.783;0.35;163.181;-72.217;357.956;357.956
1.6828E+12;2023-04-29T23:02:59.793;0.36;163.005;-72.064;358.175;358.175
1.6828E+12;2023-04-29T23:02:59.803;0.37;162.861;-71.938;358.368;358.368
1.6828E+12;2023-04-29T23:02:59.813;0.38;162.871;-71.945;358.397;358.397
